2015-12-31,600.0,46.09,13.01,57.41%,套房,8,5F/10F,1房1廳1衛,N
2015-12-31,1350.0,51.09,26.39,85.47%,公寓,,3F/5F,2房2廳2衛,N
2015-12-31,671.0,24.8,27.01,100.00%,公寓,44,4F/4F,3房2廳2衛,N
2015-12-31,1215.0,44.91,27.07,64.13%,住宅大樓,19,5F/13F,2房2廳1衛,N
2015-12-31,294.4,0.0,6.03,,透天厝,,A/2F,2房1廳2衛,N
2015-12-31,1210.0,43.69,27.7,86.27%,公寓,36,3F/4F,3房2廳1衛,N
2015-12-30,1600.0,68.31,23.42,100.00%,公寓,,1F/3F,3房2廳1衛,N
2015-12-30,204.9,6.8,29.92,85.77%,公寓,,5F/5F,3房2廳2衛,N
2015-12-30,1550.0,57.91,26.76,67.39%,住宅大樓,21,14F/15F,2房2廳1衛,N
2015-12-30,1050.0,50.5,20.79,72.40%,華廈,21,6F/9F,2房1廳1衛,N
2015-12-30,650.0,23.7,27.47,100.00%,公寓,,2F/4F,3房1廳1衛,N
2015-12-29,1070.0,39.59,27.05,89.22%,公寓,,4F/4F,3房1廳1衛,N
2015-12-29,720.0,25.0,28.77,100.00%,公寓,48,3F/4F,3房2廳1衛,N
2015-12-29,1240.0,60.41,20.54,54.03%,住宅大樓,,6F/27F,,N
2015-12-28,1000.0,44.91,22.26,100.00%,公寓,,1F/4F,3房2廳2衛,N
2015-12-28,1150.0,45.91,25.07,87.01%,公寓,,2F/5F,3房2廳1衛,N
2015-12-28,624.0,57.91,10.78,63.37%,套房,12,13F/14F,0房1廳1衛,N
2015-12-27,1020.0,44.41,22.96,90.75%,公寓,30,4F/5F,3房2廳2衛,N
2015-12-26,860.0,51.0,16.85,61.91%,套房,12,4F/14F,1房1廳1衛,N
2015-12-26,1290.0,40.19,32.1,58.20%,華廈,21,4F/5F,2房2廳1衛,N
2015-12-25,7500.0,0.0,75.25,,透天厝,,A/2F,26房2廳12衛,N
