date,total_price(萬),square(坪),square_price(萬/坪),主建物佔比,type,age,floor,格局,電梯
2018-09-01,1508.0,51.5,29.29,70.44%,住宅大樓,23,11F/14F,2房2廳1衛,N
2018-09-01,1088.0,35.5,30.66,76.36%,公寓,30,5F/5F,3房2廳1衛,N
2018-08-31,1450.0,43.31,33.49,88.50%,公寓,,2F/5F,3房1廳2衛,N
2018-08-31,715.0,63.91,11.19,57.68%,套房,10,10F/13F,1房1廳1衛,N
2018-08-31,1550.0,0.0,41.04,,透天厝,,A/2F,4房2廳1衛,N
2018-08-31,666.0,57.81,11.52,51.56%,套房,9,15F/15F,1房1廳1衛,N
2018-08-31,1800.0,51.69,34.8,78.97%,公寓,30,2F/5F,3房2廳2衛,N
2018-08-30,510.0,37.09,13.73,47.28%,套房,23,7F/24F,,N
2018-08-30,1350.0,46.0,29.32,76.85%,華廈,18,10F/10F,3房2廳2衛,N
2018-08-30,1320.0,49.41,26.7,100.00%,公寓,50,3F/4F,3房2廳1衛,N
2018-08-29,765.0,34.69,22.04,69.11%,住宅大樓,22,2F/17F,2房1廳1衛,N
2018-08-28,1668.0,72.19,23.12,57.31%,住宅大樓,2,3F/17F,2房1廳1衛,N
2018-08-28,2000.0,45.0,44.4,71.78%,住宅大樓,23,11F/210F,3房2廳2衛,N
2018-08-27,520.0,56.69,9.17,54.22%,套房,8,8F/10F,1房1廳1衛,N
2018-08-27,1343.0,36.59,36.69,76.78%,公寓,37,2F/4F,3房2廳3衛,N
2018-08-27,1075.0,63.0,17.06,52.30%,華廈,1,6F/9F,1房1廳1衛,N
2018-08-26,1268.0,40.91,31.0,78.25%,公寓,31,4F/5F,4房2廳2衛,N
2018-08-25,1490.0,41.81,35.62,83.59%,公寓,,4F/4F,5房0廳5衛,N
2018-08-25,3380.0,64.69,52.26,54.40%,住宅大樓,,3F/15F,4房2廳2衛,N
2018-08-24,560.0,52.19,10.73,61.76%,住宅大樓,24,6F/13F,,N
2018-08-24,1300.0,42.69,30.41,87.78%,公寓,36,2F/5F,3房2廳1衛,N
2018-08-22,1065.0,38.0,28.0,88.31%,公寓,,2F/4F,3房2廳2衛,N
2018-08-20,720.0,39.59,18.2,69.99%,住宅大樓,35,1F/12F,2房3廳1衛,N
2018-08-20,1360.0,48.19,28.21,59.71%,住宅大樓,14,7F/12F,2房2廳1衛,N
2018-08-20,1650.0,40.31,40.92,89.34%,華廈,30,3F/5F,4房2廳2衛,N
2018-08-19,1630.0,64.69,25.2,71.46%,住宅大樓,24,3F/14F,2房2廳2衛,N
2018-08-19,950.0,27.41,34.67,74.13%,公寓,36,3F/5F,3房2廳2衛,N
2018-08-19,1080.0,33.41,32.34,79.05%,公寓,34,4F/5F,3房2廳2衛,N
2018-08-18,1618.0,51.41,31.49,52.25%,住宅大樓,24,12F/13F,2房2廳1衛,N
2018-08-18,630.0,45.09,13.98,59.51%,套房,22,2F/7F,1房1廳1衛,N
2018-08-16,522.0,50.31,10.39,,其他,,1F/1F,,N
2018-08-16,1038.0,27.7,37.46,30.67%,華廈,23,1F/7F,6房0廳2衛,N
2018-08-15,1680.0,46.5,36.15,88.06%,公寓,31,4F/4F,3房2廳2衛,N
2018-08-15,1350.0,44.59,30.3,91.54%,公寓,38,1F/5F,6房0廳6衛,N
2018-08-14,1139.0,50.59,22.49,83.80%,住宅大樓,21,3F/13F,3房1廳2衛,N
2018-08-14,1060.0,41.91,25.29,100.00%,公寓,50,1F/5F,3房2廳1衛,N
2018-08-13,1070.0,57.69,18.54,100.00%,公寓,,1F/4F,2房0廳2衛,N
2018-08-13,1238.0,53.69,23.06,66.85%,住宅大樓,19,4F/19F,2房1廳1衛,N
2018-08-12,750.0,26.0,28.84,74.50%,公寓,37,3F/5F,3房2廳2衛,N
2018-08-12,750.0,57.59,13.02,63.34%,華廈,22,4F/7F,2房1廳1衛,N
2018-08-11,850.0,27.0,31.51,67.55%,公寓,35,4F/5F,3房2廳2衛,N
2018-08-10,1180.0,52.0,22.68,100.00%,公寓,,1F/2F,3房2廳2衛,N
2018-08-10,1100.0,55.69,19.75,54.08%,套房,2,2F/7F,1房1廳1衛,N
2018-08-10,1600.0,69.69,22.95,100.00%,公寓,,1F/4F,3房2廳2衛,N
2018-08-10,1170.0,41.31,28.36,85.98%,公寓,38,2F/5F,4房2廳1衛,N
2018-08-09,1260.0,34.81,36.24,80.22%,公寓,30,4F/5F,3房2廳2衛,N
2018-08-09,950.0,42.91,22.14,54.73%,住宅大樓,25,8F/11F,4房2廳2衛,N
2018-08-08,705.0,25.2,27.95,74.17%,公寓,34,2F/5F,3房2廳2衛,N
2018-08-08,2450.0,0.0,63.1,,透天厝,31,A/3F,4房2廳3衛,N
2018-08-08,1020.0,41.41,24.62,83.02%,公寓,39,4F/4F,3房2廳1衛,N
2018-08-08,1027.0,47.31,21.73,67.18%,華廈,26,3F/6F,2房2廳1衛,N
2018-08-08,2170.0,53.69,40.43,54.42%,華廈,2,3F/7F,3房2廳2衛,N
2018-08-07,1200.0,33.41,35.98,77.55%,公寓,32,3F/4F,3房2廳2衛,N
2018-08-07,950.0,29.5,32.26,87.17%,公寓,,5F/5F,2房2廳2衛,N
2018-08-07,500.0,45.31,11.03,51.47%,套房,22,3F/13F,1房1廳1衛,N
2018-08-06,1200.0,37.09,32.35,77.34%,公寓,34,2F/5F,3房2廳2衛,N
2018-08-06,770.0,55.59,13.85,54.73%,套房,10,8F/10F,1房1廳1衛,N
2018-08-06,2000.0,36.31,55.07,48.93%,住宅大樓,25,2F/12F,3房2廳2衛,N
2018-08-06,1168.0,45.0,25.95,86.56%,公寓,,2F/5F,3房2廳1衛,N
2018-08-05,1399.0,46.19,30.29,88.08%,公寓,35,3F/5F,3房2廳2衛,N
2018-08-05,958.0,32.41,29.54,67.57%,公寓,35,4F/5F,3房2廳2衛,N
2018-08-05,1095.0,53.5,20.47,72.74%,華廈,26,5F/8F,2房2廳1衛,N
2018-08-05,2305.0,46.41,49.71,78.15%,住宅大樓,25,12F/14F,4房2廳2衛,N
2018-08-05,660.0,67.69,9.76,55.19%,套房,9,3F/7F,1房1廳1衛,N
2018-08-04,1468.0,61.09,24.04,61.51%,住宅大樓,21,9F/16F,2房1廳1衛,N
2018-08-04,645.0,63.09,10.23,61.52%,套房,10,10F/13F,1房1廳1衛,N
2018-08-03,950.0,41.09,23.1,91.04%,公寓,45,2F/4F,3房1廳1衛,N
2018-08-03,1900.0,53.31,35.67,84.17%,公寓,30,1F/4F,4房2廳2衛,N
2018-08-03,1200.0,37.81,31.78,88.49%,公寓,,4F/4F,3房2廳2衛,N
2018-08-03,2160.0,55.09,39.19,63.00%,住宅大樓,28,2F/11F,3房2廳2衛,N
2018-08-02,460.0,35.0,13.14,58.25%,套房,23,6F/7F,1房1廳1衛,N
2018-08-02,1135.0,41.0,27.67,75.87%,公寓,35,1F/5F,3房2廳2衛,N
2018-08-01,1080.0,41.31,26.13,84.47%,公寓,39,2F/5F,3房2廳1衛,N
2018-08-01,88.0,33.09,2.66,95.00%,公寓,,4F/4F,3房1廳1衛,N
2018-08-01,1060.0,62.09,17.06,52.30%,套房,1,3F/9F,1房1廳1衛,N
2018-08-01,510.0,37.0,13.77,47.15%,套房,23,8F/24F,1房0廳1衛,N
2018-07-31,1260.0,41.81,30.15,100.00%,公寓,47,3F/4F,3房2廳1衛,N
2018-07-31,1135.0,39.0,29.08,87.48%,公寓,,3F/5F,3房2廳1衛,N
2018-07-31,1450.0,51.81,28.0,67.31%,華廈,18,6F/10F,3房2廳2衛,N
2018-07-30,1175.0,62.69,18.74,57.00%,套房,,4F/10F,1房1廳1衛,N
2018-07-30,1260.0,35.09,35.88,83.69%,公寓,30,2F/4F,3房2廳2衛,N
2018-07-30,1980.0,80.5,24.59,,店面（店舖),37,1F/5F,,N
2018-07-29,1350.0,45.19,29.89,65.84%,華廈,11,7F/10F,3房2廳2衛,N
2018-07-29,1308.0,45.91,28.5,81.04%,公寓,36,3F/5F,3房2廳2衛,N
2018-07-28,1400.0,33.41,41.91,82.01%,公寓,33,4F/5F,4房2廳2衛,N
2018-07-27,660.0,28.2,23.4,88.26%,公寓,,1F/4F,3房1廳1衛,N
2018-07-27,1700.0,38.5,44.11,88.91%,公寓,46,3F/4F,5房2廳2衛,N
2018-07-27,1020.0,38.59,26.39,82.95%,公寓,,5F/5F,3房2廳1衛,N
2018-07-26,1250.0,39.81,31.43,90.42%,公寓,38,5F/5F,3房2廳2衛,N
2018-07-25,930.0,39.31,23.65,45.81%,華廈,23,6F/6F,2房1廳1衛,N
2018-07-25,1140.0,36.59,31.15,64.89%,公寓,35,3F/5F,3房2廳2衛,N
2018-07-25,2642.0,0.0,73.56,,透天厝,17,A/4F,3房2廳2衛,N
2018-07-25,910.0,27.0,33.68,95.43%,公寓,,4F/5F,3房2廳2衛,N
2018-07-25,880.0,43.19,20.36,85.23%,公寓,39,3F/5F,2房2廳1衛,N
2018-07-24,1490.0,44.81,33.28,62.15%,住宅大樓,22,4F/13F,3房2廳2衛,N
2018-07-24,1752.0,72.0,24.34,43.02%,華廈,2,5F/8F,1房2廳1衛,N
2018-07-24,1130.0,41.09,27.47,67.64%,華廈,25,2F/10F,3房2廳2衛,N
2018-07-24,1180.0,32.59,36.21,71.92%,公寓,35,5F/5F,3房2廳2衛,N
2018-07-24,1280.0,47.91,26.73,69.32%,住宅大樓,19,9F/12F,3房2廳1衛,N
2018-07-23,1560.0,44.91,34.77,81.65%,公寓,37,3F/5F,3房2廳2衛,N
2018-07-23,720.0,42.09,17.1,39.26%,華廈,23,4F/5F,2房1廳1衛,N
2018-07-23,1118.0,36.91,30.29,79.39%,公寓,36,4F/5F,3房2廳2衛,N
2018-07-21,870.0,38.5,22.58,66.07%,住宅大樓,35,4F/12F,2房2廳1衛,N
2018-07-21,100.0,34.09,2.93,87.00%,華廈,30,2F/7F,,N
2018-07-20,763.0,37.19,20.49,86.75%,公寓,,2F/4F,2房2廳1衛,N
2018-07-20,780.0,41.69,18.72,100.00%,公寓,,2F/4F,2房1廳1衛,N
2018-07-20,250.0,46.09,5.42,,辦公商業大樓,21,地下1F/10F,,N
2018-07-19,1500.0,33.5,44.74,76.86%,公寓,29,5F/5F,4房2廳2衛,N
2018-07-19,1200.0,0.0,35.2,,透天厝,44,A/2F,3房2廳1衛,N
2018-07-18,750.0,27.3,27.47,100.00%,公寓,,2F/4F,3房1廳2衛,N
2018-07-17,2080.0,56.59,36.77,66.70%,住宅大樓,10,4F/13F,3房2廳2衛,N
2018-07-17,1150.0,41.91,27.42,84.94%,公寓,42,3F/4F,3房2廳1衛,N
2018-07-17,2150.0,54.41,39.5,56.57%,華廈,10,1F/6F,1房2廳2衛,N
2018-07-17,610.0,0.0,8.4,,透天厝,,A/1F,2房2廳1衛,N
2018-07-17,1300.0,37.5,34.63,73.69%,華廈,,6F/7F,3房2廳2衛,N
2018-07-16,1190.0,75.69,15.73,,辦公商業大樓,11,8F/12F,3房2廳1衛,N
2018-07-16,565.0,35.19,16.04,44.78%,住宅大樓,23,10F/24F,1房1廳1衛,N
2018-07-16,4950.0,72.5,68.23,54.26%,住宅大樓,3,6F/12F,4房2廳2衛,N
2018-07-15,1350.0,50.59,26.7,87.39%,公寓,31,4F/5F,3房2廳1衛,N
2018-07-15,1250.0,56.0,22.34,60.05%,住宅大樓,15,14F/14F,2房1廳1衛,N
2018-07-15,1180.0,35.31,33.45,100.00%,公寓,,3F/4F,3房2廳2衛,N
2018-07-15,1720.0,56.91,30.2,72.28%,住宅大樓,22,10F/12F,3房2廳2衛,N
2018-07-14,830.0,24.8,33.4,71.92%,公寓,34,5F/5F,3房2廳2衛,N
2018-07-14,600.0,59.31,10.12,50.66%,套房,12,3F/5F,1房0廳1衛,N
2018-07-14,1225.0,36.41,33.65,78.93%,公寓,35,5F/5F,3房2廳2衛,N
2018-07-13,1238.0,42.31,29.27,67.88%,住宅大樓,35,9F/12F,3房2廳1衛,N
2018-07-13,418.0,34.91,11.99,69.10%,公寓,24,5F/5F,1房1廳1衛,N
2018-07-13,800.0,27.3,29.29,85.25%,公寓,35,2F/5F,3房2廳2衛,N
2018-07-12,865.0,31.7,27.32,89.58%,公寓,,3F/4F,3房2廳2衛,N
2018-07-12,938.0,39.31,23.89,84.80%,公寓,35,5F/6F,3房2廳1衛,N
2018-07-12,1280.0,47.91,26.72,88.92%,公寓,35,5F/5F,5房2廳2衛,N
2018-07-12,660.0,34.41,19.2,76.36%,公寓,,3F/5F,2房1廳1衛,N
2018-07-12,2120.0,51.91,40.84,82.20%,住宅大樓,23,6F/16F,4房1廳2衛,N
2018-07-10,850.0,45.59,18.63,73.97%,華廈,23,9F/10F,1房1廳1衛,N
2018-07-09,2805.0,50.81,55.27,68.87%,住宅大樓,21,6F/16F,4房2廳3衛,N
2018-07-09,680.0,66.31,10.26,55.97%,住宅大樓,3,5F/12F,,N
2018-07-07,968.0,39.59,24.47,79.44%,公寓,37,3F/5F,3房2廳1衛,N
2018-07-06,1168.0,38.19,30.59,74.14%,公寓,34,1F/5F,3房2廳2衛,N
2018-07-04,1470.0,64.38,22.84,51.73%,住宅大樓,,8F/27F,,N
2018-07-03,250.0,43.69,5.73,52.72%,套房,10,8F/10F,1房0廳1衛,N
2018-07-03,1050.0,28.0,37.46,64.38%,華廈,35,4F/7F,3房2廳2衛,N
2018-07-03,1300.0,52.0,24.98,61.17%,華廈,20,2F/10F,2房2廳1衛,N
2018-07-02,1608.0,60.0,26.82,66.87%,華廈,23,2F/6F,2房2廳1衛,N
2018-07-02,1250.0,42.41,29.45,82.88%,公寓,,2F/4F,3房2廳2衛,N
2018-07-02,1330.0,40.81,32.56,91.33%,公寓,38,2F/5F,3房2廳1衛,N
2018-07-01,490.0,46.31,10.59,57.38%,套房,22,3F/13F,1房0廳1衛,N
2018-07-01,1140.0,38.59,29.56,82.05%,公寓,35,3F/5F,3房2廳1衛,N
2018-07-01,1010.0,30.91,32.66,91.54%,公寓,41,2F/5F,4房2廳2衛,N
2018-06-30,1140.0,51.09,22.33,65.81%,住宅大樓,24,3F/18F,2房1廳1衛,N
2018-06-30,640.0,25.59,25.03,74.07%,公寓,35,4F/5F,2房1廳2衛,N
2018-06-29,1300.0,39.69,32.72,49.09%,華廈,4,1F/7F,2房1廳1衛,N
2018-06-29,1250.0,52.5,23.79,82.68%,公寓,,4F/4F,4房2廳2衛,N
2018-06-29,1188.0,51.69,22.97,66.24%,住宅大樓,35,1F/12F,2房1廳1衛,N
2018-06-29,1440.0,57.91,24.87,66.18%,華廈,,2F/5F,2房2廳1衛,N
2018-06-27,4950.0,0.0,68.14,,透天厝,,A/2F,6房2廳3衛,N
2018-06-27,1100.0,51.59,21.34,100.00%,公寓,49,4F/4F,6房1廳2衛,N
2018-06-26,1100.0,21.5,51.24,82.84%,公寓,,5F/5F,3房2廳2衛,N
2018-06-26,1557.0,48.0,32.44,65.40%,華廈,35,1F/7F,5房2廳1衛,N
2018-06-25,220.0,36.31,6.07,91.08%,公寓,,1F/4F,3房2廳2衛,N
2018-06-25,220.0,36.31,6.07,91.08%,公寓,,1F/4F,3房2廳2衛,N
2018-06-25,1000.0,37.09,26.95,68.71%,華廈,25,10F/10F,3房2廳1衛,N
2018-06-25,930.0,31.5,29.54,78.57%,公寓,35,3F/4F,5房0廳5衛,N
2018-06-25,1158.0,36.81,31.48,84.00%,公寓,24,2F/5F,3房2廳1衛,N
2018-06-24,915.0,33.09,27.63,87.43%,公寓,37,5F/5F,3房2廳1衛,N
2018-06-24,1675.0,51.0,32.84,51.85%,住宅大樓,11,4F/12F,2房2廳1衛,N
2018-06-24,1350.0,44.5,30.36,70.57%,華廈,35,7F/7F,3房2廳1衛,N
2018-06-24,1138.0,60.69,18.75,59.39%,住宅大樓,12,12F/12F,2房1廳1衛,N
2018-06-23,2088.0,52.19,39.99,79.72%,華廈,,5F/6F,3房2廳2衛,N
2018-06-22,1365.0,58.19,23.46,64.81%,住宅大樓,11,7F/13F,2房2廳1衛,N
2018-06-22,5.0,0.0,4.32,,透天厝,22,A/1F,1房1廳1衛,N
2018-06-20,1050.0,36.69,28.65,75.65%,公寓,36,4F/5F,3房2廳2衛,N
2018-06-20,840.0,27.41,30.63,77.40%,公寓,37,4F/5F,3房2廳2衛,N
2018-06-19,1310.0,43.59,30.07,70.56%,華廈,35,4F/7F,3房2廳1衛,N
2018-06-19,10.0,0.0,4.32,,透天厝,22,A/1F,1房1廳1衛,N
2018-06-19,410.0,40.09,10.24,56.18%,套房,23,3F/7F,1房0廳1衛,N
2018-06-18,1190.0,32.41,36.68,85.76%,公寓,29,5F/5F,3房2廳2衛,N
2018-06-18,930.0,48.81,19.07,66.42%,華廈,23,7F/7F,2房2廳1衛,N
2018-06-17,1318.0,52.81,24.97,72.02%,華廈,26,5F/5F,2房1廳2衛,N
2018-06-17,880.0,52.59,16.73,52.24%,住宅大樓,24,9F/18F,2房2廳1衛,N
2018-06-17,1080.0,46.41,23.25,71.24%,華廈,24,1F/7F,5房1廳4衛,N
2018-06-16,745.0,35.59,20.92,37.99%,套房,22,23F/24F,1房1廳1衛,N
2018-06-16,1168.0,47.0,24.86,75.52%,華廈,24,9F/10F,2房2廳1衛,N
2018-06-16,1225.0,50.09,24.47,61.52%,華廈,18,8F/10F,2房2廳2衛,N
2018-06-15,1500.0,46.81,32.05,100.00%,公寓,50,3F/4F,3房2廳2衛,N
2018-06-15,900.0,32.81,27.43,83.18%,公寓,,5F/5F,3房1廳1衛,N
2018-06-15,700.0,34.69,20.2,84.01%,套房,,5F/5F,1房1廳1衛,N
2018-06-14,830.0,36.09,22.99,65.11%,住宅大樓,22,4F/17F,3房2廳1衛,N
2018-06-14,1285.0,36.31,35.4,82.94%,公寓,38,4F/5F,3房2廳1衛,N
2018-06-14,1020.0,44.31,23.01,82.89%,公寓,36,3F/5F,3房2廳1衛,N
2018-06-13,1366.0,52.5,26.03,87.03%,公寓,38,4F/5F,3房2廳2衛,N
2018-06-12,2100.0,0.0,37.42,,透天厝,34,A/2F,4房2廳3衛,N
2018-06-11,730.0,29.09,25.12,88.18%,公寓,,3F/4F,3房2廳1衛,N
2018-06-11,1000.0,63.59,15.73,,辦公商業大樓,11,5F/12F,2房2廳1衛,N
2018-06-10,910.0,32.5,28.04,74.75%,公寓,35,5F/5F,2房2廳2衛,N
2018-06-10,3690.0,0.0,80.67,,透天厝,37,A/2F,4房2廳2衛,N
2018-06-10,1683.0,56.5,29.79,71.62%,住宅大樓,18,3F/14F,3房2廳2衛,N
2018-06-09,1120.0,45.0,24.91,69.48%,華廈,35,3F/7F,2房2廳1衛,N
2018-06-09,1130.0,38.59,29.29,88.92%,公寓,39,3F/5F,3房2廳2衛,N
2018-06-08,447.0,38.59,11.57,57.78%,套房,21,6F/13F,1房1廳1衛,N
2018-06-08,2450.0,64.31,38.11,82.69%,公寓,,1F/5F,4房2廳2衛,N
2018-06-08,1480.0,49.5,29.91,80.00%,公寓,,3F/5F,3房2廳2衛,N
2018-06-08,1920.0,71.19,26.96,58.82%,住宅大樓,2,4F/17F,2房1廳1衛,N
2018-06-08,858.0,38.91,22.07,86.33%,公寓,27,4F/5F,3房2廳1衛,N
2018-06-08,1050.0,29.2,35.92,57.13%,公寓,29,5F/5F,3房2廳1衛,N
2018-06-07,1150.0,49.0,23.48,61.62%,住宅大樓,13,6F/12F,2房1廳1衛,N
2018-06-07,1420.0,48.0,29.58,57.38%,住宅大樓,2,4F/12F,2房2廳1衛,N
2018-06-06,400.0,42.59,9.4,100.00%,公寓,,1F/4F,4房2廳2衛,N
2018-06-06,1338.0,45.19,29.58,57.38%,住宅大樓,2,3F/12F,2房2廳1衛,N
2018-06-06,1088.0,50.31,21.62,70.44%,住宅大樓,22,1F/17F,2房2廳1衛,N
2018-06-05,1280.0,30.7,41.75,55.82%,華廈,15,3F/10F,3房2廳2衛,N
2018-06-05,1050.0,35.41,29.66,84.42%,公寓,36,3F/5F,3房2廳2衛,N
2018-06-05,916.0,52.19,17.55,83.00%,公寓,41,3F/4F,2房2廳1衛,N
2018-06-05,1300.0,45.41,28.6,68.21%,住宅大樓,35,10F/12F,2房1廳1衛,N
2018-06-05,1220.0,53.0,23.02,67.94%,住宅大樓,21,11F/11F,2房1廳1衛,N
2018-06-04,1910.0,50.91,37.49,55.01%,住宅大樓,19,11F/16F,2房2廳2衛,N
2018-06-04,1080.0,31.2,34.56,57.35%,公寓,36,5F/5F,2房2廳2衛,N
2018-06-04,1126.0,32.91,34.19,86.55%,公寓,36,1F/3F,4房2廳2衛,N
2018-06-03,1180.0,43.5,27.11,87.29%,公寓,,4F/4F,3房2廳1衛,N
2018-06-03,640.0,26.8,23.88,87.76%,公寓,35,4F/5F,3房1廳1衛,N
2018-06-03,1135.0,46.31,24.52,69.99%,住宅大樓,19,7F/13F,2房2廳1衛,N
2018-06-03,580.0,44.31,13.09,60.00%,套房,15,5F/14F,1房1廳1衛,N
2018-06-03,1000.0,33.31,30.07,71.96%,公寓,37,1F/4F,3房2廳2衛,N
2018-06-02,120.0,24.41,4.92,,住宅大樓,4,1F/14F,,N
2018-06-02,920.0,42.0,21.91,74.69%,華廈,23,5F/7F,2房2廳1衛,N
2018-06-02,1580.0,47.31,33.43,76.12%,華廈,24,2F/6F,2房2廳1衛,N
2018-06-01,800.0,31.0,25.81,89.93%,公寓,,4F/4F,3房2廳1衛,N
2018-05-31,1800.0,35.41,50.89,57.29%,華廈,27,1F/7F,4房2廳3衛,N
2018-05-31,1268.0,35.59,35.57,77.84%,公寓,26,2F/4F,3房2廳2衛,N
2018-05-31,600.0,47.81,12.55,64.60%,套房,15,3F/14F,1房1廳1衛,N
2018-05-31,920.0,41.0,22.42,88.99%,公寓,,2F/5F,3房1廳1衛,N
2018-05-30,300.0,9.5,31.72,66.55%,公寓,34,1F/5F,2房3廳3衛,N
2018-05-30,499.0,17.8,28.05,89.24%,公寓,,2F/5F,3房1廳1衛,N
2018-05-30,2018.7,10.2,198.22,0.34%,住宅大樓,2,1F/17F,,N
2018-05-30,438.7,10.2,43.08,,住宅大樓,2,1F/17F,,N
2018-05-30,2018.7,10.2,198.22,0.34%,住宅大樓,2,1F/17F,,N
2018-05-29,1458.0,40.19,36.24,83.89%,公寓,28,4F/5F,3房2廳2衛,N
2018-05-29,550.0,52.69,10.44,82.29%,公寓,,1F/4F,2房2廳1衛,N
2018-05-29,840.0,30.91,27.21,84.16%,公寓,,3F/4F,3房2廳1衛,N
2018-05-28,622.0,44.69,13.92,68.56%,套房,35,7F/7F,1房1廳1衛,N
2018-05-27,770.0,61.31,12.56,61.79%,套房,5,2F/10F,1房0廳1衛,N
2018-05-27,1328.0,47.09,28.19,100.00%,公寓,50,4F/4F,3房2廳2衛,N
2018-05-27,1000.0,30.59,32.71,82.23%,公寓,,4F/4F,3房2廳2衛,N
2018-05-27,1660.0,47.19,35.17,71.48%,住宅大樓,23,2F/18F,2房1廳1衛,N
2018-05-27,2810.0,46.91,59.89,61.05%,華廈,9,1F/4F,3房2廳2衛,N
2018-05-26,1250.0,37.5,33.37,82.48%,公寓,29,5F/5F,5房4廳3衛,N
2018-05-26,1188.0,58.91,20.16,67.19%,套房,12,6F/10F,1房1廳1衛,N
2018-05-26,650.0,56.91,11.42,58.12%,套房,9,4F/15F,0房1廳1衛,N
2018-05-26,1280.0,41.09,31.15,64.89%,公寓,35,5F/5F,2房2廳1衛,N
2018-05-26,1001.8,35.59,28.14,86.90%,公寓,35,4F/4F,3房2廳1衛,N
2018-05-25,1160.0,30.8,37.63,89.48%,公寓,41,3F/4F,3房2廳1衛,N
2018-05-25,1125.0,39.81,28.26,84.12%,公寓,,2F/4F,3房2廳1衛,N
2018-05-25,1350.0,42.09,32.05,100.00%,公寓,50,3F/4F,3房2廳1衛,N
2018-05-25,1143.9,41.0,27.9,48.67%,華廈,4,3F/7F,2房1廳1衛,N
2018-05-25,1760.0,43.31,40.63,76.09%,公寓,26,2F/5F,4房2廳2衛,N
2018-05-25,740.0,39.0,18.97,85.01%,公寓,36,4F/5F,2房1廳1衛,N
2018-05-24,1488.0,47.5,31.32,100.00%,公寓,,3F/4F,3房2廳2衛,N
2018-05-24,680.0,59.5,11.42,58.12%,住宅大樓,9,3F/15F,1房1廳1衛,N
2018-05-23,2120.0,56.69,37.4,54.91%,住宅大樓,19,8F/16F,3房2廳2衛,N
2018-05-23,610.0,38.0,16.04,44.78%,套房,22,9F/24F,1房1廳1衛,N
2018-05-23,673.0,31.91,21.07,100.00%,公寓,,4F/4F,3房1廳1衛,N
2018-05-23,1533.0,47.0,32.62,73.96%,華廈,28,4F/5F,3房2廳1衛,N
2018-05-22,1200.0,55.0,21.8,74.39%,華廈,19,5F/5F,2房2廳1衛,N
2018-05-21,285.0,25.2,11.32,82.65%,公寓,,2F/4F,3房2廳1衛,N
2018-05-21,700.0,29.2,23.99,84.06%,公寓,37,3F/5F,3房1廳1衛,N
2018-05-21,1050.0,43.31,24.26,81.11%,公寓,26,2F/5F,3房2廳2衛,N
2018-05-20,1355.0,55.41,24.46,65.50%,住宅大樓,15,12F/14F,2房2廳1衛,N
2018-05-20,1198.0,55.31,21.68,74.31%,住宅大樓,19,12F/12F,2房2廳1衛,N
2018-05-20,2280.0,57.19,39.83,65.91%,住宅大樓,10,9F/13F,3房2廳2衛,N
2018-05-19,1208.0,34.5,34.98,65.63%,住宅大樓,22,6F/17F,2房2廳2衛,N
2018-05-19,2078.0,55.59,37.4,54.91%,住宅大樓,19,14F/15F,3房2廳2衛,N
2018-05-19,1305.0,52.59,24.82,75.82%,華廈,26,4F/7F,2房2廳1衛,N
2018-05-18,1380.0,0.0,41.04,,透天厝,,A/2F,4房2廳2衛,N
2018-05-17,1160.0,42.0,27.64,61.96%,住宅大樓,8,3F/12F,3房1廳1衛,N
2018-05-16,2138.0,0.0,17.85,,透天厝,,A/2F,4房2廳3衛,N
2018-05-16,980.0,59.19,16.57,100.00%,公寓,,1F/4F,1房1廳1衛,N
2018-05-16,935.0,36.59,25.57,100.00%,公寓,,2F/3F,3房2廳1衛,N
2018-05-13,566.0,43.19,13.09,60.00%,套房,15,3F/14F,1房1廳1衛,N
2018-05-13,2700.0,46.69,57.79,54.22%,住宅大樓,8,2F/14F,3房2廳2衛,N
2018-05-13,2100.0,63.09,33.29,55.66%,住宅大樓,4,14F/15F,2房2廳1衛,N
2018-05-12,1190.0,38.69,30.73,56.58%,住宅大樓,8,4F/13F,2房2廳2衛,N
2018-05-12,545.0,47.09,11.57,54.73%,套房,22,2F/8F,1房2廳1衛,N
2018-05-12,1220.0,52.59,23.17,63.93%,住宅大樓,23,13F/15F,2房2廳1衛,N
2018-05-12,1358.0,46.5,29.17,88.01%,公寓,41,1F/4F,3房1廳1衛,N
2018-05-11,625.0,51.31,12.17,57.55%,套房,4,4F/11F,1房1廳1衛,N
2018-05-11,960.0,63.5,15.12,48.31%,華廈,,8F/9F,,N
2018-05-11,1060.0,40.81,26.01,87.23%,公寓,42,3F/4F,3房2廳2衛,N
2018-05-11,800.0,24.41,32.82,91.58%,公寓,35,4F/5F,3房2廳1衛,N
2018-05-11,545.0,42.09,12.96,58.59%,套房,22,3F/6F,1房1廳1衛,N
2018-05-11,1200.0,44.0,27.3,71.91%,華廈,34,2F/7F,3房2廳1衛,N
2018-05-11,2670.0,50.91,52.42,74.75%,住宅大樓,26,1F/11F,3房2廳1衛,N
2018-05-10,990.0,0.0,9.07,,透天厝,59,A/2F,1房1廳1衛,N
2018-05-09,1000.0,46.69,21.44,62.90%,住宅大樓,24,10F/13F,2房1廳1衛,N
2018-05-09,3690.0,64.62,57.14,59.10%,住宅大樓,,4F/13F,4房2廳2衛,N
2018-05-08,965.0,51.81,18.64,54.34%,套房,23,3F/18F,1房1廳1衛,N
