2015-10-31,1610.0,52.09,30.9,76.13%,住宅大樓,19,210F/24F,3房2廳2衛,N
2015-10-31,1500.0,51.91,28.91,57.07%,住宅大樓,3,17F/210F,2房2廳1衛,N
2015-10-31,85.0,30.8,2.76,,華廈,3,1F/6F,,N
2015-10-30,2600.0,0.0,80.67,,透天厝,15,A/4F,4房2廳4衛,N
2015-10-30,1072.0,31.8,33.67,66.74%,住宅大樓,20,10F/16F,3房2廳2衛,N
2015-10-30,1820.0,37.0,49.2,60.83%,華廈,17,2F/5F,3房2廳2衛,N
2015-10-30,820.0,4.0,203.44,59.93%,華廈,25,1F/10F,,N
2015-10-30,820.0,4.0,206.08,59.16%,華廈,25,1F/10F,,N
2015-10-29,580.0,21.2,27.38,66.60%,華廈,8,5F/8F,2房2廳1衛,N
2015-10-29,1300.0,41.5,31.36,100.00%,公寓,,2F/4F,5房0廳3衛,N
2015-10-29,730.0,25.7,28.45,87.83%,公寓,33,3F/5F,3房2廳2衛,N
2015-10-29,700.0,19.59,35.78,77.72%,華廈,33,7F/7F,4房2廳2衛,N
2015-10-29,1300.0,39.19,33.2,,公寓,35,4F/5F,4房2廳2衛,N
2015-10-29,1153.0,28.41,40.66,62.59%,華廈,,3F/7F,2房2廳1衛,N
2015-10-27,1600.0,0.0,37.76,,透天厝,20,A/2F,4房2廳2衛,N
2015-10-27,395.0,17.2,22.93,83.59%,住宅大樓,20,7F/17F,2房2廳1衛,N
2015-10-27,380.0,16.91,22.51,84.04%,住宅大樓,20,14F/17F,2房1廳1衛,N
2015-10-27,400.0,52.0,7.69,79.07%,住宅大樓,19,1F/24F,1房0廳1衛,N
2015-10-26,910.0,66.5,13.69,62.14%,套房,7,15F/19F,1房1廳1衛,N
2015-10-26,480.0,22.91,20.96,75.48%,住宅大樓,19,12F/18F,2房1廳1衛,N
2015-10-26,280.0,9.5,29.44,76.69%,華廈,16,2F/8F,3房1廳1衛,N
2015-10-26,253.0,6.6,38.41,85.78%,公寓,33,4F/5F,3房1廳2衛,N
2015-10-26,1600.0,42.41,37.77,87.58%,公寓,37,3F/5F,3房2廳2衛,N
2015-10-26,500.0,14.7,34.11,90.38%,公寓,28,2F/5F,3房2廳2衛,N
2015-10-26,1125.0,36.91,30.51,89.75%,公寓,33,4F/5F,3房2廳2衛,N
2015-10-25,1203.0,61.31,19.61,100.00%,公寓,38,1F/4F,3房2廳1衛,N
2015-10-25,738.0,30.8,23.95,69.58%,住宅大樓,21,3F/12F,3房2廳1衛,N
2015-10-25,1330.0,49.0,27.13,93.53%,住宅大樓,24,9F/12F,3房2廳1衛,N
2015-10-24,320.0,28.7,11.15,72.40%,住宅大樓,20,9F/12F,1房1廳1衛,N
2015-10-24,1272.0,37.09,34.28,70.97%,住宅大樓,6,4F/12F,3房2廳2衛,N
2015-10-23,760.0,34.09,22.29,85.65%,公寓,33,3F/5F,3房2廳1衛,N
2015-10-23,670.0,24.8,27.0,60.27%,華廈,2,1F/8F,2房1廳1衛,N
2015-10-23,520.0,15.0,34.72,,公寓,37,4F/4F,3房2廳2衛,N
2015-10-23,930.0,44.91,20.7,58.97%,華廈,9,2F/7F,2房2廳1衛,N
2015-10-22,244.6,8.0,30.62,86.43%,公寓,34,4F/4F,3房1廳1衛,N
2015-10-22,305.0,17.8,17.18,88.47%,住宅大樓,20,2F/17F,2房2廳1衛,N
2015-10-22,900.0,36.59,24.59,89.44%,公寓,36,2F/5F,2房1廳2衛,N
2015-10-22,1300.0,44.0,29.51,87.23%,公寓,30,2F/5F,3房2廳2衛,N
2015-10-22,1350.0,43.81,30.84,90.99%,公寓,36,5F/5F,3房2廳2衛,N
2015-10-22,816.0,27.2,29.99,83.46%,住宅大樓,21,10F/12F,3房2廳2衛,N
2015-10-22,636.0,23.0,27.66,100.00%,公寓,37,4F/4F,3房2廳2衛,N
2015-10-21,1245.0,59.5,20.92,56.33%,套房,11,17F/19F,1房1廳1衛,N
2015-10-21,508.0,55.0,9.24,78.21%,住宅大樓,19,10F/14F,2房1廳1衛,N
2015-10-20,650.0,22.0,29.59,86.69%,公寓,36,3F/5F,3房1廳2衛,N
2015-10-20,1630.0,0.0,31.79,,透天厝,31,A/2F,5房2廳3衛,N
2015-10-20,1865.0,69.38,26.89,54.33%,住宅大樓,,10F/15F,2房2廳1衛,N
2015-10-20,1870.0,69.62,26.89,54.33%,住宅大樓,,11F/15F,2房2廳1衛,N
2015-10-19,1300.0,46.31,28.1,56.86%,住宅大樓,1,10F/12F,0房0廳1衛,N
2015-10-19,1570.0,68.19,23.03,54.52%,住宅大樓,,3F/15F,2房2廳1衛,N
2015-10-19,605.0,37.81,16.01,66.02%,住宅大樓,14,11F/14F,1房1廳1衛,N
2015-10-19,1050.0,37.81,27.75,88.74%,公寓,39,4F/4F,3房2廳1衛,N
2015-10-19,1250.0,53.0,23.59,59.61%,住宅大樓,3,5F/28F,2房1廳1衛,N
2015-10-19,680.0,18.3,37.09,87.11%,公寓,34,2F/5F,4房2廳2衛,N
2015-10-19,722.5,58.19,12.41,55.23%,套房,3,3F/210F,1房1廳1衛,N
2015-10-18,688.0,23.8,28.89,57.33%,華廈,2,6F/8F,3房2廳1衛,N
2015-10-18,1068.0,42.0,25.41,82.71%,公寓,34,1F/5F,4房1廳1衛,N
2015-10-18,1530.0,46.09,33.19,65.22%,住宅大樓,16,22F/32F,3房2廳2衛,N
2015-10-17,515.0,20.5,25.12,74.17%,華廈,17,5F/7F,2房2廳2衛,N
2015-10-17,910.0,55.09,16.52,57.24%,套房,11,11F/19F,1房1廳1衛,N
2015-10-17,600.0,22.3,26.91,86.67%,公寓,32,4F/4F,4房3廳2衛,N
2015-10-16,1600.0,38.81,41.21,81.72%,住宅大樓,26,11F/15F,4房2廳2衛,N
2015-10-16,670.0,24.0,27.88,83.85%,公寓,25,4F/5F,3房2廳1衛,N
2015-10-16,830.0,23.5,35.36,56.43%,華廈,2,8F/8F,3房1廳2衛,N
2015-10-16,875.0,25.2,34.68,88.32%,公寓,28,2F/5F,3房2廳2衛,N
2015-10-16,965.0,32.0,30.17,89.32%,公寓,35,2F/5F,3房2廳2衛,N
2015-10-16,550.0,22.91,23.99,97.48%,公寓,34,5F/5F,3房2廳1衛,N
2015-10-16,1200.0,52.81,22.72,57.85%,住宅大樓,3,3F/28F,2房2廳1衛,N
2015-10-15,350.0,24.91,14.05,77.70%,公寓,25,3F/5F,3房2廳1衛,N
2015-10-15,1050.0,32.19,32.57,81.90%,住宅大樓,18,5F/12F,3房2廳2衛,N
2015-10-15,870.0,31.41,27.71,66.67%,住宅大樓,19,4F/13F,3房2廳2衛,N
2015-10-15,1050.0,51.59,20.33,,公寓,,3F/4F,3房1廳1衛,N
2015-10-15,1100.0,32.91,33.46,80.00%,公寓,41,2F/4F,3房2廳2衛,N
2015-10-15,2100.0,45.91,45.77,88.70%,華廈,29,7F/7F,5房1廳2衛,N
2015-10-15,2130.0,45.0,47.35,72.93%,住宅大樓,27,6F/12F,5房1廳2衛,N
2015-10-15,610.0,21.91,27.89,59.02%,華廈,,2F/4F,2房2廳1衛,N
2015-10-13,850.0,32.69,26.0,91.12%,公寓,30,1F/5F,3房2廳2衛,N
2015-10-13,1080.0,39.5,27.31,81.37%,住宅大樓,20,10F/12F,3房2廳2衛,N
2015-10-13,746.0,22.5,33.14,91.56%,公寓,26,4F/5F,3房2廳2衛,N
2015-10-13,2050.0,30.5,67.14,100.00%,公寓,41,2F/4F,6房3廳3衛,N
2015-10-13,1050.0,40.19,26.09,84.79%,公寓,41,2F/4F,3房2廳2衛,N
2015-10-13,1078.0,45.19,23.86,55.63%,住宅大樓,3,6F/210F,2房2廳1衛,N
2015-10-13,1255.4,37.0,33.93,76.46%,公寓,,1F/4F,3房2廳2衛,N
2015-10-13,1000.0,34.09,29.36,74.14%,住宅大樓,29,8F/12F,3房1廳1衛,N
2015-10-12,820.0,0.0,94.67,,透天厝,17,A/3F,1房1廳2衛,N
2015-10-12,1040.0,38.41,27.1,100.00%,公寓,42,3F/4F,3房1廳1衛,N
2015-10-12,680.0,60.41,11.26,66.08%,套房,9,18F/18F,1房1廳1衛,N
2015-10-12,575.0,19.0,30.24,82.79%,公寓,28,2F/4F,3房2廳1衛,N
2015-10-12,652.0,22.09,29.57,90.06%,公寓,34,4F/4F,3房1廳2衛,N
2015-10-12,490.0,23.5,20.89,71.54%,住宅大樓,17,5F/19F,2房2廳1衛,N
2015-10-12,104.1,0.0,20.07,,透天厝,19,A/3F,3房1廳3衛,N
2015-10-12,910.0,49.19,18.5,78.65%,公寓,38,3F/5F,2房1廳1衛,N
2015-10-11,970.0,49.91,19.46,95.80%,公寓,,3F/4F,2房2廳1衛,N
2015-10-11,839.0,32.09,26.13,71.28%,華廈,22,4F/7F,3房2廳1衛,N
2015-10-11,540.0,23.09,23.38,81.15%,住宅大樓,15,3F/19F,1房2廳1衛,N
2015-10-11,475.0,27.5,17.27,63.25%,套房,24,3F/11F,1房1廳1衛,N
2015-10-11,1240.0,0.0,33.66,,透天厝,32,A/3F,4房3廳3衛,N
2015-10-11,1170.0,0.0,36.93,,透天厝,32,A/3F,4房3廳3衛,N
2015-10-11,770.0,28.0,27.45,89.48%,公寓,37,4F/5F,3房2廳1衛,N
2015-10-10,765.0,20.3,37.74,79.22%,華廈,34,6F/7F,3房2廳2衛,N
2015-10-10,620.0,27.2,22.76,,公寓,40,3F/4F,3房2廳1衛,N
2015-10-09,525.0,20.5,25.62,83.86%,公寓,33,2F/5F,3房2廳1衛,N
2015-10-09,1547.0,67.12,23.06,56.45%,住宅大樓,,12F/310F,2房2廳1衛,N
