2016-12-31,1730.0,56.31,30.73,49.17%,住宅大樓,1,4F/11F,0房2廳1衛,N
2016-12-31,1790.0,58.19,30.73,49.17%,住宅大樓,1,8F/11F,0房2廳1衛,N
2016-12-31,2150.0,54.81,39.22,59.69%,住宅大樓,6,6F/19F,3房2廳2衛,N
2016-12-31,1785.0,62.69,28.48,53.96%,住宅大樓,,3F/27F,,N
2016-12-30,530.0,36.19,14.63,62.75%,套房,21,6F/12F,1房1廳1衛,N
2016-12-30,2380.0,32.69,72.82,25.07%,華廈,24,1F/8F,5房2廳5衛,N
2016-12-29,530.0,38.59,13.73,44.72%,套房,21,1F/24F,1房1廳1衛,N
2016-12-29,868.0,34.69,24.98,100.00%,公寓,,3F/4F,2房1廳1衛,N
2016-12-28,1200.0,43.31,27.74,100.00%,公寓,45,3F/4F,3房2廳1衛,N
2016-12-28,2250.0,49.59,45.32,81.02%,華廈,30,6F/9F,4房2廳2衛,N
2016-12-28,350.0,23.59,14.86,81.29%,公寓,,1F/4F,3房1廳1衛,N
2016-12-27,3000.0,56.31,53.29,46.97%,華廈,5,5F/7F,4房2廳2衛,N
2016-12-27,420.0,16.8,24.97,78.88%,公寓,,5F/5F,2房2廳1衛,N
2016-12-26,820.0,33.41,24.53,70.15%,公寓,36,5F/5F,2房2廳2衛,N
2016-12-25,1436.0,44.31,32.42,71.48%,華廈,23,8F/9F,3房2廳2衛,N
2016-12-25,760.0,42.09,18.07,70.52%,華廈,33,7F/7F,2房1廳1衛,N
2016-12-25,1200.0,38.59,31.09,86.38%,公寓,,3F/5F,3房2廳2衛,N
2016-12-24,450.0,33.91,13.27,59.18%,套房,23,5F/5F,1房1廳1衛,N
2016-12-24,900.0,32.5,27.73,86.81%,公寓,34,2F/4F,3房2廳1衛,N
2016-12-24,1300.0,38.91,33.46,89.60%,公寓,40,4F/4F,3房2廳2衛,N
2016-12-23,1120.0,36.69,30.53,91.71%,公寓,,4F/5F,1房2廳1衛,N
2016-12-23,1000.0,44.09,22.69,100.00%,公寓,,2F/4F,3房2廳1衛,N
2016-12-21,1350.0,44.91,30.07,70.56%,華廈,33,7F/7F,3房2廳1衛,N
2016-12-20,630.0,23.5,26.81,91.87%,公寓,39,2F/4F,3房1廳1衛,N
2016-12-20,1200.0,36.41,33.0,69.66%,公寓,,4F/4F,3房2廳1衛,N
2016-12-20,365.0,42.59,8.58,72.38%,套房,16,9F/10F,1房0廳1衛,N
2016-12-20,650.0,20.5,31.71,85.31%,公寓,33,1F/5F,3房2廳1衛,N
2016-12-20,930.0,51.69,17.98,63.94%,住宅大樓,18,2F/11F,2房1廳1衛,N
2016-12-19,550.0,23.09,23.8,90.23%,公寓,34,4F/4F,3房1廳1衛,N
2016-12-19,1380.0,34.69,39.79,,公寓,35,5F/5F,3房2廳2衛,N
2016-12-19,465.0,17.2,27.02,88.00%,公寓,,5F/5F,3房2廳1衛,N
2016-12-19,1515.0,43.91,34.5,86.13%,公寓,36,2F/5F,3房2廳1衛,N
2016-12-17,1278.0,39.19,32.62,69.76%,住宅大樓,20,9F/17F,3房2廳2衛,N
2016-12-17,1180.0,27.2,43.45,43.25%,住宅大樓,22,9F/13F,2房2廳1衛,N
2016-12-17,1160.0,42.69,27.19,97.67%,公寓,37,4F/5F,2房2廳1衛,N
