date,total_price(萬),square(坪),square_price(萬/坪),主建物佔比,type,age,floor,格局,電梯
2020-08-05,580.0,18.09,32.09,76.02%,公寓,22,2F/4F,3房2廳2衛,N
2020-08-04,4000.0,0.0,93.93,,透天厝,28,A/3F,4房2廳3衛,N
2020-08-04,1510.0,40.69,37.14,79.62%,住宅大樓,32,8F/11F,3房2廳2衛,Y
2020-08-04,1000.0,37.31,26.8,83.47%,公寓,46,3F/4F,3房2廳2衛,N
2020-08-04,600.0,18.09,33.14,83.29%,公寓,39,4F/5F,3房2廳2衛,N
2020-08-04,775.0,26.3,29.45,90.43%,公寓,39,2F/4F,3房2廳2衛,N
2020-08-04,260.0,7.2,36.17,76.58%,住宅大樓,25,地下2F/21F,,Y
2020-08-03,1100.0,33.69,32.68,86.12%,公寓,43,3F/4F,3房2廳2衛,N
2020-08-03,2355.0,0.0,100.24,,透天厝,25,A/3F,5房3廳4衛,N
2020-08-03,980.0,36.09,27.13,100.00%,華廈,,6F/7F,2房2廳1衛,Y
2020-08-02,3100.0,0.0,43.54,,透天厝,,A/2F,4房4廳2衛,N
2020-08-02,730.0,26.09,27.92,95.12%,公寓,38,2F/5F,3房2廳1衛,N
2020-08-02,966.0,61.31,15.76,69.64%,住宅大樓,22,7F/24F,1房2廳1衛,Y
2020-08-02,425.0,56.41,7.54,78.41%,住宅大樓,24,3F/12F,1房0廳1衛,Y
2020-08-02,710.0,34.81,20.42,82.38%,住宅大樓,26,9F/12F,2房2廳1衛,Y
2020-08-02,580.0,25.59,22.63,100.00%,公寓,40,4F/5F,3房2廳1衛,N
2020-08-02,1100.0,50.31,21.85,61.12%,住宅大樓,19,3F/17F,2房2廳1衛,Y
2020-08-02,1565.0,50.69,30.86,64.15%,住宅大樓,21,12F/14F,3房2廳1衛,Y
2020-08-02,570.0,18.3,31.09,81.47%,住宅大樓,26,6F/16F,3房2廳2衛,Y
2020-08-02,1340.0,57.91,23.14,65.07%,住宅大樓,11,8F/26F,2房2廳1衛,Y
2020-08-01,880.0,35.09,25.09,86.43%,公寓,43,2F/4F,3房2廳3衛,N
2020-08-01,750.0,27.0,27.77,85.71%,公寓,41,2F/4F,4房2廳1衛,N
2020-08-01,930.0,33.91,27.46,59.03%,華廈,4,3F/4F,2房2廳1衛,Y
2020-08-01,3630.0,71.69,50.6,51.88%,住宅大樓,12,1F/13F,0房1廳1衛,Y
2020-08-01,1590.0,61.5,25.84,55.39%,住宅大樓,12,5F/15F,2房2廳1衛,Y
2020-08-01,2150.0,0.0,82.33,,透天厝,31,A/3F,5房2廳3衛,N
2020-07-31,1760.0,38.81,45.37,84.74%,公寓,35,3F/5F,4房2廳2衛,N
2020-07-31,4600.0,0.0,21.3,,透天厝,53,A/2F,3房2廳3衛,N
2020-07-31,1132.0,44.59,25.39,,公寓,40,4F/5F,3房2廳2衛,N
2020-07-31,588.0,22.3,26.36,89.33%,公寓,37,4F/5F,3房2廳2衛,N
2020-07-31,1200.0,40.5,29.66,100.00%,公寓,47,4F/4F,3房2廳1衛,N
2020-07-31,1530.0,55.19,27.73,63.22%,住宅大樓,11,14F/17F,2房2廳1衛,Y
2020-07-31,1200.0,35.69,33.61,100.00%,公寓,40,5F/5F,3房3廳2衛,N
2020-07-30,1350.0,39.41,34.3,,公寓,23,4F/5F,3房2廳2衛,N
2020-07-30,740.0,30.41,24.34,73.13%,公寓,42,5F/5F,3房1廳4衛,N
2020-07-30,1360.0,41.59,32.68,94.63%,住宅大樓,29,5F/12F,3房2廳1衛,Y
2020-07-30,1500.0,61.41,24.43,100.00%,公寓,51,1F/4F,3房1廳1衛,N
2020-07-30,1490.0,43.0,34.67,76.60%,公寓,37,2F/5F,3房2廳2衛,N
2020-07-30,1020.0,36.59,27.85,58.43%,住宅大樓,,10F/15F,2房2廳1衛,Y
2020-07-30,1730.0,46.5,37.23,64.59%,住宅大樓,21,22F/36F,3房2廳2衛,Y
2020-07-30,320.0,17.91,17.85,69.36%,住宅大樓,24,2F/17F,1房1廳1衛,Y
2020-07-30,680.0,0.0,33.96,,透天厝,38,A/2F,4房1廳3衛,N
2020-07-30,950.0,33.31,28.51,80.38%,住宅大樓,26,7F/12F,3房2廳2衛,Y
2020-07-30,500.0,46.5,10.74,85.90%,住宅大樓,27,5F/12F,1房1廳1衛,Y
2020-07-30,1350.0,62.81,21.5,57.41%,住宅大樓,5,8F/13F,2房1廳1衛,Y
2020-07-29,5000.0,0.0,100.65,,透天厝,2,A/3F,,N
2020-07-29,450.0,23.0,19.6,88.27%,公寓,38,1F/5F,2房1廳1衛,N
2020-07-29,2560.0,0.0,103.03,,透天厝,26,A/3F,6房2廳4衛,N
2020-07-29,1400.0,0.0,51.87,,透天厝,31,A/3F,5房2廳2衛,N
2020-07-29,1091.0,37.69,28.97,58.56%,住宅大樓,,14F/15F,3房2廳1衛,Y
2020-07-28,850.0,52.0,16.34,64.59%,住宅大樓,,3F/14F,1房1廳1衛,Y
2020-07-28,625.0,25.09,24.93,79.87%,住宅大樓,24,4F/12F,3房2廳2衛,Y
2020-07-28,610.0,23.59,25.86,89.51%,公寓,39,2F/5F,3房2廳1衛,N
2020-07-28,2450.0,46.09,53.19,66.19%,住宅大樓,21,4F/32F,3房3廳2衛,Y
2020-07-28,725.0,29.59,24.47,82.15%,公寓,43,3F/4F,3房2廳2衛,N
2020-07-28,888.0,38.31,23.18,100.00%,公寓,,2F/4F,3房2廳1衛,N
2020-07-27,760.0,30.41,25.04,100.00%,公寓,40,5F/5F,3房2廳1衛,N
2020-07-27,818.0,29.09,28.12,89.51%,公寓,51,3F/4F,1房2廳1衛,N
2020-07-27,1710.0,66.19,25.84,55.39%,住宅大樓,12,13F/15F,2房2廳1衛,Y
2020-07-27,742.0,49.09,15.12,100.00%,公寓,42,1F/4F,6房0廳6衛,N
2020-07-27,960.0,33.59,28.53,67.83%,華廈,22,4F/5F,2房2廳1衛,Y
2020-07-27,1010.0,29.59,34.16,90.72%,公寓,33,2F/5F,3房2廳2衛,N
2020-07-27,2100.0,57.69,36.39,60.26%,住宅大樓,7,3F/23F,3房2廳2衛,Y
2020-07-26,1800.0,43.09,41.76,66.74%,住宅大樓,21,210F/36F,3房2廳2衛,Y
2020-07-26,800.0,21.41,37.41,67.13%,華廈,14,3F/9F,4房2廳2衛,Y
2020-07-26,4858.0,44.5,109.06,33.19%,華廈,14,2F/6F,0房3廳3衛,Y
2020-07-26,1000.0,30.91,32.36,64.77%,住宅大樓,4,2F/11F,3房2廳2衛,Y
2020-07-25,1650.0,68.12,24.25,,公寓,48,1F/4F,3房2廳1衛,N
2020-07-25,1832.0,67.19,27.27,54.43%,住宅大樓,1,14F/15F,2房1廳1衛,Y
2020-07-25,1265.0,0.0,62.1,,透天厝,30,A/3F,3房2廳3衛,N
2020-07-25,1050.0,41.69,25.17,83.12%,公寓,40,2F/5F,3房2廳2衛,N
2020-07-25,301.6,34.31,8.81,100.00%,公寓,49,1F/4F,2房1廳1衛,N
2020-07-25,301.6,34.31,8.81,100.00%,公寓,49,1F/4F,2房1廳1衛,N
2020-07-25,870.0,28.0,31.07,88.24%,公寓,40,4F/5F,3房2廳1衛,N
2020-07-25,1010.0,34.09,29.61,80.21%,住宅大樓,,12F/12F,3房2廳2衛,Y
2020-07-24,400.0,16.3,24.58,76.00%,公寓,22,4F/4F,2房2廳2衛,N
2020-07-24,740.0,48.31,15.32,66.10%,住宅大樓,17,9F/14F,1房1廳1衛,Y
2020-07-24,1688.0,48.41,34.89,92.74%,住宅大樓,26,5F/12F,3房2廳2衛,Y
2020-07-24,4500.0,0.0,99.8,,透天厝,2,A/3F,,Y
2020-07-24,2600.0,0.0,98.37,,透天厝,26,A/3F,5房1廳3衛,N
2020-07-24,1640.0,62.81,26.13,56.75%,住宅大樓,5,8F/13F,2房1廳1衛,Y
2020-07-24,1640.0,62.81,26.13,56.75%,住宅大樓,5,7F/13F,2房1廳1衛,Y
2020-07-23,800.0,26.09,30.62,86.43%,公寓,39,1F/4F,2房1廳1衛,N
2020-07-23,1450.0,53.31,27.19,100.00%,公寓,40,1F/5F,3房2廳2衛,N
2020-07-23,1700.0,48.91,34.75,82.64%,公寓,32,1F/5F,3房2廳2衛,N
2020-07-23,950.0,35.5,26.73,100.00%,公寓,42,2F/4F,3房2廳2衛,N
2020-07-23,1188.0,34.31,34.68,87.13%,公寓,40,5F/5F,3房2廳2衛,N
2020-07-23,1280.0,40.0,31.99,81.87%,公寓,33,3F/5F,3房2廳2衛,N
2020-07-22,900.0,24.59,36.66,67.91%,華廈,14,7F/9F,4房2廳2衛,Y
2020-07-22,1218.0,43.69,27.85,87.14%,公寓,35,3F/5F,3房2廳1衛,N
2020-07-22,1775.0,70.81,25.07,100.00%,公寓,,1F/4F,3房1廳2衛,N
2020-07-21,400.0,18.41,21.78,88.61%,公寓,39,5F/5F,3房2廳1衛,N
2020-07-21,1510.0,37.09,40.68,85.00%,公寓,36,3F/5F,6房0廳6衛,N
2020-07-21,610.0,34.19,17.85,65.45%,住宅大樓,25,3F/16F,2房1廳1衛,Y
2020-07-21,1400.0,57.91,24.2,59.79%,住宅大樓,8,4F/26F,1房2廳1衛,Y
2020-07-21,1224.0,42.69,28.68,88.14%,公寓,47,4F/4F,4房3廳3衛,N
2020-07-21,410.0,17.3,23.69,83.31%,住宅大樓,24,11F/17F,2房2廳1衛,Y
2020-07-21,900.0,27.7,32.54,81.59%,公寓,33,5F/5F,2房2廳2衛,N
2020-07-21,600.0,34.59,17.33,100.00%,公寓,,4F/4F,3房2廳2衛,N
2020-07-21,520.0,19.0,27.37,89.73%,公寓,33,4F/5F,3房2廳2衛,N
2020-07-21,1008.0,36.59,27.53,85.14%,公寓,32,3F/5F,3房1廳1衛,N
2020-07-20,700.0,31.59,22.14,89.62%,公寓,37,1F/5F,,N
2020-07-20,640.0,20.2,31.61,92.57%,公寓,35,4F/5F,3房2廳2衛,N
2020-07-20,550.0,0.0,24.19,,透天厝,39,A/2F,2房3廳3衛,N
2020-07-20,2850.0,0.0,76.48,,透天厝,19,A/4F,6房3廳6衛,N
2020-07-19,840.0,51.41,16.34,66.41%,住宅大樓,17,13F/14F,1房1廳1衛,Y
2020-07-19,1490.0,23.0,64.92,65.72%,華廈,12,6F/8F,5房2廳2衛,Y
2020-07-19,2058.0,59.19,34.77,74.36%,住宅大樓,20,10F/12F,3房2廳2衛,Y
2020-07-19,1676.0,34.81,48.18,79.26%,公寓,39,3F/5F,4房2廳2衛,N
2020-07-19,1700.0,0.0,61.2,,透天厝,24,A/3F,5房2廳3衛,N
2020-07-19,1400.0,38.81,36.07,64.82%,住宅大樓,18,2F/14F,4房2廳2衛,Y
2020-07-18,4938.0,103.0,47.94,100.00%,公寓,44,2F/4F,0房2廳1衛,N
2020-07-18,2215.0,55.0,40.27,66.58%,住宅大樓,20,25F/29F,3房2廳2衛,Y
2020-07-17,680.0,27.59,24.65,100.00%,公寓,41,4F/5F,3房2廳1衛,N
2020-07-17,520.0,18.3,28.46,87.57%,公寓,38,5F/5F,3房2廳2衛,N
2020-07-16,1630.0,46.5,35.06,89.38%,住宅大樓,29,8F/12F,3房2廳1衛,Y
2020-07-16,1330.0,0.0,26.68,,透天厝,,A/2F,5房2廳2衛,N
2020-07-16,680.0,21.41,31.71,87.80%,公寓,33,5F/5F,3房2廳2衛,N
2020-07-16,1380.0,39.59,34.86,100.00%,公寓,,5F/5F,6房2廳3衛,N
2020-07-16,550.0,31.41,17.53,84.68%,公寓,34,4F/5F,3房2廳2衛,N
2020-07-16,900.0,44.09,20.39,100.00%,公寓,,1F/4F,1房2廳1衛,N
2020-07-16,800.0,39.19,20.39,100.00%,公寓,,2F/4F,2房2廳1衛,N
2020-07-15,1610.0,55.81,28.83,100.00%,公寓,48,2F/4F,3房2廳2衛,N
2020-07-15,1980.0,24.59,80.51,73.55%,公寓,42,3F/4F,5房2廳3衛,N
2020-07-15,520.0,26.0,20.0,100.00%,公寓,44,2F/4F,2房1廳1衛,N
2020-07-14,830.0,38.31,21.67,95.28%,華廈,42,7F/7F,3房2廳1衛,Y
2020-07-14,1400.0,49.41,28.34,76.66%,住宅大樓,34,5F/12F,3房2廳1衛,Y
2020-07-14,500.0,20.91,23.89,87.69%,公寓,39,1F/5F,3房2廳2衛,N
2020-07-14,1200.0,36.91,32.49,82.62%,公寓,39,2F/5F,3房2廳2衛,N
2020-07-13,1300.0,35.81,36.32,87.08%,公寓,44,2F/4F,3房2廳2衛,N
2020-07-13,1250.0,40.31,31.0,92.19%,公寓,35,5F/5F,6房0廳6衛,N
2020-07-13,1200.0,44.41,27.0,85.95%,公寓,36,4F/5F,2房2廳1衛,N
2020-07-13,670.0,24.09,27.75,90.66%,公寓,40,5F/5F,3房1廳2衛,N
2020-07-13,1639.0,57.0,28.74,57.42%,住宅大樓,8,13F/210F,2房2廳1衛,Y
2020-07-12,715.0,61.19,11.69,64.54%,住宅大樓,14,8F/18F,1房1廳1衛,Y
2020-07-12,1135.0,43.69,26.0,100.00%,公寓,,4F/4F,3房2廳1衛,N
2020-07-12,1170.0,38.5,30.39,85.66%,公寓,44,3F/4F,3房2廳1衛,N
2020-07-12,841.0,52.59,15.98,63.02%,住宅大樓,19,11F/17F,1房2廳1衛,Y
2020-07-12,750.0,24.0,31.29,82.89%,公寓,34,4F/5F,3房2廳2衛,N
2020-07-11,1238.0,43.09,28.71,85.99%,公寓,42,5F/5F,7房2廳6衛,N
2020-07-11,2500.0,0.0,74.26,,透天厝,13,A/3F,4房3廳4衛,N
2020-07-11,540.0,16.3,33.21,80.28%,住宅大樓,26,8F/16F,3房2廳2衛,Y
2020-07-11,793.0,29.91,26.54,89.06%,公寓,39,3F/5F,3房2廳2衛,N
2020-07-11,1820.0,60.19,30.22,60.53%,住宅大樓,,7F/14F,2房1廳2衛,Y
2020-07-11,1100.0,0.0,50.72,,透天厝,31,A/3F,4房2廳3衛,N
2020-07-11,470.0,17.09,27.45,89.91%,公寓,35,5F/5F,2房2廳2衛,N
2020-07-11,1015.0,36.59,27.72,89.74%,公寓,39,3F/5F,3房2廳1衛,N
2020-07-10,1350.0,39.41,34.3,87.72%,公寓,23,3F/5F,3房2廳2衛,N
2020-07-10,550.0,21.2,25.99,64.02%,住宅大樓,25,15F/15F,2房2廳2衛,Y
2020-07-10,2250.0,0.0,82.33,,透天厝,31,A/3F,5房3廳3衛,N
2020-07-09,1300.0,42.19,30.83,83.29%,公寓,45,3F/4F,3房2廳2衛,N
2020-07-08,1088.0,66.69,16.32,51.45%,住宅大樓,5,3F/13F,1房1廳1衛,Y
2020-07-08,1590.0,57.91,27.44,58.97%,住宅大樓,8,1F/28F,,Y
2020-07-08,650.0,16.41,39.56,100.00%,公寓,47,2F/5F,3房2廳2衛,N
2020-07-08,1633.0,62.91,25.97,72.94%,住宅大樓,15,2F/14F,2房2廳2衛,Y
2020-07-08,1330.0,41.81,31.79,80.37%,住宅大樓,,2F/12F,3房2廳2衛,Y
2020-07-08,1338.0,40.0,33.46,90.15%,公寓,38,4F/5F,3房2廳2衛,N
2020-07-08,863.0,47.09,18.31,84.47%,公寓,29,1F/5F,2房2廳1衛,N
2020-07-07,525.0,24.91,21.11,91.72%,公寓,39,5F/5F,2房1廳1衛,N
2020-07-07,1030.0,60.31,17.09,100.00%,公寓,41,1F/4F,3房2廳2衛,N
2020-07-07,900.0,43.0,20.95,87.08%,公寓,34,1F/5F,3房2廳2衛,N
2020-07-07,740.0,36.09,20.49,67.31%,住宅大樓,24,12F/13F,2房1廳1衛,Y
2020-07-07,1000.0,31.0,32.23,79.23%,住宅大樓,22,8F/12F,3房2廳2衛,Y
2020-07-06,1800.0,67.69,26.59,100.00%,公寓,41,1F/4F,3房1廳1衛,N
2020-07-06,1970.0,0.0,98.36,,透天厝,25,A/3F,5房2廳4衛,N
2020-07-06,1350.0,57.69,23.39,64.89%,住宅大樓,11,25F/26F,2房1廳1衛,Y
2020-07-06,735.0,64.81,11.34,66.05%,住宅大樓,14,18F/18F,1房1廳1衛,Y
2020-07-06,648.0,22.8,28.39,85.10%,公寓,38,4F/5F,3房2廳1衛,N
2020-07-06,540.0,25.91,20.85,75.05%,住宅大樓,25,9F/21F,2房1廳1衛,Y
2020-07-05,700.0,46.5,15.05,60.01%,華廈,5,7F/10F,1房1廳1衛,Y
2020-07-05,1550.0,63.91,24.25,54.97%,住宅大樓,1,7F/310F,2房2廳1衛,Y
2020-07-05,1360.0,36.09,37.68,92.49%,公寓,40,3F/5F,4房2廳2衛,N
2020-07-05,1913.0,63.0,30.38,59.77%,住宅大樓,1,4F/310F,3房2廳1衛,Y
2020-07-05,310.0,25.8,12.0,64.49%,住宅大樓,22,9F/12F,1房1廳1衛,Y
2020-07-05,2265.0,57.69,39.28,60.17%,住宅大樓,7,4F/23F,3房2廳2衛,Y
2020-07-05,1125.0,32.0,35.16,83.18%,華廈,26,7F/10F,3房2廳2衛,Y
2020-07-05,830.0,36.0,23.03,71.97%,華廈,23,6F/7F,2房2廳1衛,Y
2020-07-05,1070.0,42.91,24.94,89.00%,公寓,43,4F/4F,3房2廳1衛,N
2020-07-04,1128.0,50.41,22.38,64.19%,住宅大樓,17,4F/14F,2房1廳1衛,Y
2020-07-04,1940.0,55.31,35.07,60.00%,住宅大樓,7,7F/23F,3房2廳2衛,Y
2020-07-04,756.0,59.19,12.77,60.61%,住宅大樓,11,12F/19F,,Y
2020-07-04,1600.0,50.41,31.74,60.85%,住宅大樓,17,7F/14F,3房2廳2衛,Y
2020-07-04,1360.0,65.62,20.75,50.83%,華廈,3,3F/6F,2房2廳2衛,Y
2020-07-04,1070.0,37.0,28.94,58.61%,住宅大樓,,12F/15F,3房2廳1衛,Y
2020-07-04,340.0,18.0,18.92,85.89%,公寓,37,4F/5F,2房1廳1衛,N
2020-07-04,1250.0,42.81,29.24,86.67%,公寓,41,2F/5F,3房2廳1衛,N
2020-07-04,1050.0,41.19,25.49,90.98%,公寓,49,2F/4F,3房2廳1衛,N
2020-07-04,1350.0,49.0,27.54,68.67%,住宅大樓,19,3F/14F,3房2廳2衛,Y
2020-07-03,470.0,19.2,24.48,75.94%,公寓,22,2F/4F,2房2廳1衛,N
2020-07-03,2541.0,44.41,57.19,82.08%,住宅大樓,28,12F/12F,8房0廳8衛,Y
2020-07-03,808.0,52.09,15.49,54.06%,住宅大樓,,2F/15F,1房1廳1衛,Y
2020-07-03,1300.0,45.41,28.63,86.23%,公寓,42,5F/5F,3房2廳1衛,N
2020-07-03,900.0,36.19,24.83,100.00%,公寓,46,3F/4F,3房2廳1衛,N
2020-07-03,3250.0,0.0,127.44,,透天厝,26,A/3F,7房3廳5衛,N
2020-07-02,900.0,30.8,29.21,88.35%,公寓,40,3F/5F,3房1廳2衛,N
2020-07-02,1420.0,51.69,27.47,88.57%,公寓,40,4F/5F,3房2廳2衛,N
2020-07-02,1883.0,62.0,30.38,59.77%,住宅大樓,1,11F/310F,2房2廳1衛,Y
2020-07-02,1780.0,59.41,29.96,60.40%,住宅大樓,,8F/14F,2房1廳1衛,Y
2020-07-02,510.0,12.6,40.36,85.35%,公寓,29,4F/5F,3房2廳2衛,N
2020-07-02,1200.0,40.81,29.38,74.17%,住宅大樓,34,9F/12F,3房2廳1衛,Y
2020-07-01,620.0,24.09,25.78,88.34%,公寓,39,4F/5F,3房2廳1衛,N
2020-07-01,150.0,34.59,4.33,99.93%,公寓,,4F/4F,3房2廳1衛,N
2020-07-01,2680.0,54.0,49.65,91.28%,公寓,44,2F/4F,4房2廳2衛,N
2020-06-30,1200.0,38.81,30.96,80.56%,公寓,,4F/5F,3房2廳1衛,N
2020-06-30,290.0,40.5,7.15,65.54%,住宅大樓,24,4F/13F,,Y
2020-06-30,738.0,27.0,27.38,61.54%,華廈,5,6F/7F,2房2廳1衛,Y
2020-06-30,750.0,28.59,26.19,90.40%,公寓,35,4F/5F,3房2廳1衛,N
2020-06-30,390.0,16.2,24.05,86.92%,公寓,38,2F/5F,3房2廳1衛,N
2020-06-30,560.0,17.41,32.23,77.46%,華廈,,6F/10F,3房2廳2衛,Y
2020-06-30,1300.0,35.69,36.45,66.48%,住宅大樓,25,7F/23F,3房2廳2衛,Y
2020-06-30,875.0,29.7,29.49,69.75%,華廈,26,6F/7F,2房1廳1衛,Y
2020-06-30,1000.0,39.19,25.48,87.80%,公寓,36,5F/5F,3房2廳2衛,N
2020-06-30,1075.0,53.69,20.01,87.62%,公寓,42,3F/5F,3房0廳3衛,N
2020-06-29,1020.0,0.0,59.79,,透天厝,31,A/4F,4房2廳3衛,N
2020-06-29,792.0,24.0,32.95,90.08%,公寓,35,2F/5F,3房1廳2衛,N
2020-06-29,720.0,24.8,28.99,84.02%,公寓,39,5F/5F,3房2廳1衛,N
2020-06-29,535.0,19.5,27.41,90.04%,公寓,35,5F/5F,3房2廳2衛,N
2020-06-29,1030.0,24.7,41.65,67.41%,華廈,3,4F/8F,3房2廳2衛,Y
2020-06-29,390.0,31.91,12.22,78.99%,住宅大樓,27,5F/14F,1房1廳1衛,Y
2020-06-28,1620.0,54.91,29.5,67.87%,住宅大樓,7,6F/210F,2房2廳1衛,Y
2020-06-28,840.0,28.0,30.02,88.63%,公寓,37,4F/5F,3房2廳2衛,N
2020-06-28,1288.0,36.59,35.21,82.15%,公寓,,2F/4F,3房2廳2衛,N
2020-06-28,1460.0,67.62,21.6,57.10%,住宅大樓,4,8F/13F,2房2廳1衛,Y
2020-06-28,1790.0,0.0,56.1,,透天厝,34,A/3F,4房2廳3衛,N
2020-06-27,1350.0,38.91,34.68,88.49%,公寓,43,2F/4F,3房2廳2衛,N
2020-06-27,421.9,15.8,26.62,86.93%,公寓,38,3F/5F,3房2廳1衛,N
2020-06-27,1466.0,59.69,24.56,61.42%,住宅大樓,,15F/15F,2房2廳1衛,Y
2020-06-27,1086.0,37.5,28.97,58.56%,住宅大樓,,12F/15F,3房2廳1衛,Y
2020-06-27,1058.0,36.59,28.94,58.61%,住宅大樓,,11F/15F,3房2廳1衛,Y
2020-06-27,760.0,25.5,29.86,86.39%,公寓,40,4F/5F,3房2廳2衛,N
2020-06-26,1430.0,60.81,23.53,44.71%,華廈,3,5F/6F,1房1廳1衛,Y
2020-06-26,583.0,20.91,27.92,82.96%,公寓,36,2F/4F,3房2廳1衛,N
2020-06-25,2021.0,50.0,40.42,59.60%,住宅大樓,8,4F/24F,3房2廳2衛,Y
2020-06-25,415.0,17.91,23.2,85.08%,住宅大樓,24,3F/17F,2房2廳1衛,Y
2020-06-25,1990.0,78.69,25.28,100.00%,公寓,,1F/4F,3房2廳1衛,N
2020-06-25,730.0,26.0,28.03,68.08%,華廈,14,9F/9F,2房2廳2衛,Y
2020-06-25,1010.0,33.09,30.56,62.41%,住宅大樓,17,2F/11F,3房2廳2衛,Y
2020-06-24,980.0,55.19,17.74,60.76%,住宅大樓,18,11F/14F,2房1廳1衛,Y
2020-06-24,500.0,24.0,20.85,71.11%,住宅大樓,23,4F/12F,2房1廳1衛,Y
2020-06-24,650.0,56.69,11.47,51.65%,住宅大樓,2,12F/17F,1房1廳1衛,Y
2020-06-24,775.0,37.59,20.59,74.64%,住宅大樓,24,1F/13F,1房2廳1衛,Y
2020-06-24,868.0,31.0,27.98,73.26%,華廈,27,5F/7F,2房2廳1衛,Y
2020-06-24,680.0,23.0,29.57,81.10%,公寓,42,5F/5F,3房2廳1衛,N
2020-06-23,1230.0,36.5,33.72,80.30%,公寓,,3F/4F,3房2廳2衛,N
2020-06-23,1626.0,62.91,25.85,62.01%,住宅大樓,7,1F/26F,2房2廳1衛,Y
2020-06-23,1200.0,41.91,28.63,86.23%,公寓,42,5F/5F,3房2廳2衛,N
2020-06-23,1500.0,71.62,20.96,100.00%,公寓,,1F/4F,3房2廳1衛,N
2020-06-23,1100.0,0.0,49.07,,透天厝,24,A/3F,3房2廳3衛,N
2020-06-23,1708.0,37.31,45.75,58.62%,住宅大樓,2,7F/22F,3房2廳2衛,Y
2020-06-23,850.0,42.09,20.18,100.00%,公寓,,3F/4F,3房2廳1衛,N
2020-06-23,1500.0,61.91,24.25,54.97%,住宅大樓,1,9F/310F,2房2廳1衛,Y
2020-06-22,738.0,60.59,12.19,61.38%,住宅大樓,16,19F/19F,1房1廳1衛,Y
2020-06-22,1180.0,50.19,23.52,46.03%,住宅大樓,2,3F/17F,2房1廳1衛,Y
2020-06-22,1350.0,0.0,29.47,,透天厝,37,A/3F,4房3廳3衛,N
2020-06-22,1188.0,54.91,21.65,100.00%,公寓,40,5F/5F,8房0廳8衛,N
2020-06-22,665.0,0.0,33.03,,透天厝,38,A/2F,3房2廳2衛,N
2020-06-21,770.0,65.88,11.69,64.54%,住宅大樓,14,10F/18F,1房0廳1衛,Y
2020-06-21,4500.0,0.0,90.01,,透天厝,2,A/3F,,Y
2020-06-21,700.0,25.09,27.84,100.00%,公寓,46,1F/4F,3房1廳1衛,N
2020-06-21,1560.0,41.19,37.85,63.51%,住宅大樓,21,5F/36F,3房2廳2衛,Y
2020-06-21,1005.0,39.59,25.38,61.45%,住宅大樓,10,8F/13F,2房2廳1衛,Y
2020-06-21,410.0,16.3,25.21,90.77%,公寓,35,5F/5F,3房2廳1衛,N
2020-06-21,958.0,31.2,30.7,89.73%,公寓,32,4F/5F,3房2廳2衛,N
2020-06-21,1168.0,36.41,32.06,69.31%,華廈,25,6F/8F,2房2廳1衛,Y
2020-06-21,1410.0,52.59,26.83,65.26%,住宅大樓,,22F/29F,2房2廳1衛,Y
2020-06-21,450.0,15.3,29.42,90.13%,公寓,30,3F/5F,3房2廳2衛,N
2020-06-20,1200.0,47.81,25.11,100.00%,公寓,46,2F/4F,3房2廳1衛,N
2020-06-20,1000.0,28.91,34.63,85.86%,公寓,34,3F/5F,5房1廳2衛,N
2020-06-20,1450.0,61.5,23.59,59.61%,住宅大樓,,8F/28F,2房1廳1衛,Y
2020-06-20,735.0,48.81,15.05,60.01%,華廈,4,5F/10F,1房1廳1衛,Y
2020-06-20,1220.0,0.0,59.3,,透天厝,31,A/4F,3房3廳3衛,N
2020-06-20,620.0,24.7,25.11,46.84%,住宅大樓,19,19F/210F,2房1廳1衛,Y
2020-06-20,1820.0,39.91,45.58,77.92%,華廈,32,5F/10F,3房2廳2衛,Y
2020-06-19,1368.0,37.0,37.02,73.33%,住宅大樓,32,2F/12F,3房2廳2衛,Y
2020-06-19,1225.0,43.0,28.47,93.15%,公寓,39,5F/5F,3房2廳2衛,N
2020-06-18,750.0,67.31,11.14,65.94%,住宅大樓,14,8F/18F,1房1廳1衛,Y
2020-06-18,1400.0,43.81,31.96,59.51%,住宅大樓,5,1F/12F,4房2廳2衛,Y
2020-06-18,1200.0,41.19,29.09,64.79%,住宅大樓,8,14F/15F,2房2廳1衛,Y
2020-06-17,535.0,18.3,29.29,81.62%,公寓,24,4F/4F,3房2廳2衛,N
2020-06-17,1740.0,62.69,27.76,57.36%,住宅大樓,8,5F/210F,2房2廳1衛,Y
2020-06-17,1120.0,48.19,23.24,89.32%,華廈,42,2F/7F,2房2廳1衛,Y
2020-06-17,630.0,28.0,22.53,91.08%,公寓,40,5F/5F,3房2廳2衛,N
2020-06-17,1100.0,32.41,33.91,86.08%,公寓,40,4F/4F,5房0廳5衛,N
2020-06-16,600.0,25.41,23.62,74.67%,住宅大樓,23,3F/12F,2房2廳1衛,Y
2020-06-16,1010.0,51.31,19.69,50.61%,住宅大樓,2,9F/17F,1房1廳1衛,Y
2020-06-16,1850.0,0.0,39.97,,透天厝,20,A/3F,3房3廳3衛,N
2020-06-16,850.0,25.2,33.67,91.30%,公寓,39,2F/4F,5房2廳2衛,N
2020-06-16,650.0,24.59,26.39,70.37%,華廈,12,4F/8F,2房1廳1衛,Y
