2018-10-31,500.0,0.0,42.53,,透天厝,,A/2F,6房1廳3衛,N
2018-10-31,850.0,27.09,31.33,84.01%,公寓,43,3F/4F,3房2廳1衛,N
2018-10-31,1050.0,44.81,23.42,60.99%,住宅大樓,9,3F/12F,2房2廳1衛,N
2018-10-31,450.0,23.2,19.42,88.63%,公寓,37,1F/5F,2房2廳1衛,N
2018-10-30,345.0,29.3,11.78,80.84%,套房,23,7F/8F,1房1廳1衛,N
2018-10-30,2000.0,50.69,39.43,60.21%,住宅大樓,5,4F/23F,3房2廳2衛,N
2018-10-30,3268.0,0.0,124.66,,透天厝,13,A/3F,5房3廳5衛,N
2018-10-30,810.0,37.41,21.67,77.91%,住宅大樓,25,10F/12F,2房2廳1衛,N
2018-10-30,1452.0,36.5,39.77,60.58%,住宅大樓,2,2F/13F,3房2廳2衛,N
2018-10-29,1260.0,52.91,23.82,55.61%,住宅大樓,6,17F/210F,1房1廳1衛,N
2018-10-29,900.0,66.62,13.52,81.74%,公寓,30,1F/5F,3房2廳2衛,N
2018-10-29,415.0,28.7,14.46,64.57%,住宅大樓,20,5F/15F,3房3廳1衛,N
2018-10-28,1385.0,48.91,28.32,76.64%,住宅大樓,32,10F/12F,3房2廳1衛,N
2018-10-28,1320.0,40.59,32.48,88.13%,公寓,,2F/4F,3房2廳2衛,N
2018-10-28,960.0,49.31,19.46,86.72%,公寓,35,3F/5F,3房1廳1衛,N
2018-10-28,590.0,50.41,11.7,73.06%,住宅大樓,17,2F/17F,2房1廳1衛,N
2018-10-27,700.0,32.41,21.6,79.86%,住宅大樓,26,2F/14F,2房2廳1衛,N
2018-10-27,630.0,56.59,11.13,65.97%,套房,12,10F/18F,1房1廳1衛,N
2018-10-27,1718.0,54.19,31.67,62.51%,住宅大樓,9,2F/15F,3房2廳2衛,N
2018-10-27,1115.0,35.69,31.26,86.71%,公寓,37,5F/5F,3房2廳2衛,N
2018-10-27,2000.0,0.0,31.79,,透天厝,35,A/2F,3房2廳3衛,N
2018-10-27,1680.0,56.41,29.81,62.72%,住宅大樓,5,2F/27F,2房2廳2衛,N
2018-10-26,1720.0,45.31,37.96,63.24%,住宅大樓,15,9F/14F,3房2廳2衛,N
2018-10-26,965.0,32.31,29.86,65.12%,住宅大樓,23,4F/23F,2房1廳1衛,N
2018-10-26,392.4,0.0,13.96,,透天厝,57,A/1F,1房1廳1衛,N
2018-10-25,738.0,62.5,11.8,75.93%,住宅大樓,22,8F/24F,1房1廳1衛,N
2018-10-25,1268.0,53.81,23.59,59.61%,住宅大樓,6,5F/28F,2房2廳1衛,N
2018-10-25,1000.0,34.41,29.05,58.11%,住宅大樓,1,5F/14F,2房1廳1衛,N
2018-10-24,850.0,24.3,34.96,75.44%,華廈,19,1F/6F,3房2廳2衛,N
2018-10-24,980.0,31.59,30.97,92.61%,公寓,40,4F/5F,4房2廳2衛,N
2018-10-24,380.0,12.8,29.76,85.54%,公寓,32,4F/5F,3房1廳1衛,N
2018-10-24,1000.0,32.19,31.02,81.00%,公寓,32,4F/5F,3房2廳2衛,N
2018-10-24,2150.0,37.0,58.05,52.86%,住宅大樓,19,15F/16F,3房2廳2衛,N
2018-10-24,5900.0,0.0,43.75,,透天厝,,A/2F,4房2廳2衛,N
2018-10-24,1200.0,34.09,35.17,54.28%,華廈,1,6F/7F,2房2廳1衛,N
2018-10-23,940.0,61.31,15.33,63.15%,套房,10,14F/19F,1房1廳1衛,N
2018-10-23,350.0,13.1,26.72,84.99%,公寓,34,4F/4F,3房2廳2衛,N
2018-10-23,1090.0,37.81,28.8,66.67%,住宅大樓,11,3F/14F,2房2廳1衛,N
2018-10-23,500.0,17.41,28.81,92.59%,公寓,32,5F/5F,3房1廳1衛,N
2018-10-23,2228.0,56.31,39.59,61.34%,住宅大樓,8,17F/210F,3房2廳2衛,N
2018-10-23,225.2,24.8,9.1,100.00%,公寓,42,2F/4F,3房2廳2衛,N
2018-10-23,143.8,3.2,44.27,77.46%,華廈,33,5F/8F,3房1廳2衛,N
2018-10-23,810.0,31.09,26.06,100.00%,公寓,38,5F/5F,3房4廳2衛,N
2018-10-23,1650.0,50.09,32.96,58.49%,住宅大樓,15,5F/14F,2房2廳2衛,N
2018-10-22,750.0,33.5,22.39,69.82%,住宅大樓,15,2F/11F,2房2廳1衛,N
2018-10-22,1102.0,39.0,28.22,63.39%,住宅大樓,5,1F/12F,2房2廳1衛,N
2018-10-22,4000.0,113.62,35.2,87.20%,公寓,29,1F/5F,2房2廳2衛,N
2018-10-22,2600.0,73.88,35.2,87.20%,公寓,29,2F/5F,3房1廳2衛,N
2018-10-22,1068.0,44.09,24.2,73.03%,住宅大樓,17,5F/17F,2房2廳2衛,N
2018-10-22,3250.0,48.5,66.98,66.90%,住宅大樓,19,28F/34F,4房2廳2衛,N
2018-10-22,1110.0,40.59,27.33,86.32%,公寓,41,3F/4F,3房2廳1衛,N
2018-10-22,480.0,27.09,17.72,78.63%,套房,27,4F/11F,1房1廳1衛,N
2018-10-22,1198.0,64.88,18.47,60.10%,住宅大樓,,13F/14F,2房1廳1衛,Y
2018-10-21,982.0,32.19,30.47,69.24%,華廈,20,6F/7F,3房2廳2衛,N
2018-10-21,950.0,28.41,33.4,91.13%,公寓,31,5F/5F,3房2廳2衛,N
2018-10-20,830.0,27.2,30.55,60.74%,住宅大樓,16,10F/14F,3房2廳2衛,N
2018-10-20,1500.0,47.81,31.35,70.24%,華廈,35,5F/7F,3房2廳2衛,N
2018-10-20,1100.0,49.91,22.05,55.82%,住宅大樓,14,13F/19F,2房2廳1衛,N
2018-10-20,700.0,27.3,25.64,57.81%,華廈,,4F/6F,2房2廳1衛,Y
2018-10-20,1160.0,62.81,18.47,60.10%,住宅大樓,,9F/14F,1房2廳1衛,Y
2018-10-19,880.0,27.09,32.48,86.42%,公寓,38,5F/5F,3房2廳2衛,N
2018-10-19,800.0,28.0,28.6,87.71%,公寓,33,5F/5F,3房2廳2衛,N
2018-10-19,580.0,19.41,29.82,90.58%,公寓,33,5F/5F,3房2廳1衛,N
