date,total_price(萬),square(坪),square_price(萬/坪),主建物佔比,type,age,floor,格局,電梯
2020-12-07,1000.0,34.09,29.32,77.23%,華廈,37,2F/5F,3房2廳2衛,Y
2020-12-07,345.0,24.59,14.01,100.00%,公寓,,1F/4F,3房1廳1衛,N
2020-12-07,775.0,24.0,32.23,54.82%,住宅大樓,10,2F/14F,4房2廳2衛,Y
2020-12-06,750.0,41.19,18.2,69.99%,住宅大樓,37,2F/12F,2房2廳1衛,Y
2020-12-06,838.0,55.59,15.06,70.37%,華廈,25,2F/6F,1房0廳1衛,Y
2020-12-06,1000.0,54.5,18.36,100.00%,公寓,50,4F/4F,3房0廳3衛,N
2020-12-06,1840.0,41.69,44.09,75.49%,華廈,39,6F/7F,4房2廳2衛,Y
2020-12-05,738.0,49.19,14.99,63.67%,華廈,37,4F/7F,1房1廳1衛,Y
2020-12-05,635.0,45.09,14.08,43.62%,住宅大樓,25,3F/24F,1房1廳1衛,Y
2020-12-04,1550.0,46.31,33.48,85.60%,華廈,,6F/7F,3房2廳2衛,Y
2020-12-04,1496.0,63.41,23.59,74.62%,住宅大樓,26,11F/11F,2房2廳1衛,Y
2020-12-04,800.0,38.0,21.04,76.91%,華廈,25,3F/7F,2房1廳1衛,Y
2020-12-04,1310.0,62.41,20.98,100.00%,公寓,,4F/4F,4房0廳4衛,N
2020-12-04,918.0,51.0,17.98,62.49%,住宅大樓,17,12F/14F,1房1廳1衛,Y
2020-12-03,1523.0,41.0,37.16,,公寓,,3F/5F,3房2廳2衛,N
2020-12-02,1545.0,42.41,36.4,87.66%,公寓,,4F/4F,3房2廳3衛,N
2020-12-01,765.0,22.8,33.52,90.05%,公寓,,1F/4F,3房2廳1衛,N
2020-12-01,1520.0,28.41,53.51,44.65%,公寓,38,1F/4F,4房2廳2衛,N
2020-12-01,3900.0,0.0,66.67,,透天厝,,A/3F,4房3廳4衛,N
2020-12-01,190.0,26.91,7.06,91.73%,公寓,,4F/4F,3房1廳1衛,N
2020-12-01,2600.0,58.5,44.44,55.32%,住宅大樓,22,3F/14F,3房2廳2衛,Y
2020-11-30,2680.0,0.0,39.63,,透天厝,46,A/2F,3房3廳2衛,N
2020-11-30,1180.0,57.81,20.4,60.83%,住宅大樓,19,5F/12F,1房1廳1衛,Y
2020-11-30,1500.0,49.59,30.25,83.47%,公寓,,2F/4F,3房2廳2衛,N
2020-11-30,700.0,28.0,25.03,74.07%,公寓,37,5F/5F,3房1廳2衛,N
2020-11-30,1200.0,52.0,23.07,61.38%,住宅大樓,16,5F/12F,2房2廳1衛,Y
2020-11-29,1210.0,39.59,30.59,74.14%,公寓,36,1F/5F,3房2廳2衛,N
2020-11-29,2300.0,41.31,55.75,62.45%,華廈,39,7F/7F,5房3廳3衛,Y
2020-11-28,1230.0,47.59,25.87,75.91%,公寓,37,1F/5F,3房2廳2衛,N
2020-11-27,2625.0,59.19,44.35,55.35%,住宅大樓,22,6F/14F,3房2廳2衛,Y
2020-11-27,720.0,33.31,21.63,77.82%,公寓,36,5F/5F,5房3廳3衛,N
2020-11-27,783.0,56.59,13.85,63.69%,住宅大樓,17,13F/14F,1房1廳1衛,Y
2020-11-27,1325.0,52.59,25.17,84.78%,公寓,,1F/5F,3房2廳2衛,N
2020-11-26,1565.0,42.0,37.25,82.89%,公寓,34,5F/5F,3房2廳2衛,N
2020-11-26,1020.0,44.19,23.05,83.47%,公寓,36,5F/5F,3房1廳1衛,N
2020-11-26,1620.0,59.91,27.06,57.60%,住宅大樓,1,5F/26F,2房1廳1衛,Y
2020-11-26,3850.8,68.0,56.63,58.81%,住宅大樓,1,210F/26F,4房2廳2衛,Y
2020-11-25,2283.0,52.0,43.93,72.57%,住宅大樓,26,13F/210F,3房2廳2衛,Y
2020-11-24,1520.0,37.41,40.63,74.80%,住宅大樓,30,3F/13F,3房2廳2衛,Y
2020-11-24,1300.0,43.59,29.84,88.44%,公寓,,1F/5F,3房2廳2衛,N
2020-11-24,1016.0,80.38,12.64,57.18%,住宅大樓,10,4F/14F,1房0廳1衛,Y
2020-11-24,1475.0,52.59,28.07,64.36%,華廈,26,6F/10F,2房2廳1衛,Y
2020-11-23,1118.0,60.0,18.64,67.72%,住宅大樓,26,5F/18F,1房1廳1衛,Y
2020-11-23,690.0,49.59,13.92,68.56%,華廈,37,7F/7F,1房1廳1衛,Y
2020-11-23,1170.0,36.41,32.13,84.22%,公寓,,4F/4F,3房2廳2衛,N
2020-11-22,1240.0,42.09,29.48,69.11%,華廈,36,7F/7F,2房2廳2衛,Y
2020-11-22,2388.0,73.62,32.43,71.99%,公寓,,1F/4F,3房2廳2衛,N
2020-11-22,1045.0,42.41,24.67,75.31%,公寓,37,1F/5F,3房2廳2衛,N
2020-11-22,768.0,78.62,9.77,55.22%,住宅大樓,5,6F/12F,1房1廳1衛,Y
2020-11-22,1000.0,42.31,23.64,87.05%,公寓,48,3F/4F,3房2廳1衛,N
2020-11-22,1830.0,67.38,27.13,62.75%,住宅大樓,10,5F/19F,2房2廳2衛,Y
2020-11-20,820.0,31.3,26.23,82.89%,公寓,40,5F/5F,3房2廳2衛,N
2020-11-20,1428.0,43.91,32.56,84.14%,公寓,,4F/4F,3房2廳2衛,N
2020-11-20,1420.0,38.69,36.68,82.34%,公寓,39,5F/5F,3房2廳2衛,N
2020-11-19,1080.0,35.19,30.65,62.17%,公寓,37,5F/5F,3房2廳2衛,N
2020-11-19,1215.0,30.3,40.07,65.87%,公寓,39,5F/5F,3房2廳2衛,N
2020-11-19,926.0,65.69,14.09,56.43%,住宅大樓,12,7F/11F,0房1廳1衛,Y
2020-11-18,1550.0,62.5,24.8,92.75%,公寓,,2F/4F,2房1廳1衛,N
2020-11-18,2250.0,61.19,36.77,55.86%,住宅大樓,22,16F/16F,3房2廳2衛,Y
2020-11-16,950.0,63.31,15.01,68.50%,華廈,1,1F/7F,1房2廳1衛,Y
2020-11-16,1500.0,46.81,32.05,100.00%,公寓,53,2F/4F,3房2廳2衛,N
2020-11-15,1428.0,57.41,24.86,67.45%,華廈,16,2F/9F,0房1廳1衛,Y
2020-11-15,622.0,79.0,7.87,40.35%,華廈,12,9F/10F,1房1廳1衛,Y
2020-11-15,2968.0,0.0,97.63,,透天厝,30,A/4F,5房2廳3衛,N
2020-11-15,2530.0,0.0,88.46,,透天厝,28,A/4F,5房1廳4衛,N
2020-11-15,1098.0,40.91,26.83,85.41%,公寓,,4F/4F,3房2廳2衛,N
2020-11-14,1126.0,35.81,31.45,69.14%,公寓,35,4F/5F,3房2廳1衛,N
2020-11-14,1458.0,45.91,31.73,75.54%,公寓,37,1F/5F,2房2廳2衛,N
2020-11-14,1340.0,59.0,22.7,57.02%,華廈,12,3F/7F,2房1廳2衛,Y
2020-11-13,870.0,58.81,14.8,58.60%,華廈,26,5F/9F,1房1廳1衛,Y
2020-11-12,450.0,37.41,12.03,78.04%,公寓,53,1F/3F,3房1廳1衛,N
2020-11-12,550.0,43.91,12.53,64.71%,住宅大樓,24,16F/17F,1房0廳1衛,Y
2020-11-12,1498.0,38.59,38.82,66.06%,華廈,36,7F/7F,3房2廳1衛,Y
2020-11-12,2500.0,0.0,47.45,,透天厝,61,A/2F,,N
2020-11-12,780.0,48.0,16.25,70.77%,住宅大樓,37,1F/12F,2房2廳1衛,Y
2020-11-12,370.0,36.09,10.24,56.18%,華廈,26,7F/7F,1房1廳1衛,Y
2020-11-12,668.0,47.59,14.02,46.30%,住宅大樓,25,21F/24F,1房0廳1衛,Y
2020-11-12,1200.0,37.31,32.21,75.49%,華廈,36,6F/7F,3房2廳2衛,Y
2020-11-11,2138.0,40.31,53.1,65.10%,華廈,27,4F/7F,4房2廳2衛,Y
2020-11-11,1708.0,55.0,31.04,63.45%,住宅大樓,25,4F/12F,2房2廳2衛,Y
2020-11-10,950.0,36.41,26.13,94.48%,公寓,,4F/5F,3房2廳1衛,N
2020-11-10,1280.0,40.0,32.03,87.51%,公寓,,4F/4F,3房2廳2衛,N
2020-11-10,3908.0,0.0,90.47,,透天厝,32,A/3F,7房3廳5衛,N
2020-11-10,950.0,32.0,29.72,86.26%,公寓,,3F/4F,3房2廳1衛,N
2020-11-08,830.0,18.09,45.8,57.28%,住宅大樓,23,10F/16F,3房2廳2衛,Y
2020-11-08,880.0,40.91,21.5,69.61%,公寓,,3F/5F,3房2廳1衛,N
2020-11-08,1600.0,120.62,13.27,80.05%,公寓,35,1F/5F,0房1廳1衛,N
2020-11-08,946.0,29.0,32.57,81.04%,公寓,33,3F/5F,3房2廳2衛,N
2020-11-07,1678.0,55.19,30.37,86.70%,公寓,,3F/4F,3房2廳1衛,N
2020-11-07,1873.0,75.88,24.68,57.13%,華廈,,3F/9F,2房2廳1衛,Y
2020-11-07,2580.0,58.0,44.51,55.40%,住宅大樓,22,9F/14F,3房2廳2衛,Y
2020-11-07,1265.0,53.5,23.65,66.62%,華廈,25,2F/6F,2房1廳1衛,Y
2020-11-07,1840.0,77.69,23.68,47.80%,華廈,4,6F/8F,1房2廳1衛,Y
2020-11-07,1638.0,48.69,33.63,62.75%,公寓,2,2F/5F,3房2廳2衛,N
2020-11-06,1100.0,58.0,18.97,100.00%,公寓,51,1F/4F,3房3廳3衛,N
2020-11-06,3387.0,0.0,33.27,,透天厝,,A/2F,6房1廳7衛,N
2020-11-06,2050.0,73.81,27.76,100.00%,公寓,,1F/3F,3房2廳2衛,N
2020-11-05,2430.0,0.0,35.98,,透天厝,,A/2F,2房2廳2衛,N
2020-11-05,1100.0,42.5,25.91,,公寓,20,1F/10F,2房2廳1衛,N
2020-11-05,1367.0,48.91,27.95,93.45%,公寓,,3F/4F,5房0廳5衛,N
2020-11-05,2450.0,0.0,53.16,,透天厝,34,A/4F,5房4廳3衛,N
2020-11-05,2060.0,42.5,48.51,79.56%,華廈,32,6F/9F,4房2廳2衛,Y
2020-11-05,2700.0,34.91,77.4,30.94%,公寓,26,1F/7F,4房2廳3衛,N
2020-11-04,1460.0,41.09,35.55,88.33%,公寓,,2F/4F,4房2廳2衛,N
2020-11-04,1350.0,40.09,33.66,81.51%,公寓,33,1F/5F,3房2廳2衛,N
2020-11-04,1588.0,48.69,32.62,85.29%,公寓,36,5F/5F,3房2廳2衛,N
2020-11-04,1580.0,46.09,34.3,76.62%,公寓,39,2F/5F,4房2廳2衛,N
2020-11-03,1728.0,65.88,26.21,82.92%,公寓,41,1F/4F,3房2廳2衛,N
2020-11-02,950.0,51.0,18.64,60.29%,住宅大樓,6,11F/11F,1房1廳1衛,Y
2020-11-02,620.0,50.91,12.17,57.55%,住宅大樓,6,6F/11F,1房1廳1衛,Y
2020-11-02,1160.0,82.12,14.12,79.01%,住宅大樓,25,1F/16F,,Y
2020-11-02,1900.0,66.62,28.53,84.43%,公寓,39,1F/5F,5房0廳1衛,N
2020-11-02,1520.0,53.59,28.37,68.91%,華廈,27,4F/7F,3房2廳2衛,Y
2020-11-02,1800.0,45.09,39.9,100.00%,公寓,53,2F/3F,6房4廳2衛,N
2020-11-02,850.0,35.31,24.07,100.00%,公寓,52,1F/4F,4房1廳1衛,N
2020-11-02,1340.0,46.19,29.03,91.08%,公寓,,4F/5F,5房0廳5衛,N
2020-11-02,2150.0,55.91,38.44,71.36%,住宅大樓,25,11F/12F,3房2廳2衛,Y
2020-11-02,1100.0,38.0,28.93,83.74%,公寓,41,5F/5F,3房2廳1衛,N
2020-11-02,1608.0,0.0,44.07,,透天厝,,A/2F,5房2廳2衛,N
2020-11-01,1000.0,41.41,24.13,84.25%,公寓,,3F/4F,3房2廳1衛,N
2020-11-01,820.0,29.8,27.55,74.07%,公寓,36,4F/5F,3房2廳2衛,N
2020-11-01,1785.0,41.09,43.43,72.12%,公寓,39,3F/5F,3房2廳2衛,N
2020-11-01,1550.0,48.19,32.13,85.96%,公寓,,3F/4F,3房2廳2衛,N
2020-11-01,3558.0,0.0,60.04,,透天厝,,A/2F,4房2廳2衛,N
2020-11-01,1050.0,35.09,29.9,81.37%,公寓,33,5F/5F,3房2廳2衛,N
2020-10-31,1020.0,52.0,19.62,49.02%,華廈,26,5F/6F,2房1廳1衛,Y
2020-10-31,920.0,31.7,29.04,74.61%,公寓,39,4F/5F,3房2廳1衛,N
2020-10-31,1968.0,57.69,34.11,73.63%,住宅大樓,25,10F/12F,3房2廳2衛,Y
2020-10-31,1198.0,49.5,24.18,89.14%,公寓,,5F/5F,4房4廳3衛,N
2020-10-31,780.0,67.88,11.49,57.35%,住宅大樓,13,8F/13F,1房1廳1衛,Y
2020-10-31,360.0,40.81,8.82,60.45%,住宅大樓,24,14F/17F,1房0廳1衛,Y
2020-10-31,5300.0,54.5,97.23,41.73%,華廈,,1F/7F,3房2廳3衛,Y
2020-10-29,1480.0,45.69,32.39,72.80%,公寓,37,1F/5F,2房2廳2衛,N
2020-10-29,100.0,27.3,3.66,,華廈,33,2F/7F,,Y
2020-10-29,730.0,58.91,12.4,62.60%,住宅大樓,24,5F/13F,1房1廳1衛,Y
2020-10-29,680.0,44.81,15.18,86.89%,公寓,36,2F/3F,1房1廳1衛,N
2020-10-28,600.0,31.09,19.27,65.93%,華廈,21,1F/7F,1房1廳1衛,Y
2020-10-28,1250.0,45.09,27.71,84.96%,公寓,,2F/4F,3房2廳1衛,N
2020-10-27,300.0,16.41,18.31,100.00%,公寓,,2F/4F,2房1廳1衛,N
2020-10-27,1390.0,46.19,30.07,70.56%,華廈,37,2F/7F,3房2廳1衛,Y
2020-10-27,2525.0,0.0,37.11,,透天厝,41,A/2F,4房2廳2衛,N
2020-10-27,1050.0,35.19,29.87,84.04%,公寓,40,1F/5F,3房2廳1衛,N
2020-10-26,250.0,35.09,7.12,100.00%,公寓,,2F/4F,3房2廳2衛,N
2020-10-26,1768.0,48.91,36.18,77.93%,公寓,38,3F/5F,3房2廳2衛,N
2020-10-25,880.0,31.41,28.04,74.75%,公寓,37,4F/5F,3房2廳2衛,N
2020-10-25,1308.0,43.0,30.45,68.79%,住宅大樓,24,13F/17F,3房2廳2衛,Y
2020-10-25,948.0,67.81,13.98,49.78%,華廈,1,3F/6F,0房1廳1衛,Y
2020-10-25,1636.0,45.41,36.01,59.15%,公寓,2,2F/5F,3房2廳2衛,N
2020-10-25,1000.0,38.59,25.92,89.73%,公寓,37,1F/5F,2房1廳2衛,N
2020-10-25,930.0,46.5,20.0,77.73%,華廈,20,5F/9F,2房2廳1衛,Y
2020-10-25,650.0,32.09,20.25,100.00%,公寓,51,4F/4F,3房1廳1衛,N
2020-10-24,870.0,31.09,27.95,74.17%,公寓,36,2F/5F,3房2廳2衛,N
2020-10-24,1160.0,48.59,23.85,83.14%,公寓,36,2F/5F,5房0廳3衛,N
2020-10-24,260.0,38.31,6.79,83.96%,公寓,43,4F/4F,3房0廳3衛,N
2020-10-23,816.0,29.59,27.55,74.07%,公寓,36,3F/5F,3房2廳2衛,N
2020-10-23,3282.0,67.0,48.98,70.83%,華廈,13,1F/7F,,Y
2020-10-23,2200.0,43.91,50.07,73.15%,公寓,32,3F/5F,4房2廳2衛,N
2020-10-23,2280.0,44.81,50.85,100.00%,公寓,52,3F/4F,7房0廳7衛,N
2020-10-23,1180.0,37.69,31.28,89.19%,公寓,,4F/4F,6房0廳2衛,N
2020-10-22,1440.0,48.09,29.94,68.19%,住宅大樓,23,2F/11F,3房2廳2衛,Y
2020-10-22,1355.0,46.5,29.16,84.31%,公寓,,3F/5F,3房2廳1衛,N
2020-10-22,458.0,18.5,24.78,100.00%,公寓,52,2F/4F,3房2廳1衛,N
2020-10-21,1998.0,56.81,35.16,58.87%,華廈,1,3F/7F,3房2廳2衛,Y
2020-10-21,1100.0,54.81,20.09,97.06%,公寓,,4F/4F,2房1廳1衛,N
2020-10-21,1416.0,50.59,28.0,85.79%,公寓,,2F/4F,3房2廳1衛,N
2020-10-20,1268.0,39.31,32.29,79.09%,公寓,40,3F/5F,3房2廳2衛,N
2020-10-20,990.0,46.69,21.18,100.00%,公寓,49,2F/4F,3房1廳1衛,N
2020-10-19,1170.0,36.91,31.73,75.53%,公寓,37,2F/5F,3房2廳1衛,N
2020-10-19,2650.0,0.0,39.1,,透天厝,27,A/2F,10房3廳4衛,N
2020-10-19,458.0,55.0,8.33,69.55%,華廈,27,4F/10F,0房1廳1衛,Y
2020-10-17,1000.0,42.41,23.58,72.03%,公寓,,5F/5F,4房0廳4衛,N
2020-10-17,4308.0,0.0,92.65,,透天厝,31,A/5F,9房4廳5衛,N
2020-10-16,980.0,39.19,24.97,78.88%,公寓,,4F/5F,2房2廳1衛,N
2020-10-16,1110.0,50.09,22.14,100.00%,公寓,,3F/4F,3房2廳1衛,N
2020-10-16,1550.0,43.31,35.79,91.73%,公寓,,4F/5F,5房0廳5衛,N
2020-10-15,1480.0,32.69,45.23,63.71%,公寓,36,4F/4F,3房2廳2衛,N
2020-10-14,680.0,55.81,12.18,55.98%,華廈,24,3F/6F,1房1廳1衛,Y
2020-10-14,2300.0,115.31,19.95,100.00%,公寓,52,1F/3F,,N
2020-10-13,2500.0,0.0,49.21,,透天厝,37,A/2F,3房2廳3衛,N
2020-10-13,1598.0,62.81,25.45,48.43%,華廈,1,3F/7F,2房1廳1衛,Y
2020-10-13,1930.0,43.81,44.07,71.39%,華廈,38,3F/7F,4房2廳2衛,Y
2020-10-12,820.0,40.19,20.38,83.94%,公寓,,2F/4F,2房2廳1衛,N
2020-10-12,2240.0,50.81,44.1,73.25%,住宅大樓,26,13F/13F,3房2廳2衛,Y
2020-10-12,1200.0,38.19,31.45,69.14%,公寓,35,5F/5F,2房2廳1衛,N
2020-10-12,940.0,31.7,29.66,86.86%,公寓,39,5F/5F,3房2廳1衛,N
2020-10-12,810.0,28.8,28.13,82.58%,公寓,38,3F/4F,4房0廳4衛,N
2020-10-11,692.0,53.5,12.92,76.45%,華廈,26,3F/8F,1房1廳1衛,Y
2020-10-11,930.0,33.19,28.04,74.76%,公寓,37,3F/5F,2房2廳2衛,N
2020-10-11,738.0,49.09,15.02,79.90%,華廈,28,4F/6F,2房1廳1衛,Y
2020-10-11,1282.0,56.5,22.68,79.40%,公寓,,2F/5F,3房2廳1衛,N
2020-10-11,675.0,59.0,11.44,64.65%,華廈,12,10F/10F,,Y
2020-10-11,830.0,24.2,34.29,67.03%,公寓,36,4F/5F,3房2廳2衛,N
2020-10-11,2355.0,53.09,44.35,55.35%,住宅大樓,22,4F/16F,3房2廳2衛,Y
2020-10-10,1060.0,47.0,22.58,66.07%,住宅大樓,37,5F/12F,2房2廳1衛,Y
2020-10-10,1600.0,55.31,28.92,80.41%,華廈,25,3F/6F,3房2廳2衛,Y
2020-10-09,715.0,57.59,12.41,63.42%,華廈,12,7F/10F,1房1廳1衛,Y
2020-10-09,1370.0,76.81,17.84,59.30%,華廈,,2F/9F,2房2廳1衛,Y
2020-10-08,200.0,7.4,26.87,87.57%,公寓,,3F/5F,3房1廳1衛,N
2020-10-08,1880.0,46.91,40.13,84.46%,公寓,38,1F/5F,5房2廳2衛,N
2020-10-08,1450.0,53.5,27.12,63.71%,住宅大樓,10,1F/13F,2房2廳1衛,Y
2020-10-07,1430.0,43.69,32.73,72.47%,公寓,24,3F/5F,3房2廳2衛,N
2020-10-06,1400.0,56.0,25.01,72.37%,公寓,28,1F/5F,3房2廳2衛,N
2020-10-06,1790.0,67.12,26.69,83.99%,公寓,,1F/4F,0房3廳1衛,N
2020-10-05,2608.0,70.19,37.16,57.00%,住宅大樓,,9F/26F,3房2廳2衛,Y
2020-10-05,1120.0,55.91,20.04,90.76%,公寓,,3F/5F,2房2廳1衛,N
2020-10-05,1028.0,34.09,30.15,86.18%,公寓,,3F/4F,7房0廳5衛,N
2020-10-05,1200.0,48.0,24.98,66.19%,華廈,36,7F/7F,3房2廳1衛,Y
2020-10-05,1685.0,47.09,35.8,84.36%,公寓,,2F/5F,3房2廳2衛,N
2020-10-05,1880.0,65.38,28.74,52.82%,住宅大樓,1,14F/14F,2房1廳1衛,Y
2020-10-04,2260.0,0.0,40.1,,透天厝,46,A/2F,3房2廳2衛,N
2020-10-04,830.0,31.59,26.24,74.71%,公寓,37,2F/5F,3房2廳2衛,N
2020-10-04,1680.0,57.59,29.15,56.82%,華廈,8,2F/10F,2房2廳1衛,Y
2020-10-04,1435.0,42.59,33.66,91.52%,公寓,39,5F/5F,3房2廳2衛,N
2020-10-04,1230.0,52.41,23.48,61.61%,住宅大樓,16,6F/12F,2房2廳1衛,Y
2020-10-04,1275.0,43.59,29.27,67.88%,住宅大樓,37,4F/12F,3房2廳1衛,Y
2020-10-03,700.0,76.12,9.19,55.64%,華廈,12,9F/10F,1房1廳1衛,Y
2020-10-03,1020.0,31.7,32.22,81.18%,公寓,36,3F/5F,3房2廳2衛,N
2020-10-02,1642.0,55.19,29.72,75.90%,住宅大樓,25,1F/210F,2房2廳1衛,Y
2020-09-30,1800.0,63.19,28.48,53.96%,住宅大樓,1,1F/27F,1房1廳1衛,Y
2020-09-30,1876.0,71.0,26.41,86.22%,公寓,37,1F/4F,3房2廳1衛,N
2020-09-29,1250.0,42.91,29.12,84.52%,華廈,,4F/7F,3房2廳2衛,Y
2020-09-29,1460.0,54.31,26.87,90.10%,公寓,38,2F/5F,3房2廳1衛,N
2020-09-29,2356.0,34.81,67.67,72.66%,住宅大樓,23,9F/13F,1房1廳1衛,Y
2020-09-28,415.0,48.81,8.5,53.01%,住宅大樓,26,3F/18F,,Y
2020-09-28,2416.0,0.0,43.18,,透天厝,35,A/3F,4房2廳3衛,N
