date,total_price(萬),square(坪),square_price(萬/坪),主建物佔比,type,age,floor,格局,電梯
2016-08-22,1500.0,0.0,29.4,,透天厝,3,A/3F,3房2廳2衛,N
2016-08-21,1030.0,55.5,18.56,53.46%,住宅大樓,,3F/14F,2房1廳1衛,N
2016-08-21,680.0,57.81,11.77,66.06%,套房,10,7F/18F,1房1廳1衛,N
2016-08-21,1025.0,35.41,28.96,73.57%,住宅大樓,7,10F/12F,3房2廳2衛,N
2016-08-20,2000.0,0.0,47.47,,透天厝,31,A/2F,4房2廳3衛,N
2016-08-20,860.0,26.8,32.06,76.50%,華廈,20,4F/6F,3房2廳2衛,N
2016-08-20,1295.0,47.5,27.26,100.00%,公寓,40,4F/4F,3房2廳1衛,N
2016-08-20,2148.0,61.5,34.92,61.11%,住宅大樓,,14F/210F,3房2廳2衛,N
2016-08-19,708.0,23.2,30.55,100.00%,公寓,40,地下2F/4F,3房2廳2衛,N
2016-08-19,932.0,56.09,16.61,66.05%,套房,10,17F/18F,1房1廳1衛,N
2016-08-19,420.0,21.8,19.27,76.59%,華廈,23,5F/7F,1房1廳1衛,N
2016-08-18,1420.0,38.19,37.13,87.25%,公寓,40,2F/4F,3房2廳2衛,N
2016-08-18,600.0,36.31,16.52,100.00%,公寓,,1F/2F,2房1廳1衛,N
2016-08-18,1590.0,49.0,32.45,77.27%,住宅大樓,20,22F/24F,4房2廳2衛,N
2016-08-18,45.0,0.0,1.23,,透天厝,33,A/3F,5房3廳4衛,N
2016-08-18,350.0,13.0,26.84,57.52%,住宅大樓,24,7F/16F,4房2廳2衛,N
2016-08-18,550.0,38.09,14.44,77.73%,套房,23,4F/10F,1房1廳1衛,N
2016-08-18,1000.0,36.31,27.55,61.31%,住宅大樓,,5F/13F,2房2廳1衛,N
2016-08-18,1033.0,36.19,28.51,59.83%,住宅大樓,,5F/14F,2房2廳1衛,N
2016-08-17,836.0,22.91,36.53,72.41%,住宅大樓,20,2F/12F,3房2廳2衛,N
2016-08-17,1100.0,44.41,24.77,100.00%,公寓,36,3F/5F,4房0廳4衛,N
2016-08-16,820.0,0.0,27.21,,透天厝,35,A/2F,3房3廳3衛,N
2016-08-16,792.0,22.5,35.2,56.41%,華廈,3,2F/8F,3房2廳2衛,N
2016-08-16,1050.0,47.91,21.93,63.82%,住宅大樓,15,7F/15F,2房2廳1衛,N
2016-08-16,4800.0,0.0,113.58,,透天厝,22,A/3F,5房2廳2衛,N
2016-08-16,341.9,37.0,9.24,100.00%,公寓,,3F/3F,2房1廳1衛,N
2016-08-16,408.0,27.91,14.63,82.00%,套房,20,2F/6F,1房1廳1衛,N
2016-08-15,420.0,0.0,25.1,,透天厝,38,A/2F,3房2廳2衛,N
2016-08-15,770.0,0.0,27.21,,透天厝,35,A/2F,4房2廳2衛,N
2016-08-15,80.0,0.0,7.52,,透天厝,62,A/1F,3房2廳2衛,N
2016-08-14,741.0,25.0,29.64,100.00%,公寓,35,"""5F/5F""",3房2廳2衛,N
2016-08-13,800.0,36.31,22.04,100.00%,公寓,,4F/4F,3房2廳2衛,N
2016-08-12,1170.0,39.31,29.74,60.40%,住宅大樓,17,10F/14F,2房2廳1衛,N
2016-08-11,1210.0,46.5,26.02,,公寓,38,1F/4F,3房2廳2衛,N
2016-08-11,1000.0,39.31,25.47,100.00%,公寓,38,4F/4F,3房2廳1衛,N
2016-08-11,250.0,13.3,18.82,76.59%,住宅大樓,21,地下2F/21F,,N
2016-08-11,1220.0,42.69,28.55,86.63%,公寓,43,2F/4F,3房2廳1衛,N
2016-08-10,648.0,22.5,28.86,55.25%,華廈,3,4F/8F,2房2廳1衛,N
2016-08-10,570.0,18.3,31.09,81.47%,住宅大樓,22,16F/16F,3房2廳2衛,N
2016-08-10,1560.0,41.69,37.37,84.33%,住宅大樓,24,2F/24F,3房2廳2衛,N
2016-08-09,600.0,23.2,25.84,90.27%,公寓,31,1F/5F,3房2廳1衛,N
2016-08-09,1260.0,44.09,28.54,64.19%,住宅大樓,17,12F/14F,3房2廳1衛,N
2016-08-09,420.0,38.81,10.81,68.03%,華廈,25,7F/7F,1房1廳2衛,N
2016-08-09,1680.0,59.31,28.34,55.92%,住宅大樓,4,2F/18F,3房3廳2衛,N
2016-08-09,4270.0,0.0,66.04,,透天厝,8,A/3F,2房4廳3衛,N
2016-08-09,632.9,18.91,33.52,64.65%,住宅大樓,20,13F/14F,3房2廳2衛,N
2016-08-09,1025.0,37.19,27.55,61.31%,住宅大樓,,6F/13F,2房2廳1衛,N
2016-08-08,890.0,21.7,41.04,59.13%,華廈,12,2F/8F,3房2廳2衛,N
2016-08-08,850.0,31.3,27.12,,公寓,36,2F/5F,3房2廳1衛,N
2016-08-08,1215.0,42.0,28.93,61.06%,住宅大樓,21,5F/14F,3房2廳2衛,N
2016-08-07,1540.0,0.0,50.93,,透天厝,27,A/3F,4房2廳4衛,N
2016-08-07,455.0,18.5,24.58,76.00%,公寓,18,3F/4F,3房2廳2衛,N
2016-08-07,1022.0,37.09,27.55,61.31%,住宅大樓,,7F/13F,2房2廳1衛,N
2016-08-07,888.0,38.41,23.1,63.05%,華廈,1,3F/10F,2房1廳1衛,N
2016-08-06,720.0,21.5,33.46,51.25%,華廈,3,5F/8F,2房2廳1衛,N
2016-08-06,692.0,31.7,21.82,,其他,,1F/14F,,N
2016-08-05,545.7,17.09,32.0,74.73%,公寓,35,5F/5F,3房2廳1衛,N
2016-08-05,770.0,22.41,34.38,57.89%,華廈,3,6F/8F,3房2廳2衛,N
2016-08-05,450.0,32.59,13.82,85.10%,住宅大樓,16,7F/16F,3房1廳1衛,N
2016-08-05,805.0,33.91,23.74,69.56%,住宅大樓,18,8F/15F,5房2廳2衛,N
2016-08-05,800.0,29.41,27.19,100.00%,公寓,36,3F/5F,3房2廳2衛,N
2016-08-05,1022.0,37.09,27.55,61.31%,住宅大樓,,8F/13F,2房2廳1衛,N
2016-08-05,1052.0,38.19,27.55,61.31%,住宅大樓,,11F/13F,2房2廳1衛,N
2016-08-04,450.0,40.59,11.08,,公寓,,3F/4F,3房2廳1衛,N
2016-08-04,596.0,0.0,10.89,,透天厝,49,A/1F,3房2廳1衛,N
2016-08-04,1050.0,38.09,27.55,61.31%,住宅大樓,,10F/13F,2房2廳1衛,N
2016-08-03,969.0,37.91,25.56,80.02%,公寓,31,2F/5F,3房2廳1衛,N
2016-08-03,560.0,17.5,31.97,90.94%,公寓,32,3F/5F,3房1廳2衛,N
2016-08-02,1730.0,54.19,31.89,60.41%,住宅大樓,4,2F/29F,2房2廳1衛,N
2016-08-02,450.0,15.1,29.82,84.64%,公寓,35,2F/4F,3房2廳1衛,N
2016-08-02,1178.0,45.41,25.93,58.49%,住宅大樓,4,6F/29F,,N
2016-08-02,2800.0,33.0,84.95,,廠辦,31,2F/5F,3房1廳1衛,N
2016-08-02,1061.0,38.0,27.91,61.45%,住宅大樓,,13F/13F,2房2廳1衛,N
2016-08-02,1063.0,38.09,27.91,61.45%,住宅大樓,,10F/13F,2房2廳1衛,N
2016-08-01,1100.0,36.59,30.05,87.06%,公寓,38,2F/4F,3房2廳2衛,N
2016-08-01,1116.0,34.5,32.35,57.94%,住宅大樓,1,1F/11F,3房2廳2衛,N
2016-08-01,1500.0,30.0,50.06,80.80%,公寓,35,5F/5F,5房3廳3衛,N
2016-08-01,550.0,24.59,22.34,71.32%,住宅大樓,20,3F/14F,2房1廳1衛,N
2016-08-01,1615.0,44.19,36.57,60.37%,住宅大樓,3,3F/23F,3房2廳2衛,N
2016-08-01,720.0,25.7,27.98,73.26%,華廈,23,4F/7F,2房1廳1衛,N
2016-08-01,400.0,21.0,19.04,86.97%,公寓,28,3F/5F,2房1廳1衛,N
2016-08-01,996.0,36.09,27.55,61.31%,住宅大樓,,2F/13F,2房2廳1衛,N
2016-07-31,1440.0,36.19,39.77,60.58%,住宅大樓,,5F/13F,3房2廳2衛,N
2016-07-31,1315.0,55.69,23.59,59.61%,住宅大樓,4,210F/28F,2房1廳1衛,N
2016-07-31,450.0,13.5,33.32,100.00%,公寓,32,地下1F/5F,2房2廳1衛,N
2016-07-31,549.0,24.59,22.3,100.00%,公寓,43,5F/5F,2房2廳1衛,N
2016-07-30,690.0,20.59,33.47,100.00%,公寓,37,4F/4F,4房2廳2衛,N
2016-07-30,360.0,16.09,22.38,88.11%,公寓,34,4F/5F,3房2廳1衛,N
2016-07-30,400.0,17.91,22.34,85.92%,住宅大樓,21,15F/17F,2房2廳1衛,N
2016-07-30,580.0,13.6,42.54,82.76%,住宅大樓,22,14F/16F,3房2廳2衛,N
2016-07-29,1110.0,0.0,34.18,,透天厝,33,A/3F,4房2廳3衛,N
2016-07-29,728.0,32.09,22.69,89.15%,公寓,36,3F/4F,3房2廳1衛,N
2016-07-29,879.0,27.41,32.02,,其他,,11F/14F,,N
2016-07-29,795.0,62.19,12.77,60.61%,住宅大樓,7,9F/19F,1房0廳1衛,N
2016-07-29,530.0,37.31,14.21,71.39%,住宅大樓,7,6F/12F,1房1廳1衛,N
2016-07-29,900.0,25.41,35.48,74.45%,住宅大樓,23,5F/12F,3房2廳2衛,N
2016-07-29,700.0,41.91,16.69,78.40%,套房,20,8F/14F,1房1廳1衛,N
2016-07-29,1000.0,36.09,27.69,100.00%,公寓,38,5F/5F,3房2廳2衛,N
2016-07-29,625.7,26.59,23.56,91.81%,公寓,43,3F/4F,3房1廳1衛,N
2016-07-29,2038.0,0.0,51.5,,透天厝,34,A/2F,4房2廳3衛,N
2016-07-28,500.0,18.3,27.38,68.04%,華廈,22,3F/8F,3房1廳1衛,N
2016-07-28,660.0,55.0,12.01,63.95%,套房,19,5F/7F,1房1廳1衛,N
2016-07-28,500.0,18.59,26.95,86.98%,公寓,35,1F/5F,3房2廳1衛,N
2016-07-28,680.0,22.3,30.5,56.94%,華廈,3,4F/8F,3房2廳1衛,N
2016-07-28,1250.0,45.09,27.73,88.21%,公寓,37,2F/5F,3房1廳2衛,N
2016-07-27,1200.0,40.41,29.69,100.00%,公寓,,3F/4F,3房2廳2衛,N
2016-07-27,530.0,19.41,27.38,68.04%,華廈,22,6F/8F,2房2廳1衛,N
2016-07-27,490.0,27.59,17.74,64.14%,套房,24,7F/11F,1房1廳1衛,N
2016-07-27,1335.0,38.0,35.11,64.10%,住宅大樓,,12F/15F,3房2廳2衛,N
2016-07-26,370.0,16.41,22.51,84.04%,住宅大樓,21,6F/17F,2房2廳1衛,N
2016-07-26,500.0,12.6,39.62,72.68%,華廈,31,3F/8F,3房2廳2衛,N
2016-07-26,6868.0,43.5,157.95,,辦公商業大樓,14,13F/15F,7房0廳0衛,N
2016-07-26,530.0,33.19,15.95,100.00%,公寓,37,4F/4F,2房1廳1衛,N
2016-07-26,1080.0,0.0,40.94,,透天厝,27,A/5F,3房2廳2衛,N
2016-07-25,350.0,12.3,28.42,87.62%,公寓,33,4F/4F,3房1廳1衛,N
2016-07-24,1940.0,47.09,41.22,76.29%,華廈,28,10F/10F,3房2廳2衛,N
2016-07-24,820.0,26.41,31.12,84.83%,公寓,35,3F/5F,3房2廳2衛,N
2016-07-24,2730.0,65.0,42.01,82.06%,公寓,39,1F/4F,5房2廳2衛,N
2016-07-24,750.0,26.0,28.83,78.41%,華廈,17,4F/10F,3房2廳2衛,N
2016-07-23,1180.0,49.5,23.82,55.61%,住宅大樓,4,19F/210F,2房2廳1衛,N
2016-07-23,1616.0,69.19,23.35,63.79%,住宅大樓,11,6F/14F,2房2廳1衛,N
2016-07-23,330.0,27.0,12.22,78.99%,套房,23,8F/14F,1房1廳1衛,N
2016-07-23,1457.0,41.19,35.37,86.39%,公寓,37,4F/5F,4房0廳4衛,N
2016-07-23,1690.0,52.81,32.03,57.66%,住宅大樓,12,15F/19F,2房1廳2衛,N
2016-07-23,450.0,32.81,13.73,54.89%,套房,21,10F/12F,1房1廳1衛,N
2016-07-23,1750.0,0.0,69.28,,透天厝,20,A/3F,4房2廳3衛,N
2016-07-22,1000.0,36.31,27.55,61.31%,住宅大樓,,5F/13F,2房2廳1衛,N
2016-07-22,962.0,35.5,27.09,64.99%,住宅大樓,3,6F/12F,2房2廳1衛,N
2016-07-22,510.0,20.0,25.55,89.38%,公寓,35,4F/5F,3房2廳1衛,N
2016-07-22,1340.0,32.31,41.52,100.00%,公寓,39,5F/5F,4房2廳2衛,N
2016-07-22,650.0,21.09,30.82,73.41%,華廈,13,3F/10F,3房2廳2衛,N
2016-07-22,1780.0,55.69,31.94,100.00%,公寓,40,1F/4F,2房3廳1衛,N
2016-07-21,550.0,9.5,58.13,,華廈,32,地下1F/9F,3房3廳3衛,N
2016-07-21,500.0,26.41,18.92,85.89%,公寓,33,1F/5F,2房2廳1衛,N
2016-07-21,820.0,55.09,14.9,62.90%,套房,7,19F/19F,1房1廳1衛,N
2016-07-21,5990.0,60.41,99.2,59.85%,住宅大樓,1,10F/28F,4房2廳3衛,N
2016-07-21,6000.0,0.0,82.84,,透天厝,8,A/3F,5房3廳3衛,N
2016-07-21,675.0,26.09,25.84,100.00%,公寓,36,5F/5F,3房2廳1衛,N
2016-07-20,670.0,23.8,28.18,67.72%,華廈,10,6F/9F,3房2廳2衛,N
2016-07-20,730.0,60.5,12.06,59.27%,套房,7,9F/9F,1房1廳1衛,N
2016-07-20,1369.0,0.0,1.51,,透天厝,5,A/4F,4房2廳3衛,N
2016-07-19,1120.0,47.0,23.85,70.85%,住宅大樓,,1F/13F,2房2廳1衛,N
2016-07-19,786.0,23.5,33.46,51.25%,華廈,3,3F/8F,3房2廳2衛,N
2016-07-19,1366.0,36.0,37.94,64.47%,住宅大樓,3,11F/12F,3房2廳2衛,N
2016-07-19,1238.0,56.09,22.08,77.60%,住宅大樓,20,23F/24F,3房1廳2衛,N
2016-07-18,975.0,30.0,32.55,81.28%,公寓,29,4F/5F,3房2廳2衛,N
2016-07-18,690.0,22.59,30.56,58.68%,華廈,3,8F/8F,2房2廳1衛,N
2016-07-18,850.0,26.8,31.75,91.68%,公寓,29,5F/5F,3房2廳2衛,N
2016-07-18,1130.0,43.41,26.01,87.65%,公寓,39,3F/4F,3房1廳1衛,N
2016-07-18,1830.0,43.0,42.52,61.11%,住宅大樓,4,4F/28F,3房2廳2衛,N
2016-07-18,742.0,19.3,38.5,87.99%,公寓,32,3F/5F,3房2廳2衛,N
2016-07-18,1080.0,31.91,33.89,90.47%,公寓,42,3F/4F,3房2廳2衛,N
2016-07-17,790.0,26.3,30.0,92.65%,公寓,33,4F/5F,3房2廳2衛,N
2016-07-17,388.0,21.5,18.01,68.72%,住宅大樓,20,5F/14F,2房2廳1衛,N
2016-07-17,850.0,40.09,21.18,100.00%,公寓,,4F/4F,3房1廳1衛,N
2016-07-17,1219.0,44.31,27.55,83.21%,公寓,36,4F/5F,3房2廳1衛,N
2016-07-17,1150.0,38.19,30.1,85.00%,公寓,38,2F/4F,3房2廳2衛,N
2016-07-17,690.0,22.41,30.75,60.36%,華廈,3,8F/8F,3房2廳1衛,N
2016-07-16,1026.0,37.19,27.55,61.31%,住宅大樓,,6F/13F,2房2廳1衛,N
2016-07-16,750.0,22.41,33.55,51.31%,華廈,3,4F/8F,2房1廳1衛,N
2016-07-16,682.0,22.41,30.5,56.94%,華廈,3,5F/8F,3房2廳1衛,N
2016-07-16,670.0,23.91,28.03,68.08%,華廈,10,7F/9F,3房2廳2衛,N
2016-07-16,570.0,23.09,24.68,65.36%,住宅大樓,17,6F/15F,2房2廳1衛,N
2016-07-16,680.0,34.5,19.7,69.21%,公寓,27,2F/5F,2房2廳1衛,N
2016-07-16,2292.0,54.0,42.44,58.60%,住宅大樓,4,15F/210F,3房2廳2衛,N
2016-07-16,1245.0,53.5,23.26,65.25%,住宅大樓,7,2F/26F,2房2廳1衛,N
2016-07-16,1150.0,48.81,23.59,59.61%,住宅大樓,4,4F/28F,1房2廳2衛,N
2016-07-15,1035.0,37.09,27.91,61.45%,住宅大樓,,7F/13F,2房2廳1衛,N
2016-07-15,1035.0,37.09,27.91,61.45%,住宅大樓,,8F/13F,2房2廳1衛,N
2016-07-15,2300.0,0.0,98.69,,透天厝,22,A/3F,4房3廳3衛,N
2016-07-15,370.0,19.09,19.35,78.21%,公寓,34,2F/5F,2房2廳1衛,N
2016-07-15,650.0,24.8,26.18,100.00%,公寓,37,4F/4F,5房2廳2衛,N
2016-07-14,360.0,30.2,11.94,70.73%,套房,17,3F/14F,1房1廳1衛,N
2016-07-14,1440.0,0.0,69.28,,透天厝,20,A/3F,4房2廳3衛,N
2016-07-14,850.0,26.41,32.18,85.14%,公寓,29,5F/5F,4房4廳3衛,N
2016-07-14,580.0,22.59,25.64,79.53%,公寓,35,1F/5F,3房2廳2衛,N
2016-07-14,703.0,50.41,13.94,55.55%,套房,4,7F/29F,1房1廳1衛,N
2016-07-13,1050.0,37.91,27.7,97.08%,公寓,39,4F/4F,5房2廳2衛,N
2016-07-13,1170.0,44.69,26.17,53.01%,華廈,3,5F/9F,2房1廳1衛,N
2016-07-13,1100.0,0.0,29.79,,透天厝,3,A/3F,3房2廳2衛,N
2016-07-13,800.0,25.41,31.44,65.49%,住宅大樓,21,3F/12F,2房2廳2衛,N
2016-07-12,1030.0,48.41,21.3,64.15%,住宅大樓,13,3F/14F,2房2廳1衛,N
2016-07-12,560.0,22.7,24.72,100.00%,華廈,37,5F/9F,3房1廳1衛,N
2016-07-11,1053.0,38.19,27.55,61.31%,住宅大樓,,12F/13F,2房2廳1衛,N
2016-07-11,1025.0,37.19,27.55,61.31%,住宅大樓,,9F/13F,2房2廳1衛,N
2016-07-11,1270.0,37.69,33.69,62.69%,華廈,3,4F/7F,3房2廳2衛,N
2016-07-11,875.0,0.0,66.14,,透天厝,26,A/4F,5房3廳2衛,N
2016-07-11,1668.0,47.31,35.25,60.12%,住宅大樓,3,3F/23F,3房2廳2衛,N
2016-07-11,502.0,27.3,18.41,78.01%,套房,40,3F/4F,1房1廳1衛,N
2016-07-11,1578.0,61.0,25.85,62.01%,住宅大樓,3,1F/26F,3房2廳1衛,N
2016-07-10,1238.0,51.19,24.2,59.79%,住宅大樓,4,5F/26F,2房2廳1衛,N
2016-07-10,655.0,22.7,28.86,55.25%,華廈,3,7F/8F,2房2廳1衛,N
2016-07-10,880.0,43.59,20.18,,公寓,45,3F/4F,3房2廳1衛,N
2016-07-10,644.0,22.3,28.89,57.33%,華廈,3,4F/8F,2房2廳1衛,N
2016-07-10,1500.0,0.0,56.45,,透天厝,32,A/3F,5房2廳3衛,N
2016-07-09,1200.0,32.41,37.04,83.25%,公寓,,3F/4F,3房2廳1衛,N
2016-07-09,765.0,47.5,16.1,65.92%,套房,13,13F/14F,1房1廳1衛,N
2016-07-09,480.0,25.41,18.92,85.89%,公寓,33,2F/5F,3房2廳1衛,N
2016-07-09,1800.0,46.81,38.47,64.82%,住宅大樓,20,3F/25F,3房2廳2衛,N
2016-07-09,1688.0,35.31,47.8,70.16%,住宅大樓,17,9F/24F,4房2廳2衛,N
2016-07-09,800.0,0.0,36.24,,透天厝,35,A/2F,3房2廳2衛,N
2016-07-09,1605.0,68.12,23.56,53.29%,住宅大樓,,13F/15F,2房2廳1衛,N
2016-07-09,500.0,24.0,20.83,75.33%,住宅大樓,20,1F/19F,1房2廳1衛,N
2016-07-07,660.0,24.09,27.38,66.60%,華廈,8,2F/8F,2房2廳1衛,N
2016-07-07,980.0,36.09,27.17,61.93%,住宅大樓,3,10F/12F,2房2廳1衛,N
2016-07-07,688.0,22.2,31.05,86.20%,公寓,36,5F/5F,2房1廳1衛,N
2016-07-07,5990.0,65.81,91.08,63.98%,住宅大樓,2,1F/29F,,N
2016-07-07,1580.0,0.0,79.21,,透天厝,22,A/2F,5房2廳3衛,N
2016-07-07,1000.0,0.0,3.56,,透天厝,,A/1F,3房1廳1衛,N
2016-07-06,500.0,23.3,21.48,85.62%,公寓,28,2F/5F,4房2廳2衛,N
2016-07-06,853.0,26.8,31.79,,其他,,10F/14F,,N
2016-07-06,764.0,24.0,31.78,,其他,,3F/14F,,N
2016-07-06,1250.0,35.41,35.32,81.70%,住宅大樓,18,11F/15F,3房2廳2衛,N
2016-07-06,856.0,26.91,31.79,,其他,,5F/14F,,N
2016-07-06,750.0,24.0,31.19,90.25%,公寓,31,2F/5F,3房2廳2衛,N
2016-07-06,885.0,53.5,16.55,51.59%,華廈,1,3F/6F,1房1廳1衛,N
2016-07-06,856.0,26.91,31.79,,其他,,11F/14F,,N
2016-07-06,827.0,26.0,31.79,,其他,,2F/14F,,N
2016-07-05,960.0,33.5,28.62,83.54%,公寓,35,1F/5F,3房2廳2衛,N
2016-07-05,555.0,41.69,13.3,65.64%,套房,17,9F/18F,1房1廳1衛,N
2016-07-05,2370.0,52.0,45.57,61.88%,住宅大樓,7,13F/17F,3房2廳2衛,N
2016-07-05,961.0,56.91,16.89,54.85%,住宅大樓,,3F/14F,2房1廳1衛,N
2016-07-05,1061.0,57.19,18.56,53.46%,住宅大樓,,3F/14F,2房1廳1衛,N
2016-07-04,4566.0,33.59,135.75,,廠辦,27,6F/8F,5房1廳2衛,N
2016-07-04,960.0,28.2,34.02,84.30%,公寓,26,5F/5F,6房4廳4衛,N
2016-07-04,1350.0,55.59,24.29,71.32%,華廈,16,2F/6F,3房2廳1衛,N
2016-07-04,310.0,30.41,10.21,77.84%,住宅大樓,23,13F/14F,,N
2016-07-04,680.0,23.3,29.19,82.02%,公寓,35,1F/5F,3房2廳2衛,N
2016-07-03,840.0,22.91,36.65,79.48%,公寓,32,1F/5F,3房3廳3衛,N
2016-07-03,1000.0,22.5,44.54,61.86%,華廈,3,6F/8F,4房2廳2衛,N
2016-07-03,736.0,22.3,33.01,58.39%,華廈,3,5F/8F,3房2廳2衛,N
2016-07-03,2370.0,52.0,45.57,61.88%,住宅大樓,7,10F/17F,3房2廳2衛,N
2016-07-01,1200.0,45.09,26.62,100.00%,公寓,47,4F/4F,2房2廳1衛,N
2016-07-01,540.0,16.59,32.59,48.16%,住宅大樓,20,4F/13F,2房1廳1衛,N
2016-07-01,830.0,20.91,39.62,72.68%,華廈,31,4F/8F,3房2廳2衛,N
2016-07-01,3500.0,0.0,131.45,,透天厝,,A/3F,4房2廳3衛,N
2016-06-30,1450.0,35.69,40.61,86.04%,公寓,39,2F/5F,3房2廳2衛,N
2016-06-30,630.0,51.81,12.15,70.90%,套房,19,4F/22F,1房1廳1衛,N
2016-06-30,1150.0,37.91,30.33,84.75%,公寓,42,4F/4F,3房2廳1衛,N
2016-06-29,1747.0,31.09,56.2,,其他,,1F/14F,,N
2016-06-29,670.0,23.2,28.87,55.23%,華廈,3,8F/8F,2房2廳1衛,N
2016-06-29,746.0,27.0,27.65,,其他,,7F/14F,,N
2016-06-29,1039.0,32.5,31.96,,其他,,1F/14F,,N
2016-06-29,755.0,27.3,27.65,,其他,,9F/14F,,N
2016-06-29,786.0,24.5,32.02,,其他,,3F/14F,,N
2016-06-29,873.0,27.3,32.02,,其他,,8F/14F,,N
2016-06-29,749.0,27.09,27.65,,其他,,4F/14F,,N
2016-06-29,857.0,26.7,32.15,,其他,,7F/14F,,N
2016-06-29,838.0,26.09,32.15,,其他,,4F/14F,,N
2016-06-29,2600.0,43.59,59.59,72.84%,華廈,28,5F/5F,4房2廳2衛,N
2016-06-29,860.0,26.7,32.15,,其他,,8F/14F,,N
2016-06-28,1260.0,53.41,23.59,59.61%,住宅大樓,4,27F/28F,2房2廳1衛,N
2016-06-28,1100.0,35.41,31.12,86.97%,公寓,36,5F/5F,5房3廳3衛,N
2016-06-28,1700.0,0.0,67.1,,透天厝,27,A/3F,4房2廳3衛,N
2016-06-28,192.4,0.0,41.11,,透天厝,34,A/2F,3房2廳2衛,N
2016-06-28,900.0,34.59,26.03,91.04%,公寓,36,5F/5F,5房0廳5衛,N
2016-06-28,770.0,0.0,27.21,,透天厝,35,A/2F,3房2廳2衛,N
2016-06-28,1020.0,36.09,28.27,62.58%,住宅大樓,3,12F/12F,2房2廳1衛,N
2016-06-28,870.0,29.91,29.11,72.58%,華廈,21,5F/7F,2房2廳1衛,N
2016-06-28,700.0,27.59,25.37,100.00%,公寓,38,4F/4F,3房2廳1衛,N
2016-06-27,2252.9,50.09,44.93,61.91%,住宅大樓,7,15F/17F,3房2廳2衛,N
2016-06-27,980.0,38.5,25.42,86.23%,公寓,30,3F/5F,3房2廳1衛,N
2016-06-27,800.0,31.2,25.64,90.35%,公寓,36,5F/5F,6房3廳2衛,N
2016-06-27,730.0,21.7,33.59,91.76%,公寓,29,2F/5F,3房2廳2衛,N
2016-06-27,600.0,23.3,25.75,100.00%,公寓,40,4F/4F,3房2廳1衛,N
2016-06-26,450.0,49.5,9.08,79.42%,套房,20,3F/24F,1房1廳1衛,N
2016-06-26,966.0,34.59,27.94,90.71%,公寓,31,4F/5F,3房2廳2衛,N
2016-06-26,1300.0,43.19,30.07,67.67%,住宅大樓,19,3F/22F,3房2廳2衛,N
2016-06-26,1188.0,41.5,28.66,87.23%,公寓,39,2F/4F,3房2廳1衛,N
2016-06-26,650.0,22.8,28.51,59.57%,華廈,3,3F/8F,2房2廳1衛,N
2016-06-26,565.0,41.59,13.59,75.27%,套房,38,3F/4F,1房0廳1衛,N
2016-06-26,688.0,22.59,30.5,56.94%,華廈,3,6F/8F,3房2廳1衛,N
2016-06-25,1225.0,51.41,23.82,55.61%,住宅大樓,4,210F/210F,2房2廳1衛,N
2016-06-25,1088.0,40.09,27.12,88.19%,公寓,43,2F/4F,3房2廳1衛,N
2016-06-25,630.0,25.7,24.53,81.95%,華廈,21,6F/7F,2房2廳2衛,N
2016-06-25,930.0,36.91,25.19,91.74%,公寓,38,3F/4F,3房2廳1衛,N
2016-06-25,1950.0,46.31,42.16,75.35%,住宅大樓,18,7F/12F,4房2廳2衛,N
2016-06-24,5658.0,0.0,113.16,,透天厝,1,A/3F,3房3廳1衛,N
2016-06-24,1000.0,19.3,51.7,72.70%,住宅大樓,25,15F/16F,5房2廳2衛,N
2016-06-23,1850.0,62.0,29.86,83.26%,公寓,39,1F/4F,3房2廳1衛,N
2016-06-22,1030.0,54.91,18.78,54.31%,住宅大樓,,2F/14F,2房1廳1衛,N
2016-06-22,6300.0,0.0,156.24,,工廠,27,1F/5F,,N
2016-06-22,2145.0,45.0,47.71,85.72%,公寓,38,3F/4F,8房0廳8衛,N
2016-06-21,1430.0,46.91,30.52,86.03%,公寓,43,3F/4F,3房2廳2衛,N
2016-06-21,6500.0,0.0,43.75,,透天厝,,A/2F,7房2廳3衛,N
2016-06-21,918.0,39.59,23.17,91.07%,公寓,,4F/4F,2房2廳1衛,N
2016-06-21,1410.0,42.09,33.47,61.53%,住宅大樓,21,4F/14F,3房2廳2衛,N
2016-06-21,685.0,58.0,11.8,75.93%,住宅大樓,20,3F/24F,2房1廳1衛,N
2016-06-21,1200.0,45.0,26.67,100.00%,公寓,41,2F/4F,2房1廳1衛,N
2016-06-21,500.0,27.09,18.48,,公寓,45,2F/4F,2房1廳1衛,N
2016-06-20,750.0,44.09,17.0,70.56%,住宅大樓,17,3F/14F,1房1廳1衛,N
2016-06-20,2061.0,50.19,41.05,60.77%,住宅大樓,1,8F/14F,3房2廳2衛,N
2016-06-20,210.8,16.8,12.53,51.96%,華廈,12,6F/6F,3房2廳2衛,N
2016-06-19,985.0,40.91,24.08,70.21%,住宅大樓,18,7F/12F,3房2廳1衛,N
2016-06-19,727.0,29.59,24.56,86.30%,公寓,33,1F/5F,3房2廳1衛,N
2016-06-19,1400.0,60.31,23.2,76.18%,住宅大樓,20,210F/24F,2房1廳1衛,N
2016-06-19,1550.0,51.31,30.22,60.34%,住宅大樓,1,11F/14F,3房2廳1衛,N
2016-06-18,425.0,35.19,12.06,56.49%,住宅大樓,,7F/12F,,N
