date,total_price(萬),square(坪),square_price(萬/坪),主建物佔比,type,age,floor,格局,電梯
2019-09-17,595.0,42.31,14.07,62.62%,套房,20,12F/18F,,N
2019-09-17,1350.0,43.69,30.9,64.93%,住宅大樓,20,28F/32F,3房2廳2衛,N
2019-09-17,487.0,20.8,23.46,86.83%,公寓,37,3F/5F,3房2廳1衛,N
2019-09-16,988.0,31.41,31.47,87.10%,公寓,47,3F/4F,3房2廳1衛,N
2019-09-16,900.0,39.31,22.92,91.37%,公寓,51,4F/4F,3房2廳1衛,N
2019-09-16,2890.0,39.5,73.14,,辦公商業大樓,40,3F/7F,1房1廳2衛,N
2019-09-16,620.0,0.0,17.95,,透天厝,,A/1F,2房1廳1衛,N
2019-09-16,260.0,10.3,25.35,89.98%,公寓,38,3F/5F,3房1廳1衛,N
2019-09-15,650.0,31.7,20.49,67.31%,住宅大樓,23,3F/13F,2房1廳1衛,N
2019-09-15,760.0,35.59,21.36,62.78%,住宅大樓,9,6F/12F,2房1廳1衛,N
2019-09-15,938.0,44.0,21.3,64.15%,住宅大樓,16,6F/14F,2房1廳1衛,N
2019-09-15,1050.0,40.19,26.09,100.00%,公寓,46,4F/4F,3房2廳1衛,N
2019-09-15,490.0,20.0,24.47,82.15%,公寓,43,3F/4F,3房2廳1衛,N
2019-09-15,437.0,40.81,10.72,85.78%,套房,26,7F/12F,1房1廳1衛,N
2019-09-15,1344.0,33.31,40.33,86.66%,公寓,34,2F/4F,4房2廳2衛,N
2019-09-14,370.0,17.41,21.32,81.97%,住宅大樓,25,12F/16F,2房1廳2衛,N
2019-09-14,1069.0,25.0,42.76,56.98%,華廈,9,4F/9F,3房2廳3衛,N
2019-09-14,812.0,31.09,26.11,100.00%,公寓,41,2F/4F,3房2廳1衛,N
2019-09-14,877.0,31.7,27.65,,其他,3,8F/14F,,N
2019-09-13,375.0,23.0,16.3,100.00%,公寓,43,2F/4F,2房2廳1衛,N
2019-09-13,740.0,66.38,11.14,65.94%,套房,13,15F/18F,1房1廳1衛,N
2019-09-13,770.0,23.7,32.55,81.28%,公寓,32,4F/5F,3房2廳2衛,N
2019-09-12,584.0,47.09,12.39,55.67%,套房,24,13F/14F,1房1廳1衛,N
2019-09-12,1480.0,60.09,24.64,61.44%,住宅大樓,1,3F/11F,2房2廳1衛,N
2019-09-12,2398.0,0.0,49.4,,透天厝,36,A/3F,5房2廳3衛,N
2019-09-11,1110.0,39.81,27.87,90.12%,公寓,40,2F/5F,3房2廳1衛,N
2019-09-11,1250.0,38.91,32.13,91.26%,公寓,51,4F/4F,4房2廳1衛,N
2019-09-10,650.0,21.41,30.33,82.43%,公寓,33,4F/5F,3房2廳2衛,N
2019-09-10,1700.0,48.19,35.27,73.15%,華廈,23,5F/7F,3房2廳2衛,N
2019-09-10,730.0,26.0,28.03,68.08%,華廈,14,2F/9F,3房2廳2衛,N
2019-09-10,1250.0,35.59,35.09,85.03%,公寓,50,4F/4F,3房2廳2衛,N
2019-09-10,1410.0,42.09,33.51,93.74%,住宅大樓,28,6F/12F,3房2廳1衛,N
2019-09-10,483.0,62.81,7.69,79.07%,套房,23,5F/24F,1房0廳1衛,N
2019-09-10,8200.0,0.0,137.81,,透天厝,8,A/3F,6房3廳5衛,N
2019-09-10,1175.0,42.31,27.75,88.26%,公寓,37,3F/5F,3房2廳2衛,N
2019-09-09,645.0,22.41,28.81,100.00%,公寓,38,"""平台","1F/5F""",N
2019-09-09,1400.0,29.0,48.22,70.79%,華廈,42,5F/7F,4房2廳2衛,N
2019-09-09,580.0,19.3,29.98,90.45%,公寓,34,5F/5F,3房2廳2衛,N
2019-09-09,1520.0,42.59,35.71,73.55%,華廈,20,3F/7F,3房2廳2衛,N
2019-09-09,663.0,51.69,12.84,65.76%,套房,16,8F/14F,1房1廳1衛,N
2019-09-08,475.0,20.59,23.06,72.05%,住宅大樓,23,13F/17F,2房2廳1衛,N
2019-09-08,310.0,21.59,14.35,70.58%,套房,11,2F/8F,1房1廳1衛,N
2019-09-08,1660.0,0.0,49.07,,透天厝,35,A/3F,4房2廳4衛,N
2019-09-08,1100.0,0.0,43.89,,透天厝,33,A/3F,3房2廳3衛,N
2019-09-08,600.0,32.81,18.29,64.02%,住宅大樓,24,9F/16F,2房2廳1衛,N
2019-09-07,1080.0,21.3,50.59,67.81%,華廈,14,5F/8F,2房2廳2衛,N
2019-09-07,700.0,26.2,26.69,55.80%,華廈,6,3F/8F,2房2廳1衛,N
2019-09-06,245.0,9.7,25.28,65.00%,住宅大樓,24,地下1F/21F,,N
2019-09-05,878.0,27.41,31.99,83.69%,公寓,39,3F/4F,3房2廳2衛,N
2019-09-05,1098.0,32.81,33.46,72.31%,住宅大樓,18,5F/14F,3房2廳2衛,N
2019-09-04,535.0,16.7,32.09,76.02%,公寓,21,2F/4F,3房2廳2衛,N
2019-09-04,900.0,0.0,39.7,,透天厝,23,A/3F,3房2廳3衛,N
2019-09-04,3300.0,54.19,60.88,,廠辦,40,1F/5F,,N
2019-09-03,710.0,64.88,10.95,66.15%,套房,13,16F/18F,1房1廳1衛,N
2019-09-03,600.0,38.91,15.44,81.95%,住宅大樓,28,6F/12F,4房2廳2衛,N
2019-09-03,1158.0,39.09,29.64,62.08%,住宅大樓,20,14F/18F,2房2廳2衛,N
2019-09-03,1080.0,41.69,25.88,100.00%,公寓,,2F/4F,3房2廳1衛,N
2019-09-03,600.0,22.59,26.51,70.31%,華廈,11,2F/8F,2房1廳1衛,N
2019-09-02,1215.0,36.41,33.37,57.61%,住宅大樓,1,2F/24F,2房2廳1衛,N
2019-09-02,1180.0,33.59,35.07,56.26%,住宅大樓,3,6F/12F,3房2廳2衛,N
2019-09-01,2230.0,45.41,49.14,65.94%,住宅大樓,20,2F/29F,4房2廳2衛,N
2019-09-01,2050.0,57.09,35.89,54.28%,住宅大樓,1,7F/14F,2房2廳2衛,N
2019-09-01,1520.0,48.09,31.63,77.12%,住宅大樓,23,14F/14F,4房2廳2衛,N
2019-09-01,1050.0,35.5,29.58,84.99%,公寓,46,4F/4F,3房2廳1衛,N
2019-08-31,1270.0,46.59,27.27,56.44%,住宅大樓,,10F/12F,2房2廳1衛,Y
2019-08-31,1125.0,38.69,29.08,66.96%,住宅大樓,17,1F/14F,2房2廳1衛,N
2019-08-31,1100.0,32.81,33.55,76.94%,公寓,31,5F/5F,5房3廳3衛,N
2019-08-31,1230.0,37.19,33.04,62.04%,華廈,23,2F/7F,2房2廳2衛,N
2019-08-31,585.0,24.41,23.99,97.48%,公寓,38,5F/5F,5房0廳5衛,N
2019-08-31,1200.0,38.69,30.97,62.54%,住宅大樓,21,3F/13F,3房2廳2衛,N
2019-08-31,1060.0,32.09,32.99,82.33%,住宅大樓,21,10F/12F,3房2廳1衛,N
2019-08-31,1083.0,41.69,25.98,85.15%,公寓,41,2F/4F,3房1廳1衛,N
2019-08-31,565.0,21.0,26.84,83.09%,公寓,38,3F/5F,3房2廳1衛,N
2019-08-31,360.0,26.5,13.6,66.91%,套房,27,4F/6F,1房1廳1衛,N
2019-08-30,1450.0,60.91,23.81,54.54%,住宅大樓,,6F/310F,2房2廳1衛,N
2019-08-29,216.8,18.09,12.0,64.49%,住宅大樓,22,8F/12F,1房1廳1衛,N
2019-08-29,1050.0,39.09,26.85,58.12%,住宅大樓,2,11F/14F,2房1廳1衛,N
2019-08-29,650.0,28.0,23.23,82.57%,公寓,42,5F/5F,2房1廳1衛,N
2019-08-28,580.0,61.81,9.39,60.81%,套房,8,2F/13F,1房0廳1衛,N
2019-08-28,910.0,37.09,24.51,64.29%,住宅大樓,8,5F/15F,2房2廳1衛,N
2019-08-28,920.0,32.31,28.44,72.24%,住宅大樓,20,6F/12F,3房2廳2衛,N
2019-08-27,545.0,60.0,9.08,79.42%,套房,23,5F/24F,1房0廳1衛,N
2019-08-26,900.0,34.19,26.35,74.46%,華廈,24,3F/8F,3房2廳2衛,N
2019-08-25,995.0,48.81,20.37,59.10%,住宅大樓,,6F/12F,,Y
2019-08-25,730.0,26.7,27.35,77.49%,住宅大樓,28,3F/11F,2房2廳1衛,N
2019-08-25,1485.0,61.91,23.98,59.21%,住宅大樓,7,1F/210F,2房2廳1衛,N
2019-08-25,1250.0,35.0,35.73,85.17%,公寓,35,2F/5F,4房2廳2衛,N
2019-08-25,1200.0,40.91,29.31,83.51%,公寓,41,4F/4F,3房2廳2衛,N
2019-08-25,830.0,39.59,20.98,91.71%,公寓,47,4F/4F,3房2廳1衛,N
2019-08-25,370.0,16.09,22.93,84.03%,住宅大樓,24,6F/17F,2房2廳1衛,N
2019-08-25,580.0,30.0,19.32,69.80%,套房,25,5F/12F,1房1廳1衛,N
2019-08-23,363.0,29.7,12.22,78.99%,套房,26,3F/14F,1房0廳1衛,N
2019-08-23,550.0,19.3,28.46,87.57%,公寓,37,4F/5F,3房2廳2衛,N
2019-08-23,530.0,17.8,29.76,74.06%,華廈,23,8F/8F,3房2廳2衛,N
2019-08-23,1168.0,47.31,24.7,66.51%,住宅大樓,20,3F/22F,1房1廳1衛,N
2019-08-22,1080.0,32.09,33.63,84.12%,公寓,36,5F/5F,3房2廳2衛,N
2019-08-22,774.0,29.2,26.54,100.00%,公寓,,1F/4F,3房2廳2衛,N
2019-08-21,880.0,33.0,26.64,100.00%,公寓,41,2F/4F,3房1廳2衛,N
2019-08-21,1380.0,45.0,30.63,64.76%,住宅大樓,20,7F/36F,2房2廳2衛,N
2019-08-21,1609.0,66.69,24.13,53.71%,住宅大樓,,23F/310F,2房2廳1衛,N
2019-08-21,840.0,37.09,22.62,63.68%,住宅大樓,16,5F/14F,2房1廳1衛,N
2019-08-20,6087.9,277.0,21.97,,店面（店舖),,1F/1F,,N
2019-08-20,2594.5,0.0,67.61,,透天厝,,A/1F,1房1廳1衛,N
2019-08-20,1650.0,68.38,24.13,53.71%,住宅大樓,,27F/310F,2房1廳1衛,N
2019-08-20,1619.0,67.12,24.13,53.71%,住宅大樓,,24F/310F,2房2廳1衛,N
2019-08-20,950.0,53.5,17.74,60.76%,住宅大樓,17,3F/14F,1房1廳1衛,N
2019-08-19,1000.0,37.5,26.64,60.92%,華廈,21,4F/7F,3房2廳2衛,N
2019-08-19,1395.0,58.59,23.81,54.54%,住宅大樓,,5F/310F,2房2廳1衛,N
2019-08-19,275.0,32.59,8.44,75.91%,套房,26,2F/14F,1房1廳1衛,N
2019-08-19,650.0,55.09,11.81,77.07%,套房,22,10F/12F,1房1廳1衛,N
2019-08-19,368.0,39.0,9.43,65.32%,套房,24,5F/14F,1房1廳1衛,N
2019-08-19,850.0,24.0,35.45,61.08%,住宅大樓,24,1F/15F,3房2廳2衛,N
2019-08-17,685.0,27.0,25.38,59.29%,華廈,,2F/6F,2房2廳1衛,Y
2019-08-17,770.0,0.0,17.64,,透天厝,46,A/2F,3房2廳2衛,N
2019-08-17,1260.0,44.09,28.58,82.75%,公寓,44,2F/4F,3房2廳2衛,N
2019-08-17,1240.0,0.0,41.61,,透天厝,30,A/3F,3房2廳2衛,N
2019-08-17,928.0,28.8,32.2,74.70%,住宅大樓,25,10F/12F,4房2廳2衛,N
2019-08-16,720.0,24.41,29.47,90.46%,公寓,34,2F/5F,3房2廳2衛,N
2019-08-15,1463.0,36.0,40.63,92.26%,華廈,41,5F/7F,3房2廳1衛,N
2019-08-15,3473.0,0.0,45.19,,透天厝,,A/2F,5房4廳3衛,N
2019-08-15,920.0,0.0,39.2,,透天厝,33,A/3F,3房2廳2衛,N
2019-08-15,1050.0,41.91,25.03,81.06%,住宅大樓,22,1F/12F,3房2廳1衛,N
2019-08-14,1200.0,44.0,27.27,56.44%,住宅大樓,,4F/12F,2房2廳1衛,Y
2019-08-14,930.0,48.31,19.25,92.05%,公寓,42,3F/4F,2房1廳1衛,N
2019-08-13,480.0,16.5,29.14,90.96%,公寓,32,5F/5F,3房2廳1衛,N
2019-08-13,910.0,0.0,33.12,,透天厝,39,A/2F,5房2廳3衛,N
2019-08-13,1750.0,41.0,42.73,76.95%,華廈,31,3F/10F,3房2廳2衛,N
2019-08-13,1200.0,63.19,18.98,53.71%,住宅大樓,1,13F/14F,2房1廳1衛,N
2019-08-13,895.0,27.59,32.44,74.92%,公寓,22,3F/5F,3房2廳2衛,N
2019-08-12,500.0,35.41,14.13,86.79%,公寓,43,3F/4F,1房1廳1衛,N
2019-08-12,800.0,40.19,19.9,71.65%,住宅大樓,23,1F/13F,2房2廳2衛,N
2019-08-12,515.0,26.3,19.6,88.27%,公寓,37,1F/5F,4房3廳1衛,N
2019-08-12,600.0,21.8,27.52,90.32%,公寓,29,4F/5F,3房2廳1衛,N
2019-08-12,606.0,27.59,21.94,77.21%,住宅大樓,19,3F/18F,3房1廳1衛,N
2019-08-12,960.0,34.41,27.94,88.29%,公寓,37,5F/5F,3房2廳2衛,N
2019-08-12,1285.0,55.0,23.38,46.31%,住宅大樓,1,14F/17F,2房1廳1衛,N
2019-08-11,605.0,24.09,25.06,56.87%,華廈,6,6F/8F,2房2廳1衛,N
2019-08-11,900.0,42.81,21.01,62.72%,套房,20,15F/18F,1房1廳1衛,N
2019-08-11,670.0,26.09,25.65,71.75%,住宅大樓,20,9F/12F,2房2廳1衛,N
2019-08-11,870.0,37.91,22.94,90.73%,公寓,45,2F/4F,3房0廳3衛,N
2019-08-11,5658.0,0.0,83.2,,透天厝,12,A/3F,5房3廳5衛,N
2019-08-11,1030.0,38.81,26.55,65.55%,住宅大樓,6,11F/12F,2房2廳1衛,N
2019-08-10,730.0,50.81,14.37,57.43%,住宅大樓,7,12F/210F,2房2廳1衛,N
2019-08-10,760.0,27.0,28.17,96.45%,公寓,34,3F/5F,3房1廳1衛,N
2019-08-09,325.0,14.2,22.85,82.67%,住宅大樓,25,6F/16F,2房2廳1衛,N
2019-08-09,747.0,52.5,14.22,68.75%,套房,16,11F/14F,1房1廳1衛,N
2019-08-08,484.0,28.0,17.28,62.80%,華廈,8,1F/10F,2房1廳1衛,N
2019-08-08,1100.0,34.41,31.97,86.38%,公寓,38,5F/5F,2房2廳2衛,N
2019-08-08,400.0,20.0,20.0,100.00%,公寓,,2F/4F,2房1廳1衛,N
2019-08-07,930.0,58.0,16.04,69.64%,住宅大樓,23,10F/25F,1房1廳1衛,N
2019-08-07,3800.0,0.0,79.01,,透天厝,31,A/2F,4房1廳4衛,N
2019-08-07,575.0,37.41,15.36,83.79%,華廈,23,2F/8F,3房2廳2衛,N
2019-08-07,1278.0,40.41,31.61,82.53%,公寓,31,1F/5F,3房2廳2衛,N
2019-08-06,820.0,45.5,18.03,82.21%,公寓,46,4F/4F,2房2廳1衛,N
2019-08-06,946.0,32.81,28.83,82.28%,公寓,31,3F/5F,3房2廳2衛,N
2019-08-04,980.0,30.8,31.79,81.35%,公寓,32,3F/5F,3房2廳2衛,N
2019-08-04,520.0,28.91,17.97,82.38%,住宅大樓,25,1F/12F,2房2廳1衛,N
2019-08-04,1220.0,38.69,31.52,83.75%,公寓,34,2F/5F,3房2廳2衛,N
2019-08-04,1130.0,47.19,23.94,89.20%,公寓,38,5F/5F,3房2廳1衛,N
2019-08-03,1255.0,55.19,22.72,57.85%,住宅大樓,7,3F/28F,3房2廳1衛,N
2019-08-03,1000.0,37.09,26.98,85.89%,公寓,42,2F/4F,3房2廳1衛,N
2019-08-03,663.5,29.91,22.2,100.00%,公寓,42,2F/4F,2房1廳1衛,N
2019-08-03,690.0,35.91,19.23,73.66%,華廈,24,4F/10F,2房1廳1衛,N
2019-08-03,1650.0,59.09,27.93,57.02%,住宅大樓,7,210F/210F,2房2廳1衛,N
2019-08-03,1050.0,36.0,29.16,89.36%,公寓,46,4F/4F,3房2廳1衛,N
2019-08-02,1150.0,32.59,35.33,69.86%,住宅大樓,20,21F/27F,3房2廳2衛,N
2019-08-02,510.0,21.5,23.76,88.45%,公寓,37,3F/5F,3房1廳1衛,N
2019-08-02,750.0,26.41,28.36,91.15%,公寓,36,5F/5F,3房1廳1衛,N
2019-08-02,490.0,20.59,23.82,86.90%,公寓,37,4F/5F,3房2廳1衛,N
2019-08-02,595.0,17.7,33.71,67.38%,華廈,25,4F/8F,3房2廳2衛,N
2019-08-02,1575.0,38.91,40.51,92.00%,公寓,42,4F/5F,4房2廳2衛,N
2019-08-02,1860.0,33.09,56.2,,店面（店舖),3,1F/14F,0房1廳1衛,N
2019-08-01,380.0,0.0,24.44,,透天厝,62,A/1F,,N
2019-08-01,1000.0,39.19,25.48,88.96%,公寓,47,4F/4F,2房2廳1衛,N
2019-08-01,1300.0,31.5,41.28,75.72%,住宅大樓,17,1F/14F,3房2廳2衛,N
2019-07-31,2800.0,30.2,92.7,,廠辦,39,1F/5F,7房1廳2衛,N
2019-07-31,1235.0,25.7,47.99,65.29%,華廈,15,2F/6F,4房2廳2衛,N
2019-07-31,770.0,35.41,21.77,91.12%,公寓,44,4F/4F,2房1廳1衛,N
2019-07-31,1650.0,48.31,34.14,84.09%,公寓,35,1F/5F,3房2廳2衛,N
2019-07-30,1100.0,37.09,29.67,63.76%,住宅大樓,20,12F/14F,3房2廳2衛,N
2019-07-30,590.0,18.91,31.22,92.62%,公寓,34,5F/5F,3房2廳2衛,N
2019-07-30,1250.0,39.81,31.38,82.54%,公寓,44,2F/4F,3房1廳1衛,N
2019-07-29,355.0,15.0,23.66,83.40%,住宅大樓,24,6F/17F,2房1廳1衛,N
2019-07-29,800.0,28.3,28.3,84.43%,公寓,35,4F/5F,3房2廳2衛,N
2019-07-29,2128.0,69.31,30.71,59.84%,住宅大樓,,27F/310F,3房2廳2衛,N
2019-07-29,1268.0,44.5,28.47,100.00%,公寓,,3F/4F,3房2廳1衛,N
2019-07-28,1650.0,0.0,29.35,,透天厝,22,A/2F,,N
2019-07-28,1088.0,33.41,32.62,85.86%,公寓,37,3F/5F,3房2廳2衛,N
2019-07-28,1683.0,65.0,25.88,100.00%,公寓,,1F/4F,3房2廳1衛,N
2019-07-28,1450.0,0.0,69.78,,透天厝,23,A/3F,4房2廳3衛,N
2019-07-28,1230.0,33.69,36.45,66.48%,住宅大樓,24,9F/23F,3房2廳2衛,N
2019-07-28,850.0,0.0,29.64,,透天厝,35,A/3F,3房2廳2衛,N
2019-07-28,875.0,32.0,27.38,81.16%,住宅大樓,24,3F/12F,2房2廳1衛,N
2019-07-28,1558.0,64.19,24.25,54.97%,住宅大樓,,13F/310F,2房2廳1衛,N
2019-07-28,500.0,15.8,31.64,89.81%,公寓,33,2F/5F,3房2廳2衛,N
2019-07-27,1160.0,41.5,27.92,88.80%,公寓,40,2F/5F,3房2廳1衛,N
2019-07-27,840.0,31.0,27.08,71.18%,華廈,25,5F/7F,3房2廳2衛,N
2019-07-27,770.0,28.3,27.19,73.80%,住宅大樓,25,7F/12F,2房2廳2衛,N
2019-07-27,622.0,48.5,12.84,65.76%,套房,16,10F/14F,1房1廳1衛,N
2019-07-27,1400.0,59.91,23.37,100.00%,公寓,,1F/4F,3房2廳2衛,N
2019-07-26,1000.0,30.2,33.06,69.96%,住宅大樓,21,5F/13F,3房2廳2衛,N
2019-07-26,3800.0,0.0,73.39,,透天厝,28,A/2F,4房3廳3衛,N
2019-07-25,708.0,52.81,13.42,64.62%,套房,18,16F/17F,1房1廳1衛,N
2019-07-25,1208.0,43.5,27.75,88.26%,公寓,37,2F/5F,3房2廳2衛,N
2019-07-25,205.0,0.0,48.91,,透天厝,24,A/2F,3房2廳2衛,N
2019-07-25,1145.0,48.5,23.61,67.73%,住宅大樓,20,10F/210F,2房2廳1衛,N
2019-07-24,1500.0,51.31,29.25,100.00%,公寓,46,1F/4F,2房2廳1衛,N
2019-07-24,1300.0,25.09,51.85,64.47%,華廈,25,6F/7F,3房2廳2衛,N
2019-07-24,2188.0,63.0,34.75,60.67%,住宅大樓,,14F/310F,3房2廳1衛,N
2019-07-24,1400.0,40.41,34.68,87.62%,公寓,33,4F/4F,3房2廳1衛,N
2019-07-23,1218.0,43.69,27.85,87.14%,公寓,34,2F/5F,3房1廳1衛,N
2019-07-23,850.0,29.8,28.5,83.14%,華廈,24,3F/8F,3房2廳1衛,N
2019-07-23,1308.0,37.91,34.52,85.85%,公寓,40,4F/4F,7房0廳7衛,N
2019-07-23,960.0,31.3,30.72,87.83%,公寓,35,5F/5F,3房2廳2衛,N
2019-07-23,870.0,39.31,22.13,80.02%,住宅大樓,22,9F/18F,2房2廳1衛,N
2019-07-22,670.0,24.5,27.38,66.60%,華廈,11,2F/8F,1房1廳1衛,N
2019-07-22,845.0,0.0,34.52,,透天厝,35,A/3F,3房2廳3衛,N
2019-07-22,2020.0,46.19,43.71,88.62%,住宅大樓,27,8F/24F,4房2廳2衛,N
2019-07-22,600.0,21.91,27.38,66.60%,華廈,11,4F/8F,2房1廳1衛,N
2019-07-22,615.0,18.7,32.86,87.25%,公寓,35,4F/5F,3房2廳2衛,N
2019-07-22,880.0,30.2,29.1,87.82%,公寓,30,1F/5F,3房2廳2衛,N
2019-07-22,1800.0,55.81,32.24,69.52%,華廈,22,2F/7F,3房2廳2衛,N
2019-07-21,950.0,28.59,33.24,73.58%,華廈,25,6F/7F,3房2廳2衛,N
2019-07-21,1280.0,41.5,30.84,90.99%,公寓,40,3F/5F,3房2廳2衛,N
2019-07-21,1415.0,59.41,23.81,54.54%,住宅大樓,,7F/310F,2房2廳1衛,N
2019-07-21,1350.0,51.69,26.09,51.11%,住宅大樓,,4F/15F,3房2廳1衛,Y
2019-07-20,920.0,35.31,26.05,84.32%,公寓,,3F/4F,3房1廳1衛,N
2019-07-20,900.0,38.81,23.22,64.77%,華廈,16,4F/6F,2房2廳1衛,N
2019-07-20,980.0,38.19,25.66,87.12%,公寓,37,3F/5F,3房0廳3衛,N
2019-07-20,910.0,32.69,27.86,94.08%,公寓,45,4F/4F,3房2廳1衛,N
2019-07-20,1190.0,0.0,64.02,,透天厝,23,A/3F,3房2廳3衛,N
2019-07-20,480.0,20.5,23.44,86.83%,公寓,37,2F/5F,3房2廳1衛,N
2019-07-20,2315.0,55.59,41.63,62.45%,住宅大樓,6,25F/26F,3房2廳2衛,N
2019-07-20,1080.0,30.0,35.96,100.00%,公寓,40,4F/5F,4房2廳2衛,N
2019-07-20,600.0,16.0,37.44,75.02%,華廈,34,6F/8F,3房2廳2衛,N
2019-07-20,1500.0,55.91,26.83,59.39%,住宅大樓,,210F/23F,2房1廳2衛,Y
2019-07-19,1520.0,56.81,26.77,53.51%,住宅大樓,,5F/13F,2房2廳1衛,N
2019-07-19,420.0,16.09,26.09,93.07%,公寓,39,3F/4F,3房2廳1衛,N
2019-07-19,1100.0,0.0,14.57,,透天厝,,A/2F,5房4廳2衛,N
2019-07-19,850.6,35.69,23.82,100.00%,公寓,47,3F/4F,3房2廳1衛,N
2019-07-19,1550.0,38.31,40.51,92.00%,公寓,42,4F/5F,4房2廳2衛,N
2019-07-19,380.0,30.3,12.56,78.61%,套房,26,9F/14F,1房0廳1衛,N
