"買賣案件:新北市新店區房地(土地+建物),建物,107 年 1 月 至107 年 10 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
達觀路８巷５號八樓之二,達觀鎮A1,107/10/18,716,20.9,34.32,69.84%,住宅大樓(11層含以上有電梯),22,八層/十八層,房地(土地+建物),土:5 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安祥路１０６巷２４４號四樓,伴吾別墅,107/10/18,376,15.4,24.48,75.94%,公寓(5樓含以下無電梯),20,四層/四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
吉祥街１１巷２０號,馨園,107/10/18,900,18.4,49,85.50%,公寓(5樓含以下無電梯),30,"一層,二層,地下一層/五層",房地(土地+建物),土:3 建:2車:0,,,有,無,住家用,,,
中正路５５６號２樓,,107/10/18,3000,31.2,96.29,,廠辦,35,二層/五層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,工業用,,,
光華街１０號七樓,元寶双囍,107/10/18,1450,36.3,39.9,60.82%,住宅大樓(11層含以上有電梯),1,七層/十四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,建物第一次登記後移轉,,
大同街１５號３樓,,107/10/18,1030,44,23.4,100.00%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。,,
寶中路６５巷１７號２樓,,107/10/18,350,33.7,10.38,100.00%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,無,住家用,榮民遺產買賣,,
安民街３２２巷１７號３樓,,107/10/18,840,27.8,30.17,88.13%,公寓(5樓含以下無電梯),37,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。,,
寶橋路２７號二十九樓之六,環遊市西華館,107/10/17,3490,80,43.62,71.91%,住宅大樓(11層含以上有電梯),11,"二十九層,見其他登記事項/二十九層",房地(土地+建物),土:8 建:1車:0,5房4廳3衛,,有,無,住家用,含增建或未登記建物。;,,
德正街２７巷２９弄９５號,,107/10/17,1000,45.2,22.12,100.00%,公寓(5樓含以下無電梯),40,一層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
德正街２７巷２９弄４１號３樓,,107/10/17,1150,38.4,29.94,92.06%,公寓(5樓含以下無電梯),40,三層/四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
安祥路１１０巷４７號十六樓,祥和社區,107/10/17,350,15.4,22.75,83.98%,住宅大樓(11層含以上有電梯),23,十六層/十七層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
永安街９９號５樓之１,鄉林別墅,107/10/17,230,28.9,7.96,68.48%,套房(1房(1廳)1衛),23,五層/十三層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。,,
華城三路６４號,,107/10/16,1453,0,29.99,,透天厝,19,全/三層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,有增建,,
安民街３巷３號十樓,山水天地大廈B棟,107/10/16,740,31.6,23.4,64.64%,住宅大樓(11層含以上有電梯),20,十層/十六層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,無,住家用,,,
福園街１０巷１１號二樓,,107/10/16,1140,41.6,27.42,93.93%,公寓(5樓含以下無電梯),40,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
德正街２７巷２９弄３７號４樓,,107/10/16,1000,38.5,25.98,85.15%,公寓(5樓含以下無電梯),40,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。,,
北宜路二段３０巷５弄１２號５樓,新陛潭,107/10/16,805,31.2,25.77,58.21%,華廈(10層含以下有電梯),8,五層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。,,
中興路三段１５３號七樓,,107/10/16,1840,60.9,30.19,58.66%,住宅大樓(11層含以上有電梯),,七層/十四層,房地(土地+建物),土:2 建:1車:0,2房2廳2衛,,有,有,住家用,建物第一次登記後移轉,,
永安街８３巷１７弄２號十四樓,君臨大地,107/10/15,250,29.6,8.44,75.91%,套房(1房(1廳)1衛),26,十四層/十四層,房地(土地+建物),土:1 建:1車:0,,,有,無,住家用,,,
安民街１２１巷６號八樓之四,美麗心殿,107/10/15,750,31.8,23.62,68.35%,住宅大樓(11層含以上有電梯),23,八層/十六層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
安德街１６３號三樓,,107/10/15,750,24.8,30.29,100.00%,公寓(5樓含以下無電梯),37,"三層,陽台/五層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中正路２４７巷６弄２號,,107/10/15,2450,54.3,45.11,89.77%,公寓(5樓含以下無電梯),34,一層/五層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
中正路５５６號四樓,,107/10/15,2675,27.8,96.29,,廠辦,35,四層/五層,房地(土地+建物),土:1 建:1車:0,,,有,無,工業用,,,
中正路５５４號四樓,,107/10/15,2725,27.8,98.08,,廠辦,35,四層/五層,房地(土地+建物),土:1 建:1車:0,,,有,無,工業用,,,
花園十路一段５－３０１號,,107/10/15,625,23.9,26.15,89.73%,公寓(5樓含以下無電梯),38,二層/六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
北新路三段１４５號３樓,中陽財星名廈,107/10/15,4680,42.2,110.88,,辦公商業大樓,30,三層/七層,房地(土地+建物),土:1 建:1車:0,0房1廳2衛,,無,無,工業用,含增建或未登記建物。;,,
中興路二段１７７號１８樓,園頂,107/10/14,1460,53.4,27.32,57.13%,住宅大樓(11層含以上有電梯),2,十八層/二十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
青山路２２８號３樓,青山鎮四季特區,107/10/13,3320,52.5,63.19,74.48%,公寓(5樓含以下無電梯),7,"三層,四層/四層",房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,有,無,辦公用,,,
安祥路６９巷５４弄３８號２樓,綠中海,107/10/13,820,22.4,36.62,67.98%,華廈(10層含以下有電梯),13,二層/九層,房地(土地+建物),土:7 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
環河路４４巷２號３樓,,107/10/13,805,36.7,21.92,88.40%,公寓(5樓含以下無電梯),42,三層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。,,
安康路三段５６１巷２弄１８號七樓,美墅家,107/10/12,500,17.8,28.04,77.56%,華廈(10層含以下有電梯),22,七層/十層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
和成街１６巷２８號,,107/10/12,220,0,16.52,,透天厝,36,全/二層,房地(土地+建物),土:1 建:1車:0,4房1廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
中華路４１號６樓,富琚,107/10/12,1770,63.2,28,56.23%,住宅大樓(11層含以上有電梯),1,六層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
中央路１６７號十八樓之６,美河市住辦區,107/10/12,1450,50.5,28.74,57.42%,住宅大樓(11層含以上有電梯),6,十八層/二十層,房地(土地+建物),土:0 建:1車:0,1房1廳1衛,,有,無,住家用,,,
安民街３巷１號１２樓,山水天地大廈B棟,107/10/12,1070,28.8,37.2,65.30%,住宅大樓(11層含以上有電梯),20,十二層/十六層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。,,
力行路５號５樓,,107/10/12,1228,29.2,42.13,100.00%,公寓(5樓含以下無電梯),37,"五層,陽台/五層",房地(土地+建物),土:4 建:1車:0,4房2廳2衛,,無,無,住家用,,,
北宜路二段１７巷１０號五樓,,107/10/11,606,22.8,26.62,89.73%,公寓(5樓含以下無電梯),33,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
安民街２５１巷１０弄５號三樓,,107/10/11,850,27.8,30.6,88.62%,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中正路３３４巷２５號二樓,,107/10/11,1068,35.5,30.13,84.49%,公寓(5樓含以下無電梯),41,二層/四層,房地(土地+建物),土:1 建:1車:0,4房2廳1衛,,無,無,住家用,,,
達觀路８巷５號１２樓之６,達觀鎮A1,107/10/11,670,21,31.93,69.17%,住宅大樓(11層含以上有電梯),22,十二層/十八層,房地(土地+建物),土:5 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
民族路１７號十樓,友座臻美,107/10/11,1663,61.8,26.9,61.40%,住宅大樓(11層含以上有電梯),,十層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
新烏路三段寶島巷２弄１０號二樓,,107/10/10,290,12,24.23,100.00%,公寓(5樓含以下無電梯),38,"二層,陽台/三層",房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
中正路４１８巷３號１１樓之２,雄霸雙星,107/10/10,860,45.5,18.89,71.63%,住宅大樓(11層含以上有電梯),22,十一層/十四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
新明街３號４樓,,107/10/10,850,35.4,24,100.00%,公寓(5樓含以下無電梯),45,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
錦秀路１１巷６８號,,107/10/10,1490,0,96.4,,透天厝,28,全/三層,房地(土地+建物),土:1 建:1車:0,5房2廳3衛,,有,無,住家用,,,
順安街５８號四樓之１,大坪林雙子星,107/10/10,1778,58,30.65,61.61%,住宅大樓(11層含以上有電梯),1,四層/二十層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
建安街４４之１號２樓,,107/10/09,1080,35.8,30.2,88.86%,公寓(5樓含以下無電梯),31,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
中興路二段１４１號十七樓,園上園,107/10/09,1310,56.6,23.14,65.07%,住宅大樓(11層含以上有電梯),9,十七層/二十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
頂城一街１巷２８號,,107/10/09,5600,0,111.69,,透天厝,12,全/四層,房地(土地+建物),土:1 建:1車:0,4房2廳4衛,,有,無,住家用,權利人共二人持有.車庫停車,,
溪園路３８９之６號１４樓,湯泉美地,107/10/09,830,48.4,17.14,71.64%,套房(1房(1廳)1衛),15,十四層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
