"買賣案件:新北市新店區房地(土地+建物),建物,109 年 10 月 至109 年 12 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
大新街９巷２６號四樓,,109/12/30,1160,40,29.02,84.88%,公寓(5樓含以下無電梯),41,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,陽台外推;其他增建;,,
復興路４４號九樓之三,景美美景,109/12/30,709,41.5,17.1,56.95%,住宅大樓(11層含以上有電梯),25,九層/十四層,房地(土地+建物),土:2 建:1車:0,,,有,有,住家用,,,
北宜路二段１３７號九樓,青泉崗,109/12/30,890,27.5,32.39,64.15%,住宅大樓(11層含以上有電梯),23,九層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,有,住家用,,,
裕合街２６號,,109/12/29,1000,0,34.13,,透天厝,39,全/二層,房地(土地+建物),土:5 建:1車:0,5房2廳5衛,,有,無,住家用,其他增建;,,
安泰路６０巷５５弄１７號,,109/12/29,1000,0,30.63,,透天厝,40,全/二層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,房屋後方增建其他增建;,,
德正街２１巷４號,,109/12/29,1280,50.4,25.37,100.00%,公寓(5樓含以下無電梯),43,一層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,住家用,,,
北宜路一段１０５巷４弄２之３號六樓,愛上碧潭,109/12/29,1610,45.9,35.04,66.49%,住宅大樓(11層含以上有電梯),12,六層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,其他增建;,,
僑信路１１１號,,109/12/29,2150,0,49.42,,透天厝,37,全/三層,房地(土地+建物),土:1 建:1車:0,4房3廳3衛,,有,無,住家用,,,
央北一路１２２號六樓,九昱希爾登,109/12/29,1333,41.4,32.21,43.76%,住宅大樓(11層含以上有電梯),,六層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,預售屋、或土地及建物分件登記案件;,,
寶橋路７２號四樓,群星會,109/12/29,220,41.8,5.26,48.42%,住宅大樓(11層含以上有電梯),18,四層/十四層,房地(土地+建物),土:1 建:1車:0,3房3廳3衛,,有,有,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
文化路２３之３號十二樓,高峰會,109/12/29,1265,69.2,18.28,60.23%,住宅大樓(11層含以上有電梯),12,十二層/十五層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,其他增建;,,
光明街１２０巷１號三樓,,109/12/29,800,25,31.96,90.67%,公寓(5樓含以下無電梯),40,三層/五層,房地(土地+建物),土:2 建:1車:0,2房1廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
達觀路８巷５號十三樓,達觀鎮A1,109/12/29,656,20.4,32.17,69.17%,住宅大樓(11層含以上有電梯),25,十三層/十八層,房地(土地+建物),土:5 建:1車:0,1房2廳2衛,,有,有,住家用,,,
北宜路二段５０３號六樓,新巢代,109/12/29,895,25.2,35.48,73.59%,華廈(10層含以下有電梯),17,六層/十層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,有,住家用,,,
安和路二段２２９巷１號二樓,,109/12/29,800,23.9,33.41,90.01%,公寓(5樓含以下無電梯),35,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
德正街２７巷１２號,,109/12/29,1000,29,34.45,100.00%,公寓(5樓含以下無電梯),42,一層/四層,房地(土地+建物),土:1 建:1車:0,4房1廳1衛,,無,無,住家用,,,
錦秀路７０巷１號,,109/12/27,1950,0,87.85,,透天厝,34,全/三層,房地(土地+建物),土:1 建:1車:0,4房3廳3衛,,無,無,住家用,陽台外推;其他增建;,,
北宜路二段２６７巷３５號,,109/12/27,830,31.1,26.73,100.00%,公寓(5樓含以下無電梯),40,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,其他增建;,,
安民街１５６巷２０號六樓,博覽天下高更特區,109/12/27,1270,46.7,27.17,61.92%,住宅大樓(11層含以上有電梯),8,六層/十二層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,有,住家用,,,
中興路二段３１巷１０號九樓,法樂,109/12/27,1210,51.4,23.52,46.03%,住宅大樓(11層含以上有電梯),2,九層/十七層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,有,住家用,,,
中興路一段２６６之１號十二樓,春池吉品,109/12/27,650,51.2,12.69,69.48%,住宅大樓(11層含以上有電梯),23,十二層/二十二層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,其他增建;,,
建國路２５７號六樓之１５,啟昇之星商業,109/12/26,815,62.7,12.99,61.99%,華廈(10層含以下有電梯),12,六層/九層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,辦公用,夾層;其他增建;,,
建國路１６號三樓,,109/12/26,828,58.1,14.25,62.77%,住宅大樓(11層含以上有電梯),,三層/十三層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,有,住家用,預售屋、或土地及建物分件登記案件;,,
寶橋路６５號四樓,,109/12/26,450,36.2,12.42,100.00%,公寓(5樓含以下無電梯),47,四層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;頂樓加蓋;,,
寶高路１２０巷７弄１５號三樓,,109/12/26,750,25.5,29.41,87.55%,公寓(5樓含以下無電梯),39,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
竹林路２巷２７弄８號二樓,,109/12/25,790,26.5,29.87,100.00%,公寓(5樓含以下無電梯),40,"二層,陽台/五層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
北新路一段７９號八樓之６,雙水灣,109/12/25,2550,66,38.65,57.56%,住宅大樓(11層含以上有電梯),1,八層/三十層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,含裝潢費;,,
寶慶街３５巷３弄１１號三樓,,109/12/25,1265,43.9,28.81,84.52%,公寓(5樓含以下無電梯),43,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安祥路１１０巷１７弄７號　　　,龍泉山莊,109/12/25,970,17,56.97,58.47%,住宅大樓(11層含以上有電梯),25,一層/十八層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,有,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
建國路１２３巷１２號二樓,,109/12/25,1250,35.9,34.8,86.74%,公寓(5樓含以下無電梯),36,二層/五層,房地(土地+建物),土:1 建:1車:0,6房0廳6衛,,無,無,住家用,,,
安德街７１巷３４號八樓之一,浪漫貴族,109/12/25,970,33.1,29.35,76.27%,住宅大樓(11層含以上有電梯),29,八層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
安民街３０３巷９弄３號四樓,,109/12/25,800,26.6,30.06,100.00%,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
安民街２０９號九樓,快樂世界,109/12/25,1150,34,33.79,70.38%,住宅大樓(11層含以上有電梯),21,九層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
玫瑰路４９巷２號三樓,賓士公寓,109/12/24,950,20.3,46.81,75.02%,華廈(10層含以下有電梯),35,三層/八層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,有,住家用,,,
北宜路一段８之７號十三樓,碧潭有約,109/12/24,1665,61,27.29,66.15%,住宅大樓(11層含以上有電梯),12,十三層/二十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
安康路三段３５９巷１０弄２號二樓,,109/12/24,630,22,28.65,84.62%,公寓(5樓含以下無電梯),36,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安祥路９９號八樓之三,綠灣氧生區,109/12/24,510,24.1,21.21,70.50%,華廈(10層含以下有電梯),13,八層/八層,房地(土地+建物),土:3 建:1車:0,2房1廳1衛,,有,有,辦公用,,,
中興路二段１７７號八樓,園頂,109/12/24,1650,60.4,27.32,57.13%,住宅大樓(11層含以上有電梯),4,八層/二十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
僑愛七路２０－１號,台北小城,109/12/24,810,0,48.86,,透天厝,31,全/二層,房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,有,無,住家用,頂樓加蓋;其他增建;,,
中興路一段１１９巷１號五樓,,109/12/24,1100,31.7,34.71,95.64%,公寓(5樓含以下無電梯),42,五層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
自由街５３號二樓,,109/12/24,2476,71.7,34.55,88.40%,公寓(5樓含以下無電梯),46,二層/四層,房地(土地+建物),土:5 建:1車:0,3房2廳2衛,,無,無,住家用,具重建或重劃、都更等效益;,,
吉祥街１５巷４３號,馨園,109/12/24,820,14,58.43,91.32%,公寓(5樓含以下無電梯),32,"一層,地下一層,地下二層/五層",房地(土地+建物),土:6 建:1車:0,3房2廳3衛,,有,無,住家用,,,
環河路２０號九樓之一,天闊,109/12/23,1890,44,42.99,64.17%,住宅大樓(11層含以上有電梯),21,九層/三十二層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,有,住家用,,,
北宜路二段８２－２６號十二樓,新店清境,109/12/23,990,34,29.13,81.98%,住宅大樓(11層含以上有電梯),26,十二層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
德正街２７巷１６號三樓,,109/12/23,1150,44.4,25.92,86.31%,公寓(5樓含以下無電梯),42,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,陽台外推;,,
北新路一段７９號三樓之２,雙水灣,109/12/23,888,48.2,18.44,49.61%,住宅大樓(11層含以上有電梯),1,三層/三十層,房地(土地+建物),土:1 建:1車:0,1房1廳0衛,,有,有,辦公用,,,
安祥路１１８號十五樓,安祥山莊,109/12/23,585,17.8,32.83,83.06%,住宅大樓(11層含以上有電梯),26,十五層/十六層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,其他增建為加鐵窗其他增建;,,
安康路三段７３０號二樓,台北新家坡儷園,109/12/23,550,16.5,33.25,68.31%,華廈(10層含以下有電梯),26,二層/九層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,有,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
寶安街７６巷３號四樓,,109/12/22,1325,44.7,29.63,84.94%,公寓(5樓含以下無電梯),36,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安民街２７６號五樓,凡賽斯,109/12/22,1276,41,31.14,70.16%,住宅大樓(11層含以上有電梯),16,五層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
寶興路６８巷１２號四樓,,109/12/22,615,28.8,21.33,100.00%,公寓(5樓含以下無電梯),42,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,頂樓加蓋;其他增建;,,
中央路１０５巷１４號五樓之一,國家名人巷,109/12/22,1230,57.3,21.47,70.26%,住宅大樓(11層含以上有電梯),23,五層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,陽台外推;其他增建;,,
環河路４２－１號,天闊,109/12/22,1980,57.9,34.19,75.09%,住宅大樓(11層含以上有電梯),21,"一層,夾層/三十四層",房地(土地+建物),土:2 建:1車:0,0房1廳1衛,,有,有,商業用,夾層;其他增建;,,
永安街４５號,,109/12/21,7731,0,10.69,,透天厝,,全/一層,房地(土地+建物),土:3 建:1車:0,3房1廳1衛,,無,無,,,,
富貴街２０巷３號五樓,,109/12/21,448,19.1,23.44,87.15%,公寓(5樓含以下無電梯),37,五層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,有,無,住家用,,,
北新路二段９７巷１０弄２９號八樓,新店感應,109/12/21,1998,61.3,32.58,71.98%,華廈(10層含以下有電梯),23,八層/八層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,陽台外推;其他增建;,,
北新路三段９５巷２號五樓,,109/12/21,1400,48.8,28.67,100.00%,公寓(5樓含以下無電梯),40,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,頂樓加蓋;,,
光華街５巷３１號四樓,,109/12/21,512.3,18.2,28.17,87.79%,公寓(5樓含以下無電梯),42,四層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
北宜路二段１１７之１號十三樓,潭天天廈,109/12/21,495,35.8,13.83,85.06%,住宅大樓(11層含以上有電梯),20,十三層/十六層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,有,住家用,夾層;其他增建;,,
吉祥街３巷９號,四季春,109/12/21,1200,0,47.52,,透天厝,33,全/三層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,陽台外推;其他增建;,,
中正路４００巷２０號三樓,,109/12/21,1080,40.5,26.65,100.00%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,,,
寶元路二段１巷２號,,109/12/20,60,0,1.26,,透天厝,,全/一層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
長春路１５巷２０號,,109/12/20,1388,0,46.02,,透天厝,31,全/三層,房地(土地+建物),土:2 建:1車:0,4房3廳3衛,,有,無,住家用,頂樓加蓋;其他增建;,,
安祥路１０６巷２６８號二樓,伴吾別墅,109/12/20,475,19.4,24.48,75.94%,公寓(5樓含以下無電梯),23,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,其他增建;,,
寶元路二段１巷２號,,109/12/20,190,0,3.3,,透天厝,,全/一層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
民族路１６０巷１號四樓,,109/12/20,1001,46.2,21.69,100.00%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,4房0廳4衛,,無,無,住家用,其他增建;,,
北宜路二段３５７－２號二樓,春風特區,109/12/20,670,29.9,22.42,69.01%,住宅大樓(11層含以上有電梯),19,二層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,其他增建;,,
安康路二段１７２巷１０號三樓,寶地花園廣場,109/12/20,1244,36.4,34.18,77.56%,華廈(10層含以下有電梯),25,三層/八層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
僑義路１７巷７號,,109/12/20,1500,0,47.32,,透天厝,35,全/三層,房地(土地+建物),土:1 建:1車:0,4房4廳3衛,,有,無,住家用,,,
中央路７１號六樓,倚翠園,109/12/20,900,39.9,22.56,100.00%,華廈(10層含以下有電梯),42,六層/七層,房地(土地+建物),土:3 建:1車:0,2房2廳2衛,,有,有,住家用,,,
和成街１２巷４號二樓,,109/12/20,380,21.9,17.33,91.06%,公寓(5樓含以下無電梯),38,二層/二層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
北宜路一段１８之３號十九樓,碧潭有約,109/12/20,1636,61,26.81,66.95%,住宅大樓(11層含以上有電梯),12,十九層/二十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
中央路１３３巷３２弄５號三樓,,109/12/19,915,46.6,19.65,84.61%,公寓(5樓含以下無電梯),44,三層/四層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,陽台外推;其他增建;,,
安祥路９７巷８號八樓,綠灣氧生區,109/12/19,730,26.7,27.38,66.60%,華廈(10層含以下有電梯),13,八層/八層,房地(土地+建物),土:3 建:1車:0,1房1廳2衛,,有,有,辦公用,,,
安成街２８號二樓,浪漫貴族,109/12/19,540,30.6,17.66,75.12%,住宅大樓(11層含以上有電梯),29,二層/十一層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,其他增建;,,
檳榔路３６巷１７號四樓,,109/12/19,950,41.9,22.7,100.00%,公寓(5樓含以下無電梯),43,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
百忍街６６巷７號三樓,,109/12/19,1220,42.7,28.6,88.12%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
北宜路一段８之６號七樓,碧潭有約,109/12/19,1610,58.9,27.33,66.14%,住宅大樓(11層含以上有電梯),12,七層/二十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
安祥路１１０巷６１號十二樓,綠野香坡,109/12/19,410,18.6,22.01,85.81%,住宅大樓(11層含以上有電梯),25,十二層/十七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
安康路三段１６９號四樓,一畝田,109/12/19,945,29.9,31.61,52.72%,華廈(10層含以下有電梯),,四層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,預售屋、或土地及建物分件登記案件;,,
安民街２５１巷７號五樓,,109/12/18,780,27.9,27.98,83.85%,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,頂樓加蓋;,,
安民街２１１號八樓,快樂世界,109/12/18,1310,34.6,37.84,71.80%,住宅大樓(11層含以上有電梯),21,八層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
福園街１７巷２號三樓,,109/12/18,1388,36.2,38.38,91.28%,公寓(5樓含以下無電梯),41,三層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,其他增建;,,
二十張路１２９巷３弄８號二樓,,109/12/18,1146,46.6,24.58,100.00%,公寓(5樓含以下無電梯),43,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
僑愛五路２０號,,109/12/18,1100,0,50.72,,透天厝,32,全/三層,房地(土地+建物),土:1 建:1車:0,5房1廳3衛,,無,無,住家用,,,
大同街１６號,,109/12/17,1650,56.3,29.3,70.99%,公寓(5樓含以下無電梯),52,一層/三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,其他增建;,,
北新路一段１５７號二樓之二,柏園北棟,109/12/17,1350,37.8,35.72,73.56%,華廈(10層含以下有電梯),21,二層/七層,房地(土地+建物),土:2 建:1車:0,0房1廳1衛,,有,有,商業用,其他增建;,,
竹林路９２號四樓,,109/12/17,740,20.7,35.82,91.01%,公寓(5樓含以下無電梯),35,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
寶橋路７８巷４８號五樓,玉上園,109/12/17,2343,59.4,39.43,60.21%,住宅大樓(11層含以上有電梯),7,五層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,其他增建;,,
三民路１３１號四樓,,109/12/16,1200,38,31.56,90.61%,公寓(5樓含以下無電梯),46,四層/四層,房地(土地+建物),土:1 建:1車:0,4房3廳2衛,,無,無,住家用,頂樓加蓋;,,
安祥路１０４巷３５號,彩蝶別墅,109/12/16,1730,0,69.46,,透天厝,24,全/三層,房地(土地+建物),土:6 建:1車:0,4房2廳3衛,,有,無,住家用,陽台外推;其他增建;,,
復興路４４之４號四樓,景美美景,109/12/16,520,42,12.39,55.67%,住宅大樓(11層含以上有電梯),25,四層/十四層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,有,住家用,陽台外推;其他增建;,,
永平街６５號四樓,,109/12/16,850,33.6,25.33,93.30%,公寓(5樓含以下無電梯),42,四層/四層,房地(土地+建物),土:1 建:1車:0,4房3廳2衛,,無,無,住家用,頂樓加蓋;,,
北宜路一段８之１號八樓,碧潭有約,109/12/16,1300,59.4,21.9,64.10%,住宅大樓(11層含以上有電梯),12,八層/二十七層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
北新路二段１６５號五樓,,109/12/16,1005,44.3,22.67,83.56%,公寓(5樓含以下無電梯),42,五層/五層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,陽台外推;其他增建;,,
自強路８５號,,109/12/16,230,0,12.96,,透天厝,,全/一層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,其他增建;,,
五路５９－２號二樓,羅馬山莊,109/12/16,820,36.9,22.23,73.86%,華廈(10層含以下有電梯),26,二層/五層,房地(土地+建物),土:4 建:1車:0,2房2廳1衛,,有,有,住家用,陽台外推;,,
新店路１９０號四樓,碧潭星光華廈,109/12/15,1200,44.7,26.83,62.87%,華廈(10層含以下有電梯),10,四層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,遮雨棚陽台外推;其他增建;,,
中正路４８９之２號六樓之一,花開富貴,109/12/15,1395,48.9,28.56,65.95%,住宅大樓(11層含以上有電梯),22,六層/十四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,有,住家用,陽台外推;,,
安祥路６９巷５４弄３６號二樓,綠中海,109/12/15,808,21.6,37.41,67.13%,華廈(10層含以下有電梯),15,二層/九層,房地(土地+建物),土:7 建:1車:0,4房2廳2衛,,有,有,住家用,陽台外推;其他增建;,,
安康路三段３５９巷１０弄１１號四樓,,109/12/15,600,21.2,28.25,84.63%,公寓(5樓含以下無電梯),36,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,頂樓加蓋;,,
青山路２１１巷２８弄２６號,,109/12/15,4330,0,65.46,,透天厝,9,全/三層,房地(土地+建物),土:7 建:1車:0,5房3廳3衛,,有,無,住家用,,,
安康路二段１４２巷８號十四樓,公崙華城,109/12/15,1826,29.6,61.79,55.30%,住宅大樓(11層含以上有電梯),15,十四層/十四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,有,住家用,,,
安祥路１１０巷２９號十四樓,新鎮社區,109/12/15,580,16,36.36,84.42%,住宅大樓(11層含以上有電梯),25,十四層/十八層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,陽台外推;,,
三民路６０巷４號三樓,,109/12/15,1187,41.5,28.59,82.72%,公寓(5樓含以下無電梯),46,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,陽台外推;其他增建;,,
安康路二段３４１巷５號四樓,,109/12/15,736,20.5,35.85,80.26%,公寓(5樓含以下無電梯),32,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,本案建物現況格局為3房2廳1.5衛。,,
北新路一段７６號十四樓之１,創新殿,109/12/15,2050,66.8,30.67,60.84%,住宅大樓(11層含以上有電梯),,十四層/三十層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,有,住家用,,,
永安街８３巷１７弄１號五樓,君臨大地,109/12/15,300,29.3,10.24,77.72%,住宅大樓(11層含以上有電梯),28,五層/十四層,房地(土地+建物),土:1 建:1車:0,,,有,有,住家用,,,
文化路２３之５號十五樓,高峰會,109/12/14,740,61,12.13,62.98%,住宅大樓(11層含以上有電梯),12,十五層/十五層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,,,
北新路一段７６號十九樓之２,創新殿,109/12/14,2161,69.6,31.06,60.06%,住宅大樓(11層含以上有電梯),,十九層/三十層,房地(土地+建物),土:1 建:1車:0,2房1廳2衛,,有,有,住家用,,,
安康路三段６６號三樓,,109/12/14,938,29.4,31.9,65.63%,華廈(10層含以下有電梯),,三層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,有,住家用,管委會尚未成立預售屋、或土地及建物分件登記案件;,,
