"買賣案件:新北市新店區房地(土地+建物),建物,106 年 1 月 至106 年 10 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
永業路２６巷３號五樓,,106/10/19,650,25.2,25.83,76.19%,公寓(5樓含以下無電梯),22,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安民街１５６巷１６號二樓,博覽天下高更特區,106/10/19,938,34.5,27.17,61.93%,住宅大樓(11層含以上有電梯),4,二層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
松林路６號四樓之九,生活家大廈,106/10/19,250,11.6,21.5,66.79%,華廈(10層含以下有電梯),30,"四層,通道/九層",房地(土地+建物),土:4 建:1車:0,2房0廳1衛,,有,無,住家用,附贈冷氣、冰箱各一台及床。 廚房排水口不通，由買方負責維修。,,
新明街１９號４樓,,106/10/19,596,47.6,12.53,100.00%,公寓(5樓含以下無電梯),39,四層/四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
寶橋路７８巷２６號十樓,玉上園,106/10/18,1680,47.9,35.07,60.00%,住宅大樓(11層含以上有電梯),4,十層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
中央路１７５號３樓之３,美河市住辦區,106/10/18,1660,41.3,40.18,58.36%,住宅大樓(11層含以上有電梯),5,三層/二十層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,住家用,,,
和成街１２巷６號,,106/10/18,123.2,7.1,17.33,91.06%,公寓(5樓含以下無電梯),35,一層/二層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
建安街１５巷８號二樓,,106/10/17,1525,34.4,44.31,100.00%,公寓(5樓含以下無電梯),42,二層/四層,房地(土地+建物),土:1 建:1車:0,5房2廳2衛,,無,無,住家用,,,
安祥路９７巷６８號三樓,綠灣氧生區,106/10/17,958,22.7,42.12,65.67%,華廈(10層含以下有電梯),10,三層/八層,房地(土地+建物),土:3 建:1車:0,2房2廳2衛,,有,無,辦公用,,,
北新路一段１２７號,,106/10/17,2800,73.6,38.05,,店面（店舖),,"一層,騎樓/五層",房地(土地+建物),土:2 建:1車:0,1房2廳1衛,,無,無,商業用,含增建或未登記建物含增建或未登記建物。;,,
北新路二段１２６號１８樓之７,環遊市西華館,106/10/17,710,63.8,11.13,65.97%,套房(1房(1廳)1衛),11,十八層/十八層,房地(土地+建物),土:8 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
花園一路二段拾之３－７號,花園新城,106/10/16,525,23.9,21.99,84.86%,住宅大樓(11層含以上有電梯),36,"三層,陽台/十二層",房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,,,
永華街３３巷２號二樓,,106/10/16,1111,47.4,23.43,,公寓(5樓含以下無電梯),,二層/五層,房地(土地+建物),土:1 建:1車:0,6房6廳6衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
中央路１７５號１２樓之１,美河市住辦區,106/10/15,1236,51.6,23.97,55.27%,住宅大樓(11層含以上有電梯),5,十二層/二十層,房地(土地+建物),土:3 建:1車:0,1房2廳1衛,,有,無,住家用,,,
安民街２６９巷５號５樓,,106/10/15,870,32.1,27.12,,公寓(5樓含以下無電梯),37,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安民街７８巷１６號,山水居D1區,106/10/14,860,27.1,31.72,80.47%,公寓(5樓含以下無電梯),18,一層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
吉祥街１５巷４８號,馨園,106/10/14,850,17.3,49.02,79.92%,公寓(5樓含以下無電梯),29,"一層,二層,地下一層/五層",房地(土地+建物),土:6 建:1車:0,4房2廳3衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
北新路一段６４巷６之２號５樓,,106/10/14,1568,48.3,32.44,91.01%,公寓(5樓含以下無電梯),34,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安康路二段１５９巷１０號十一樓之三,高鮮屋,106/10/14,590,36.7,16.08,61.98%,住宅大樓(11層含以上有電梯),19,十一層/十五層,房地(土地+建物),土:2 建:1車:0,5房0廳4衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
民權路８３號六樓,景芳綠庭,106/10/14,2700,48.5,55.62,81.82%,華廈(10層含以下有電梯),29,六層/十層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
竹林路７２巷１２號,,106/10/13,680,24.8,27.45,83.37%,公寓(5樓含以下無電梯),35,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,共有人數2人。含增建或未登記建物。含增建或未登記建物。;,,
花園十路二段１之３０２號,,106/10/13,750,26,28.89,78.97%,公寓(5樓含以下無電梯),44,三層/四層,房地(土地+建物),土:3 建:1車:0,0房0廳1衛,,有,無,住家用,,,
北宜路二段１１６巷８號６樓,山林溪,106/10/13,1180,27.5,42.96,75.39%,住宅大樓(11層含以上有電梯),18,六層/十二層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安康路二段１１９號五樓,,106/10/13,700,22.8,30.75,97.01%,公寓(5樓含以下無電梯),32,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
中興路二段９９巷１８號２樓,中興北新天下,106/10/13,1120,31.8,35.17,81.59%,公寓(5樓含以下無電梯),29,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
復興路４４號十三樓之三,景美美景,106/10/12,785,45.9,17.1,56.95%,住宅大樓(11層含以上有電梯),22,十三層/十四層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,,,
安和路三段４７巷１號十一樓之六,三元吉第,106/10/12,340,32.6,10.43,74.24%,套房(1房(1廳)1衛),23,十一層/十六層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,,,
中興路２段１５９號,園頂,106/10/12,2165.2,85.1,25.45,,店面（店舖),1,一層/十四層,房地(土地+建物),土:1 建:1車:0,,,有,無,其他,土地及建物分次登記案件。前案土地登記收件字號：;,,
安德街１４８巷３４號,,106/10/12,920,33.3,27.63,90.09%,公寓(5樓含以下無電梯),30,一層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,住家用,,,
安德街１４８巷３２號,,106/10/12,920,33.4,27.55,90.82%,公寓(5樓含以下無電梯),30,一層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,住家用,,,
安德街１２０巷１０號４樓,,106/10/12,573,23.4,24.53,87.42%,公寓(5樓含以下無電梯),30,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安忠路７３號五樓,,106/10/12,590,26.6,22.16,97.27%,公寓(5樓含以下無電梯),36,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。 含增建或未登記建物。 含增建或未登記建物。親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,,
北宜路二段４３３之１２號十樓,夢享國,106/10/12,526,25.6,20.54,63.29%,住宅大樓(11層含以上有電梯),10,十層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
青山路８８巷３０號,,106/10/11,3168,0,70.31,,透天厝,18,全/二層,房地(土地+建物),土:1 建:1車:0,5房2廳3衛,,有,無,住家用,,,
溪園路３８９之２０號五樓,湯泉美地,106/10/11,665,46.8,14.22,68.75%,套房(1房(1廳)1衛),14,五層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
錦秀路１１巷１７號四樓,碧瑤二期別墅,106/10/11,450,17.3,25.95,86.95%,公寓(5樓含以下無電梯),36,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
寶興路５２號三樓,,106/10/10,900,36.4,24.76,95.11%,公寓(5樓含以下無電梯),36,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,工業用,,,
新店路１９４號五樓之二,碧園,106/10/10,500,45.9,10.89,84.14%,套房(1房(1廳)1衛),23,五層/八層,房地(土地+建物),土:1 建:1車:0,,,有,無,商業用,,,
三民路１４３巷８號二樓,,106/10/10,1050,33.1,31.74,89.77%,公寓(5樓含以下無電梯),33,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安興路１１號８樓,三圓羅馬,106/10/10,620,22.1,28.08,64.38%,住宅大樓(11層含以上有電梯),22,八層/二十一層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
北宜路二段１１７之５號５樓,潭天天廈,106/10/10,760,32.2,23.6,80.40%,住宅大樓(11層含以上有電梯),17,五層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
永華街４０號二樓,,106/10/09,1025,46,22.27,87.56%,公寓(5樓含以下無電梯),45,二層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安興路１３之３號１４樓,三圓羅馬,106/10/09,535,25.7,20.85,63.18%,套房(1房(1廳)1衛),22,十四層/二十一層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。含增建或未登記建物。;,,
松林路３０之６號５樓,,106/10/09,180,9.4,19.24,,套房(1房(1廳)1衛),,,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,無,無,住家用,,,
安忠路９２巷２２號９樓,豪觀,106/10/09,800,31.7,25.25,77.05%,住宅大樓(11層含以上有電梯),20,九層/十五層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,有,無,住家用,含增建或未登記建物。權利人共2人。含增建或未登記建物。;,,
錦秀路４４號三樓,,106/10/08,360,14.2,25.35,89.98%,公寓(5樓含以下無電梯),35,三層/五層,房地(土地+建物),土:7 建:1車:0,3房2廳1衛,,有,無,住家用,,,
中正路３２８巷１６號４樓,,106/10/08,1260,30.1,41.91,88.68%,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,住家用,共有人數2人。含增建或未登記建物。含增建或未登記建物。;,,
寶慶街１２號９樓之２,上河圖,106/10/08,1545,45.1,34.23,68.68%,住宅大樓(11層含以上有電梯),18,九層/二十九層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物 共有人共兩人含增建或未登記建物。;,,
北宜路二段４３１之３號６樓,夢享國,106/10/08,525,26.7,19.64,64.35%,住宅大樓(11層含以上有電梯),10,六層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安興路１７號９樓,三圓羅馬,106/10/08,750,23,32.64,64.20%,住宅大樓(11層含以上有電梯),22,九層/二十一層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安祥路１２４號三樓,安祥山莊,106/10/07,340,15.9,21.32,81.97%,住宅大樓(11層含以上有電梯),23,三層/十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
北新路二段１２１巷６弄９號四樓,,106/10/07,1000,44.4,22.54,78.04%,公寓(5樓含以下無電梯),37,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
北宜路一段１２１之７號十四樓,TR大道,106/10/07,1100,34,32.35,66.59%,住宅大樓(11層含以上有電梯),15,十四層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
復興路４２巷２號１１樓,景美美景,106/10/07,835,44.2,18.88,58.86%,住宅大樓(11層含以上有電梯),22,十一層/十四層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安祥路１５６巷２９號３樓,晴山墅,106/10/07,1208,26.4,45.71,68.25%,華廈(10層含以下有電梯),,"三層,四層/四層",房地(土地+建物),土:10 建:2車:0,2房2廳2衛,,有,無,住家用,,,
如意街３５號５樓,,106/10/07,520,20.1,25.89,87.44%,公寓(5樓含以下無電梯),35,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
北新路二段１２１巷６弄９號四樓之１,,106/10/06,1030,48.2,21.36,80.02%,公寓(5樓含以下無電梯),37,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
安民街６５巷８號十六樓之三,山水畫樓C區,106/10/06,1320,30.3,43.51,67.62%,住宅大樓(11層含以上有電梯),22,十六層/二十三層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
安德街１５９號５樓,,106/10/06,820,27.1,30.29,100.00%,公寓(5樓含以下無電梯),36,"五層,陽台/五層",房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
大豐路７０號九樓,一品門第,106/10/06,1980,42.4,46.75,74.60%,華廈(10層含以下有電梯),29,九層/十層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
北宜路一段８之５號１６樓,碧潭有約,106/10/06,2400,53.7,44.72,65.48%,住宅大樓(11層含以上有電梯),8,十六層/二十七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
中華路６０巷４０號２樓,,106/10/06,1243,40.1,31.01,85.06%,公寓(5樓含以下無電梯),39,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
北宜路二段１１８號９樓之３,山林溪,106/10/05,860,26,33.09,69.18%,住宅大樓(11層含以上有電梯),18,九層/十二層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
文化路１２４號十一樓,雙捷WIN,106/10/04,1940,54.4,35.66,53.73%,住宅大樓(11層含以上有電梯),,十一層/十三層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,,,
安祥路７３巷１９號五樓,綠灣氧生區,106/10/03,580,21.4,27.15,66.51%,華廈(10層含以下有電梯),10,五層/八層,房地(土地+建物),土:3 建:1車:0,,,有,無,辦公用,,,
安光路２６號十六樓,勝旺有境,106/10/02,1112,37,30.05,63.38%,住宅大樓(11層含以上有電梯),,十六層/二十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
安祥路１１０巷２０號十二樓,新鎮社區,106/10/02,440,14.1,31.2,83.41%,住宅大樓(11層含以上有電梯),22,"十二層,電梯樓梯間/十六層",房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,有,無,住家用,,,
