"買賣案件:臺北市文山區房地(土地+建物),建物,105 年 1 月 至105 年 12 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
木新路二段１２１號五樓,淡然有味,105/12/27,3000,56.3,53.29,46.97%,華廈(10層含以下有電梯),5,五層/七層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
木新路三段５０巷１１弄４號五樓,,105/12/27,420,16.8,24.97,78.88%,公寓(5樓含以下無電梯),,五層/五層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
福興路７８巷２０弄１１號５樓,,105/12/26,820,33.4,24.53,70.15%,公寓(5樓含以下無電梯),36,五層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路四段１１５巷１號８樓,,105/12/25,1436,44.3,32.42,71.48%,華廈(10層含以下有電梯),23,八層/九層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
萬安街４４巷１０號７樓之３,萬芳,105/12/25,760,42.1,18.07,70.52%,華廈(10層含以下有電梯),33,七層/七層,房地(土地+建物),土:3 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景興路１５３巷１４弄２１號３樓,,105/12/25,1200,38.6,31.09,86.38%,公寓(5樓含以下無電梯),,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物-陽台外擴。含增建或未登記建物。;,,
福興路６３巷１１號五樓之１,,105/12/24,450,33.9,13.27,59.18%,套房(1房(1廳)1衛),23,五層/五層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,無,無,住家用,,,
木柵路二段１０９巷２５弄７０號２樓,,105/12/24,900,32.5,27.73,86.81%,公寓(5樓含以下無電梯),34,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路三段１９２巷２弄１２號４樓,,105/12/24,1300,38.9,33.46,89.60%,公寓(5樓含以下無電梯),40,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
保儀路１８１號四樓,,105/12/23,1120,36.7,30.53,91.71%,公寓(5樓含以下無電梯),,四層/五層,房地(土地+建物),土:5 建:1車:0,1房2廳1衛,,無,無,住家用,,,
興隆路二段２２０巷５３弄８號三樓,,105/12/23,550,23.1,23.76,100.00%,公寓(5樓含以下無電梯),,"三層,陽台/四層",房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
景華街１４７巷１１弄４號２樓,,105/12/23,1000,44.1,22.69,100.00%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
萬安街５６巷１號七樓之４,萬芳,105/12/21,1350,44.9,30.07,70.56%,華廈(10層含以下有電梯),33,七層/七層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,有,無,住家用,,,
恆光街１３號二樓,,105/12/20,630,23.5,26.81,91.87%,公寓(5樓含以下無電梯),39,二層/四層,房地(土地+建物),土:3 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
下崙路２９之３號四樓,,105/12/20,1200,36.4,33,69.66%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,受債權債務影響或債務抵償之交易。受債權債務影響或債務抵償之交易。;,,
福興路９５巷３７號九樓之１　,太平洋敦南大地Ａ區,105/12/20,365,42.6,8.58,72.38%,套房(1房(1廳)1衛),16,九層/十層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路四段１６５巷４０弄１號,,105/12/20,650,20.5,31.71,85.31%,公寓(5樓含以下無電梯),33,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,商業用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
木新路三段３１０巷１６弄１８號,,105/12/20,1850,62.6,29.55,82.31%,公寓(5樓含以下無電梯),39,"一層,停車場/四層",房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,其他,共有人數2人。含增建或未登記建物。含增建或未登記建物。;,,
辛亥路四段７７巷１８號２樓之１,敦南金典,105/12/20,930,51.7,17.98,63.94%,住宅大樓(11層含以上有電梯),18,二層/十一層,房地(土地+建物),土:3 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木柵路二段１０９巷２５弄２０號四樓,,105/12/19,550,23.1,23.8,90.23%,公寓(5樓含以下無電梯),34,四層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友間之交易。親友、員工或其他特殊關係間之交易。;,,
指南路二段４５巷２１弄１號５樓,,105/12/19,1380,34.7,39.79,,公寓(5樓含以下無電梯),35,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
恆光街１７巷４０號五樓,,105/12/19,465,17.2,27.02,88.00%,公寓(5樓含以下無電梯),,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
景福街１２４號２樓,景美樹,105/12/19,1515,43.9,34.5,86.13%,公寓(5樓含以下無電梯),36,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
木柵路二段１０９巷１００弄７０號９樓,觀星台北,105/12/17,1278,39.2,32.62,69.76%,住宅大樓(11層含以上有電梯),20,九層/十七層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景後街９５號九樓之１１,吉生廣場,105/12/17,1180,27.2,43.45,43.25%,住宅大樓(11層含以上有電梯),22,九層/十三層,房地(土地+建物),土:1 建:3車:0,2房2廳1衛,,有,無,商業用,,,
景福街２２８號４樓,,105/12/17,1160,42.7,27.19,97.67%,公寓(5樓含以下無電梯),37,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
羅斯福路四段２０６巷２６號,,105/12/16,1850,0,9.2,,透天厝,80,全/一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
景興路１５３巷１７號三樓之２,,105/12/15,510,60.3,8.45,58.50%,套房(1房(1廳)1衛),23,三層/十二層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
木新路三段５０巷１０弄３之６號４樓,,105/12/15,1420,50.1,28.34,57.56%,住宅大樓(11層含以上有電梯),1,四層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
恆光街３０巷１０號二樓,,105/12/15,725,20.8,34.87,78.86%,華廈(10層含以下有電梯),23,二層/六層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,住家用,二親等內買賣親友、員工或其他特殊關係間之交易。;,,
木柵路一段５９巷５弄３號,早安綠莊Ｃ區,105/12/14,1720,51.4,33.44,80.92%,公寓(5樓含以下無電梯),35,"停車場,一層/五層",房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,住家用,,,
木新路三段４５巷７弄２１號三樓,,105/12/13,1360,38.4,35.4,88.09%,公寓(5樓含以下無電梯),,三層/五層,房地(土地+建物),土:7 建:1車:0,3房2廳2衛,,無,無,住家用,,,
景興路１５３巷１５號９樓之１,,105/12/13,1500,55.4,27.08,63.88%,住宅大樓(11層含以上有電梯),23,九層/十二層,房地(土地+建物),土:1 建:1車:0,1房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
辛亥路四段２５２巷２弄４號２樓,,105/12/13,658,20.3,32.42,77.58%,華廈(10層含以下有電梯),24,二層/六層,房地(土地+建物),土:2 建:1車:0,3房1廳2衛,,有,無,住家用,母子間買賣，以公告地價進行買賣。親友、員工或其他特殊關係間之交易。;,,
萬盛街８２巷１號,,105/12/13,2000,61.6,32.45,100.00%,公寓(5樓含以下無電梯),45,"一層,露台,地下層/四層",房地(土地+建物),土:3 建:1車:0,4房1廳3衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。地政士僅受託買賣案件申請登記，並無代理撰擬不動產買賣契約書，係由不動產經紀業或權利人自行提供成交案件實際資訊，供地政士申報登錄。親友、員工或其他特殊關係間之交易。;,,
萬安街１３號,綠野香坡,105/12/12,550,49.6,11.1,79.42%,華廈(10層含以下有電梯),23,"一層,二層/八層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,其他,,,
木柵路三段２５巷７號４樓,天晏,105/12/12,850,52.2,16.28,51.56%,華廈(10層含以下有電梯),12,四層/七層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木柵路三段２５巷７號２樓,天晏,105/12/12,850,52.2,16.28,51.56%,套房(1房(1廳)1衛),12,二層/七層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
辛亥路五段８３之１號八樓,台企大樓,105/12/12,1560,47.5,32.87,72.41%,華廈(10層含以下有電梯),33,八層/八層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,有,無,住家用,增建頂樓、陽台外推含增建或未登記建物。;,,
景福街５４巷５弄１７號１２樓,,105/12/12,1860,49.6,37.49,55.01%,住宅大樓(11層含以上有電梯),18,十二層/十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路三段３０４巷３２之１２號五樓,氧樂多,105/12/10,1320,42.1,31.38,49.77%,華廈(10層含以下有電梯),3,五層/七層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,有,無,住家用,土地及建物分次登記案件。前案土地登記收件字號：;,,
秀明路二段１１０號７樓,田園,105/12/10,2220,49.2,45.11,77.67%,華廈(10層含以下有電梯),35,七層/七層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
汀州路四段１０５巷５號二樓,,105/12/09,1398,45,31.09,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:4 建:1車:0,3房1廳1衛,,無,無,住家用,,,
溪口街６６巷２弄５號四樓,,105/12/09,798,39.7,20.12,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
臺北市文山區景福街２００號,,105/12/09,3600,0,15.87,,透天厝,49,全/二層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
景福街２００號,,105/12/09,3660,0,16.53,,透天厝,49,全/二層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。 共有人3人親友、員工或其他特殊關係間之交易。;,,
興隆路四段２９巷２弄２８號,,105/12/08,1080,49,22.04,85.82%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:1 建:1車:0,4房1廳1衛,,無,無,住家用,權利人共2人 受債權債務影響或債務抵償之交易。受債權債務影響或債務抵償之交易。;,,
景興路２５８號七樓之２,康橋原味,105/12/08,916,52.5,17.43,47.02%,套房(1房(1廳)1衛),15,七層/十二層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
保儀路１１號十樓之２,淘囍大廈木柵農會,105/12/08,1380,52.9,26.09,56.90%,住宅大樓(11層含以上有電梯),4,十層/十四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
羅斯福路四段２００號６樓之１４,台大金站,105/12/08,673,53.8,12.51,62.73%,套房(1房(1廳)1衛),19,六層/十層,房地(土地+建物),土:3 建:1車:0,1房1廳1衛,,有,無,其他,共有人數2人。含增建或未登記建物。權利人地址街名為難字無法顯示。含增建或未登記建物。;,,
景明街１４巷４號,,105/12/08,2500,83.8,29.82,100.00%,公寓(5樓含以下無電梯),45,一層/四層,房地(土地+建物),土:1 建:1車:0,6房1廳3衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
福興路７８巷１０弄９號四樓,,105/12/07,928,32.9,28.22,88.54%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木柵路二段４１號,,105/12/07,566.7,56.2,10.09,100.00%,公寓(5樓含以下無電梯),46,"一層,二層/四層",房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
興隆路二段１５３巷１弄７號三樓,,105/12/07,1190,44.6,26.68,100.00%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
景明街１４巷６之１號２樓,,105/12/07,1800,44.7,40.25,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路四段８６號２樓,,105/12/06,801,34.3,23.37,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,商業用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路三段２０７巷９弄６號四樓,,105/12/05,920,31.7,29.04,74.61%,公寓(5樓含以下無電梯),35,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
木柵路二段８之２號４樓,,105/12/05,1000,42.3,23.63,89.64%,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
景興路２５８號３樓之１,康橋原味,105/12/04,930,53.3,17.45,47.06%,套房(1房(1廳)1衛),15,三層/十二層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路三段２０７巷１３弄１０號３樓,,105/12/04,900,26,34.67,74.13%,公寓(5樓含以下無電梯),35,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
萬安街４４巷５號二樓之４,萬芳,105/12/04,1060,42.6,24.91,69.48%,華廈(10層含以下有電梯),33,二層/七層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
政大三街３５號５樓之３,喜多朗華廈,105/12/04,765,54.9,13.94,66.83%,套房(1房(1廳)1衛),10,五層/五層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。權利人名字特殊字無法顯示。含增建或未登記建物。;,,
辛亥路四段７７巷１１２號７樓之１,力霸帝景,105/12/03,1000,45.6,21.91,74.69%,華廈(10層含以下有電梯),22,七層/七層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。含增建或未登記建物。;,,
辛亥路四段２１巷５４號２樓,,105/12/03,1350,34.6,39.06,90.14%,公寓(5樓含以下無電梯),30,二層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
仙岩路１６巷４６號五樓之３,靜心雅舍,105/12/03,470,52.4,8.97,55.72%,套房(1房(1廳)1衛),23,五層/八層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,其他,,,
木柵路二段１６３號四樓,,105/12/02,750,31.4,23.87,80.17%,華廈(10層含以下有電梯),36,四層/五層,房地(土地+建物),土:1 建:1車:0,,,無,無,住家用,5層有電梯,,
木新路三段３６５巷７號３樓,,105/12/02,900,33.8,26.62,82.43%,公寓(5樓含以下無電梯),32,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木柵路四段３３巷９號四樓之５,湯泉行館,105/12/01,1336,47.7,28.04,52.93%,華廈(10層含以下有電梯),8,四層/十層,房地(土地+建物),土:1 建:2車:0,2房1廳1衛,,有,無,住家用,,,
羅斯福路５段１９２巷２號４樓,,105/12/01,829.7,27.8,29.82,85.25%,公寓(5樓含以下無電梯),37,四層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
興隆路三段１８５巷５弄２號２樓,,105/11/30,1100,28.1,39.1,68.35%,公寓(5樓含以下無電梯),33,二層/五層,房地(土地+建物),土:7 建:1車:0,5房0廳5衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
羅斯福路五段９７巷１１號三樓,,105/11/30,870,41,21.2,100.00%,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
興隆路三段１９２巷８弄１０號４樓,,105/11/29,1270,51.9,24.48,81.21%,公寓(5樓含以下無電梯),40,四層/四層,房地(土地+建物),土:1 建:1車:0,7房0廳7衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
久康街７２巷２弄６號,,105/11/28,1601,54,29.66,100.00%,公寓(5樓含以下無電梯),,"一層,露台/四層",房地(土地+建物),土:3 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
辛亥路四段２２２巷１９弄２號４樓,,105/11/28,1038,40.1,25.86,89.06%,公寓(5樓含以下無電梯),36,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。權利人共2人含增建或未登記建物。;,,
木柵路二段１０９巷８號,,105/11/28,490,27,18.15,100.00%,公寓(5樓含以下無電梯),47,一層/三層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,親友特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
下崙路１１巷５號５樓,,105/11/28,900,33.9,26.53,88.78%,公寓(5樓含以下無電梯),34,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景華街１２８巷４４號４樓,,105/11/28,970,32.3,30.07,84.34%,公寓(5樓含以下無電梯),33,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路三段１１２巷２弄１１號,,105/11/28,3366,110.7,30.4,,店面（店舖),37,一層/五層,房地(土地+建物),土:1 建:1車:0,0房1廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景興路４２巷８弄１２號,,105/11/28,1650,55.5,29.74,100.00%,公寓(5樓含以下無電梯),,"一層,平台/四層",房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
景後街９５號１１樓之７,吉生廣場,105/11/27,1340,48.7,27.53,49.24%,住宅大樓(11層含以上有電梯),22,十一層/十三層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路三段２０７巷１４弄１號,寶來,105/11/27,1580,40.4,39.1,67.79%,公寓(5樓含以下無電梯),32,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木柵路一段５９巷１１弄２７號２樓,早安綠莊Ｆ區,105/11/26,1065,40.8,26.13,80.53%,公寓(5樓含以下無電梯),35,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
興隆路二段２１７巷８之１２號３樓,舒曼的家,105/11/26,1230,57.6,21.35,69.77%,住宅大樓(11層含以上有電梯),20,三層/十三層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
興隆路二段２０３巷１２４號５樓,敦南如意,105/11/26,1100,47.8,23.01,67.90%,住宅大樓(11層含以上有電梯),19,五層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景興路９６巷２５號４樓,,105/11/25,1490,46.5,32.05,100.00%,公寓(5樓含以下無電梯),49,四層/四層,房地(土地+建物),土:1 建:1車:0,5房3廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
萬壽路６２之７號５樓,政大資優生,105/11/25,700,42.8,16.34,50.81%,套房(1房(1廳)1衛),9,五層/五層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
木新路三段１５５巷４弄１６號四樓,,105/11/25,1160,45.6,25.45,88.44%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
萬美街二段８０號６樓之２,靈糧山莊,105/11/24,1310,47.8,27.39,67.36%,華廈(10層含以下有電梯),19,六層/十層,房地(土地+建物),土:2 建:1車:0,5房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
景福街２６５巷８號四樓,,105/11/24,1260,40.9,30.8,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
興隆路三段１８１巷３弄６號三樓,,105/11/24,462,16.3,28.37,100.00%,公寓(5樓含以下無電梯),,三層/三層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。 含頂樓增建。親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,,
光輝路１１８巷７號二樓,,105/11/23,1800,46.6,38.61,78.54%,公寓(5樓含以下無電梯),45,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
羅斯福路５段２１８巷３４號,,105/11/22,580,20.2,28.68,87.46%,公寓(5樓含以下無電梯),,"一層,停車場/五層",房地(土地+建物),土:4 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
木柵路二段１０９巷２５弄９０號,,105/11/22,427,15.2,28.14,86.90%,公寓(5樓含以下無電梯),34,一層/四層,房地(土地+建物),土:1 建:1車:0,4房1廳4衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
秀明路一段１９巷５弄１０號三樓,,105/11/22,1050,34.5,30.45,75.34%,公寓(5樓含以下無電梯),33,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
羅斯福路五段１７３號３樓,,105/11/22,1350,50.9,26.54,100.00%,公寓(5樓含以下無電梯),,"三層,陽台/四層",房地(土地+建物),土:1 建:1車:0,4房0廳4衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
永安街６巷１１號四樓,,105/11/21,1200,41.8,28.71,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:4 建:1車:0,3房2廳1衛,,無,無,住家用,,,
