"買賣案件:新北市新店區房地(土地+建物),建物,104 年 1 月 至104 年 10 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
中興路三段２３１號十一樓之二,捷運新公館,104/10/27,400,52,7.69,79.07%,住宅大樓(11層含以上有電梯),19,十一層/二十四層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,無,住家用,,,
新店路２６２之１０號１５樓,碧潭有約,104/10/26,910,66.5,13.69,62.14%,套房(1房(1廳)1衛),7,十五層/十九層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
達觀路８巷５號１２樓之１,達觀鎮A1,104/10/26,480,22.9,20.96,75.48%,住宅大樓(11層含以上有電梯),19,十二層/十八層,房地(土地+建物),土:5 建:1車:0,2房1廳1衛,,無,無,住家用,,,
安民街２０６號二樓,桃李春風,104/10/26,280,9.5,29.44,76.69%,華廈(10層含以下有電梯),16,二層/八層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
寶興路４９之１號四樓,,104/10/26,253,6.6,38.41,85.78%,公寓(5樓含以下無電梯),33,四層/五層,房地(土地+建物),土:2 建:1車:0,3房1廳2衛,,無,無,工業用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
永華街３９號三樓,,104/10/26,1600,42.4,37.77,87.58%,公寓(5樓含以下無電梯),37,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
柴埕里１鄰吉安街１２巷２號２樓,,104/10/26,500,14.7,34.11,90.38%,公寓(5樓含以下無電梯),28,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
中正路３０７巷８號４樓,安華國宅,104/10/26,1125,36.9,30.51,89.75%,公寓(5樓含以下無電梯),33,四層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,,,
寶元路二段１８巷９號,,104/10/25,1203,61.3,19.61,100.00%,公寓(5樓含以下無電梯),38,一層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
永安路８９號３樓,名揚四海,104/10/25,738,30.8,23.95,69.58%,住宅大樓(11層含以上有電梯),21,三層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,陽台外推含增建或未登記建物。;,,
中正路２６３巷１４號９樓,中正吉品,104/10/25,1330,49,27.13,93.53%,住宅大樓(11層含以上有電梯),24,九層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,,,
花園一路二段１０之４－４號,花園新城,104/10/24,550,23.5,23.42,84.99%,住宅大樓(11層含以上有電梯),34,"四層,陽台/十二層",房地(土地+建物),土:2 建:1車:0,1房2廳1衛,,有,無,住家用,,,
永平街８９號九樓之１,歐堡名門,104/10/24,320,28.7,11.15,72.40%,住宅大樓(11層含以上有電梯),20,九層/十二層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,無,住家用,二親等間買賣------------親友、員工或其他特殊關係間之交易。;,,
安康路二段１４９之１號４樓,21CITY,104/10/24,1272,37.1,34.28,70.97%,住宅大樓(11層含以上有電梯),6,四層/十二層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,辦公用,,,
中正路６８０巷３３弄２號３樓,,104/10/23,760,34.1,22.29,85.65%,公寓(5樓含以下無電梯),33,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
北宜路二段４２１巷２弄２７號,美麗國,104/10/23,670,24.8,27,60.27%,華廈(10層含以下有電梯),2,一層/八層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,建物第一次登記後移轉 土地及建物分次登記案件。前案土地登記收件字號：;,,
廣興路５巷１號四樓,,104/10/23,520,15,34.72,,公寓(5樓含以下無電梯),37,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
玫瑰路５７巷２８號,玫瑰中國城,104/10/23,950,21.2,44.87,79.37%,公寓(5樓含以下無電梯),26,"一層,二層,地下一層/五層",房地(土地+建物),土:3 建:1車:0,4房3廳3衛,,有,無,住家用,,,
新店路１２１之１號２樓,,104/10/23,930,44.9,20.7,58.97%,華廈(10層含以下有電梯),9,二層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
寶興路６０巷６號四樓,圓圓園,104/10/22,244.6,8,30.62,86.43%,公寓(5樓含以下無電梯),34,四層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,工業用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
永業路８１巷３弄１３號五樓,,104/10/22,375,16,23.42,100.00%,公寓(5樓含以下無電梯),35,"五層,陽台/五層",房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,頂樓增建含增建或未登記建物。;,,
安祥路１１０巷３５號二樓,祥和社區,104/10/22,305,17.8,17.18,88.47%,住宅大樓(11層含以上有電梯),20,二層/十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
中正路３１２巷１０號二樓,,104/10/22,900,36.6,24.59,89.44%,公寓(5樓含以下無電梯),36,二層/五層,房地(土地+建物),土:1 建:1車:0,2房1廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
寶興路６１巷１５號地下樓,林園,104/10/22,1150,37.2,30.93,90.19%,公寓(5樓含以下無電梯),27,"一層,二層,夾層/五層",房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,有,無,住家用,,,
民族路１０１號二樓,,104/10/22,1300,44,29.51,87.23%,公寓(5樓含以下無電梯),30,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中興路一段１１９巷３號五樓,,104/10/22,1350,43.8,30.84,90.99%,公寓(5樓含以下無電梯),36,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,頂樓增建.陽台外推含增建或未登記建物。;,,
北宜路２段８２-１７號１０樓,新店清境,104/10/22,816,27.2,29.99,83.46%,住宅大樓(11層含以上有電梯),21,十層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
德正街２７巷２９弄５２號四樓,,104/10/22,636,23,27.66,100.00%,公寓(5樓含以下無電梯),37,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,二親等間買賣親友、員工或其他特殊關係間之交易。;,,
北新路一段２９３號十七樓之十五,都會通大廈,104/10/21,1245,59.5,20.92,56.33%,套房(1房(1廳)1衛),11,十七層/十九層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
中正路４２８號十樓,雄霸雙星,104/10/21,508,55,9.24,78.21%,住宅大樓(11層含以上有電梯),19,十層/十四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
中華路９７號三樓,,104/10/21,1100,46.2,23.82,100.00%,公寓(5樓含以下無電梯),,"三層,陽台/五層",房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安和路三段５５巷１號三樓,,104/10/20,650,22,29.59,86.69%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
華城二路５８號,,104/10/20,1630,0,31.79,,透天厝,31,全/二層,房地(土地+建物),土:2 建:1車:0,5房2廳3衛,,有,無,住家用,,,
北新路一段１２６巷１０號１０樓,W太子,104/10/20,1865,69.4,26.89,54.33%,住宅大樓(11層含以上有電梯),,十層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
北新路一段１２６巷１０號１１樓,W太子,104/10/20,1870,69.6,26.89,54.33%,住宅大樓(11層含以上有電梯),,十一層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
玫瑰路５５巷１６號三樓,北城大亨,104/10/19,900,16.2,55.39,59.45%,公寓(5樓含以下無電梯),26,"四層,五層/五層",房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,頂樓增建含增建或未登記建物。;,,
能仁街１２號十樓之１,碧潭之丘,104/10/19,1300,46.3,28.1,56.86%,住宅大樓(11層含以上有電梯),1,十層/十二層,房地(土地+建物),土:2 建:1車:0,0房0廳1衛,,有,無,住家用,建物第一次登記後移轉,,
北新路一段１２６巷８號３樓,W太子,104/10/19,1570,68.2,23.03,54.52%,住宅大樓(11層含以上有電梯),,三層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安康路二段１５９巷７號１１樓,鮮境,104/10/19,605,37.8,16.01,66.02%,住宅大樓(11層含以上有電梯),14,十一層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
平等街２８號４樓,,104/10/19,1050,37.8,27.75,88.74%,公寓(5樓含以下無電梯),39,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
中央路１８１號１５樓之１,美河市住辦區,104/10/19,1250,53,23.59,59.61%,住宅大樓(11層含以上有電梯),3,十五層/二十八層,房地(土地+建物),土:3 建:1車:0,2房1廳1衛,,有,無,住家用,,,
安康路二段３８９號二樓,,104/10/19,680,18.3,37.09,87.11%,公寓(5樓含以下無電梯),34,二層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
中央路１７５號３樓之２,美河市住辦區,104/10/19,722.5,58.2,12.41,55.23%,套房(1房(1廳)1衛),3,三層/二十層,房地(土地+建物),土:3 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
北宜路二段４２１巷２弄２９號六樓,美麗國,104/10/18,688,23.8,28.89,57.33%,華廈(10層含以下有電梯),2,六層/八層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,建物第一次登記後移轉 土地及建物分次登記案件。前案土地登記收件字號：;,,
安康路二段１６巷２６號,,104/10/18,1068,42,25.41,82.71%,公寓(5樓含以下無電梯),34,一層/五層,房地(土地+建物),土:1 建:1車:0,4房1廳1衛,,無,無,住家用,一樓空地增建含增建或未登記建物。;,,
環河路２０號２２樓,天闊,104/10/18,1530,46.1,33.19,65.22%,住宅大樓(11層含以上有電梯),16,二十二層/三十二層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安祥路１０６巷２１６號五樓,伴吾別墅,104/10/17,515,20.5,25.12,74.17%,華廈(10層含以下有電梯),17,五層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,,,
北新路一段２９３號１１樓之７,都會通大廈,104/10/17,910,55.1,16.52,57.24%,套房(1房(1廳)1衛),11,十一層/十九層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
安康路三段２０７巷３號四樓,,104/10/17,600,22.3,26.91,86.67%,公寓(5樓含以下無電梯),32,四層/四層,房地(土地+建物),土:11 建:1車:0,4房3廳2衛,,無,無,住家用,有增建含增建或未登記建物。;,,
北新路一段１３３-１號１１樓,名人華廈,104/10/16,1600,38.8,41.21,81.72%,住宅大樓(11層含以上有電梯),26,十一層/十五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安民街３７９巷１２號四樓,,104/10/16,670,24,27.88,83.85%,公寓(5樓含以下無電梯),25,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,有,無,住家用,,,
北宜路二段４２１巷２弄４７號八樓,美麗國,104/10/16,830,23.5,35.36,56.43%,華廈(10層含以下有電梯),2,八層/八層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,有,無,住家用,建物第一次登記後移轉 土地及建物分次登記案件。前案土地登記收件字號：;,,
安民街３５３號２樓,,104/10/16,875,25.2,34.68,88.32%,公寓(5樓含以下無電梯),28,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安民街２５１巷１０弄８號２樓,,104/10/16,965,32,30.17,89.32%,公寓(5樓含以下無電梯),35,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安忠路７９號５樓,,104/10/16,550,22.9,23.99,97.48%,公寓(5樓含以下無電梯),34,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
中央路１８３號３樓之１,美河市,104/10/16,1200,52.8,22.72,57.85%,住宅大樓(11層含以上有電梯),3,三層/二十八層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安民街３７９巷１８號三樓,,104/10/15,350,24.9,14.05,77.70%,公寓(5樓含以下無電梯),25,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
安康路二段２１２之１號五樓,品值寶鎮,104/10/15,1050,32.2,32.57,81.90%,住宅大樓(11層含以上有電梯),18,五層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
永安街１０９巷４號四樓,新中河,104/10/15,870,31.4,27.71,66.67%,住宅大樓(11層含以上有電梯),19,四層/十三層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
三民路６５號三樓,,104/10/15,1050,51.6,20.33,,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
文化路２１巷１５號二樓,,104/10/15,1100,32.9,33.46,80.00%,公寓(5樓含以下無電梯),41,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
北新路一段３４３號七樓,,104/10/15,2100,45.9,45.77,88.70%,華廈(10層含以下有電梯),29,七層/七層,房地(土地+建物),土:1 建:1車:0,5房1廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
中興路２段２５號６樓之２,溫哥華,104/10/15,2130,45,47.35,72.93%,住宅大樓(11層含以上有電梯),27,六層/十二層,房地(土地+建物),土:2 建:1車:0,5房1廳2衛,,有,無,住家用,,,
中興路一段２８７巷２５號,,104/10/15,1350,44.4,30.41,100.00%,公寓(5樓含以下無電梯),35,"一層,地下層/五層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,二等親買賣,,
安康路一段１６９號二樓,水美安康,104/10/15,610,21.9,27.89,59.02%,華廈(10層含以下有電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
永安街６３巷１２號,,104/10/13,850,32.7,26,91.12%,公寓(5樓含以下無電梯),30,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安和路二段１９１號十樓,新婚派對,104/10/13,1080,39.5,27.31,81.37%,住宅大樓(11層含以上有電梯),20,十層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
永業路２６巷１０號四樓,,104/10/13,746,22.5,33.14,91.56%,公寓(5樓含以下無電梯),26,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
北新路一段２８７號二樓,,104/10/13,2050,30.5,67.14,100.00%,公寓(5樓含以下無電梯),41,二層/四層,房地(土地+建物),土:1 建:3車:0,6房3廳3衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
永平街２３巷２１號１６樓,台北國寶,104/10/13,2500,19.2,130.04,62.31%,住宅大樓(11層含以上有電梯),23,"十六層,十七層/十七層",房地(土地+建物),土:2 建:1車:0,5房2廳4衛,,有,無,住家用,,,
建國路３５巷１７號二樓,,104/10/13,1050,40.2,26.09,84.79%,公寓(5樓含以下無電梯),41,二層/四層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中央路１６７號６樓之１,美河市住辦區,104/10/13,1078,45.2,23.86,55.63%,住宅大樓(11層含以上有電梯),3,六層/二十層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,無,住家用,,,
環河路８０巷１號,,104/10/13,1255.4,37,33.93,76.46%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中正路２８２－３號八樓,中正國宅,104/10/13,1000,34.1,29.36,74.14%,住宅大樓(11層含以上有電梯),29,八層/十二層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
安祥路１０６之６號,伴吾別墅,104/10/12,820,0,94.67,,透天厝,17,全/三層,房地(土地+建物),土:1 建:1車:0,1房1廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
中正路３１４號三樓,,104/10/12,1040,38.4,27.1,100.00%,公寓(5樓含以下無電梯),42,三層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
新坡一街１８巷２弄１３號,,104/10/12,1270,29.3,43.33,84.79%,公寓(5樓含以下無電梯),24,"一層,二層,夾層/五層",房地(土地+建物),土:1 建:1車:0,3房2廳4衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
北新路二段１２２號１８樓之６,環遊市西華館,104/10/12,680,60.4,11.26,66.08%,套房(1房(1廳)1衛),9,十八層/十八層,房地(土地+建物),土:8 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安祥路６７巷５０弄１９號五樓，安祥路６７巷２號地下一層,綠中海,104/10/12,830,22.6,36.66,67.91%,華廈(10層含以下有電梯),10,五層/九層,房地(土地+建物),土:7 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安康路三段５５２號二樓,,104/10/12,575,19,30.24,82.79%,公寓(5樓含以下無電梯),28,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安康路二段４１２號四樓,,104/10/12,652,22.1,29.57,90.06%,公寓(5樓含以下無電梯),34,四層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,住家用,,,
達觀路３８號５樓之１,遠觀鎮A7,104/10/12,490,23.5,20.89,71.54%,住宅大樓(11層含以上有電梯),17,五層/十九層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安祥路１０２巷７２號,,104/10/12,104.1,0,20.07,,透天厝,19,全/三層,房地(土地+建物),土:1 建:1車:0,3房1廳3衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。((二等親買賣)親友、員工或其他特殊關係間之交易。;,,
明德路９１號三樓之１,,104/10/12,910,49.2,18.5,78.65%,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,無,無,住家用,,,
大豐路４４號二樓,,104/10/11,850,39,21.78,100.00%,公寓(5樓含以下無電梯),,"二層,騎樓/四層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中華路４４號３樓,,104/10/11,970,49.9,19.46,95.80%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
永平街５１巷２３號４樓,青年創業城,104/10/11,839,32.1,26.13,71.28%,華廈(10層含以下有電梯),22,四層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
北宜路二段１２３之５號３樓,潭天天廈,104/10/11,540,23.1,23.38,81.15%,住宅大樓(11層含以上有電梯),15,三層/十九層,房地(土地+建物),土:1 建:1車:0,1房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
黎明路６１巷３２號,黎明清境,104/10/11,1068,17.8,59.98,77.56%,公寓(5樓含以下無電梯),25,"一層,二層,地下一層/四層",房地(土地+建物),土:13 建:1車:0,4房2廳3衛,,有,無,住家用,,,
安德街７１巷１２號三樓之一,浪漫貴族,104/10/11,475,27.5,17.27,63.25%,套房(1房(1廳)1衛),24,三層/十一層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
僑信路９０巷３１號,,104/10/11,1240,0,33.66,,透天厝,32,全/三層,房地(土地+建物),土:1 建:1車:0,4房3廳3衛,,有,無,住家用,,,
僑信路１０８巷２８號,,104/10/11,1170,0,36.93,,透天厝,32,全/三層,房地(土地+建物),土:1 建:1車:0,4房3廳3衛,,有,無,住家用,,,
檳榔路４７號４樓,,104/10/11,770,28,27.45,89.48%,公寓(5樓含以下無電梯),37,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
花園十路二段７－６０１號,,104/10/10,765,20.3,37.74,79.22%,華廈(10層含以下有電梯),34,六層/七層,房地(土地+建物),土:5 建:1車:0,3房2廳2衛,,有,無,住家用,,,
寶宏路４０巷１７號３樓,,104/10/10,620,27.2,22.76,,公寓(5樓含以下無電梯),40,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安康路三段２５號二樓,,104/10/09,525,20.5,25.62,83.86%,公寓(5樓含以下無電梯),33,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,陽台外推。含增建或未登記建物。;,,
北新路一段７９號１２樓之３,雙水灣,104/10/09,1547,67.1,23.06,56.45%,住宅大樓(11層含以上有電梯),,十二層/三十層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
玫瑰路６６巷８號３樓,,104/10/09,608,24.6,24.74,89.75%,公寓(5樓含以下無電梯),30,三層/五層,房地(土地+建物),土:9 建:1車:0,3房2廳2衛,,有,無,住家用,,,
直潭四街３１號,,104/10/08,8746,0,184.24,,透天厝,2,全/三層,房地(土地+建物),土:0 建:1車:0,6房3廳7衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
中正路３２９巷９弄２號１樓,,104/10/08,800,31.6,25.28,100.00%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。 含增建或未登記建物。親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,,
民族路８１號四樓,,104/10/07,1215,38.8,31.28,85.77%,公寓(5樓含以下無電梯),31,四層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,住家用,,,
