"買賣案件:新北市新店區房地(土地+建物),建物,105 年 1 月 至105 年 10 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
,,,,(萬元/坪),(坪),,,,,,,,(萬元),,,,,,
三民路２９巷２弄１１號二樓,,105/09/13,800,24.9,32.19,88.14%,公寓(5樓含以下無電梯),34,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
安德街１１６巷２６弄６號七樓,浪漫山林,105/09/13,610,28.5,21.41,72.20%,華廈(10層含以下有電梯),22,七層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
禾豐三路２０號,,105/09/13,4780,0,123.52,,透天厝,8,全/三層,房地(土地+建物),土:1 建:1車:0,,,有,無,住家用,,,
安祥路７３巷２９號二樓,綠灣氧生區,105/09/12,139,5.1,27.15,66.51%,華廈(10層含以下有電梯),8,二層/八層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,無,無,辦公用,親友、員工或其他特殊關係間之交易。原申報書序號A3FC10511240007，補登建物公共設施資料。親友、員工或其他特殊關係間之交易。;,,
僑愛七路２０號,台北小城,105/09/12,880,0,43.72,,透天厝,26,全/二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
中央路１５３號７樓之１８,美河市住辦區,105/09/12,813,44.3,18.34,57.11%,住宅大樓(11層含以上有電梯),4,七層/二十九層,房地(土地+建物),土:3 建:1車:0,2房1廳1衛,,有,無,辦公用,含增建或未登記建物。含增建或未登記建物。;,,
安祥路１１０巷２２號七樓,新鎮社區,105/09/12,527,16.7,31.48,83.70%,住宅大樓(11層含以上有電梯),21,"七層,電梯樓梯間/十六層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
華城三路１巷１７號,,105/09/12,3800,0,148.13,,透天厝,21,全/三層,房地(土地+建物),土:1 建:1車:0,8房3廳7衛,,無,無,住家用,部分陽台外推，空地部分增建。含增建或未登記建物。;,,
二十張路２５巷１８弄２１號五樓,,105/09/12,1350,49,27.53,100.00%,公寓(5樓含以下無電梯),36,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
如意街３巷８號二樓,,105/09/12,530,23.7,22.33,87.46%,公寓(5樓含以下無電梯),34,二層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,有,無,住家用,,,
安康路二段１１８之１號８樓,北城心殿,105/09/11,1480,37,39.96,60.02%,住宅大樓(11層含以上有電梯),6,八層/十三層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,住家用,,,
德正街２４號３樓,,105/09/11,800,30.2,26.5,100.00%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
文化路２３之３號６樓,高峰會,105/09/11,1038,56.8,18.28,60.23%,套房(1房(1廳)1衛),7,六層/十五層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
安康路二段１５８巷４號３樓,,105/09/11,760,25.9,29.31,87.52%,公寓(5樓含以下無電梯),37,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
永業路８１巷３弄１４號二樓,,105/09/10,520,22.2,23.42,100.00%,公寓(5樓含以下無電梯),36,"二層,陽台/五層",房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,有,無,住家用,,,
德正街２７巷２９弄５８號,,105/09/10,1900,54.4,34.92,86.72%,公寓(5樓含以下無電梯),38,一層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
永業路４７號三樓,,105/09/10,960,26.1,36.78,87.52%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住家用,有增建含增建或未登記建物。;,,
安康路２段１５９巷１號４樓之３,鮮境,105/09/10,550,38.1,14.44,69.11%,套房(1房(1廳)1衛),15,四層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
永業路８１巷９弄１１號四樓,,105/09/09,550,18.3,30.06,83.32%,公寓(5樓含以下無電梯),35,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,有,無,住家用,,,
安民街３５巷９弄１１號２樓,,105/09/09,580,27.2,21.33,83.68%,公寓(5樓含以下無電梯),38,二層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
北宜路二段４２１巷２弄５３號五樓,美麗國,105/09/09,790,23,34.38,57.89%,華廈(10層含以下有電梯),3,五層/八層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,建物第一次登記後移轉,,
中興路三段２３１號１１樓之９,捷運新公館,105/09/09,420,54.6,7.69,79.07%,套房(1房(1廳)1衛),20,十一層/二十四層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
屈尺路５８號一樓,,105/09/09,300,8.7,34.48,93.81%,公寓(5樓含以下無電梯),33,"一層,通道/五層",房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,,,
合作路５號三樓,上碧潭,105/09/08,820,35,23.45,62.11%,住宅大樓(11層含以上有電梯),1,三層/十二層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,,,
復興路２９巷３號,,105/09/08,1500,42.1,35.64,100.00%,公寓(5樓含以下無電梯),48,一層/四層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,住家用,"買方登記2人。 含增建或未登記建物。 土增稅341,053元由買方支付。含增建或未登記建物。;",,
安泰路６０巷６９號,,105/09/08,633,0,27.21,,透天厝,36,全/二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
直潭六街３８號,,105/09/08,2758,0,51.56,,透天厝,8,全/三層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,,,
頂城三街１３６號,,105/09/08,4800,0,70.36,,透天厝,7,全/三層,房地(土地+建物),土:6 建:1車:0,3房2廳2衛,,有,無,住家用,,,
碧安街１８號二樓,,105/09/08,510,24.5,20.85,100.00%,公寓(5樓含以下無電梯),38,二層/四層,房地(土地+建物),土:2 建:1車:0,3房1廳1衛,,無,無,住家用,有增建 親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,,
橘園一路１１號三樓之二,花園新城涵碧樓,105/09/08,900,12.2,73.71,72.56%,住宅大樓(11層含以上有電梯),27,三層/十二層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
安德街８號九樓,K6湛,105/09/07,1060,37.2,28.51,59.83%,住宅大樓(11層含以上有電梯),,九層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
新店路２５６之１號十樓,碧潭有約,105/09/07,2508,55.7,45.04,64.81%,住宅大樓(11層含以上有電梯),7,十層/十一層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
安康路三段４５０號三樓,,105/09/07,375,17.6,21.36,93.41%,公寓(5樓含以下無電梯),34,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安康路三段５２５巷１２號,,105/09/06,770,0,36.24,,透天厝,36,全/二層,房地(土地+建物),土:4 建:1車:0,5房2廳3衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安民街７號８樓之２,龍揚大道,105/09/06,350,31.2,11.22,64.01%,住宅大樓(11層含以上有電梯),19,八層/十二層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,,,
禾豐六路３７號三樓,,105/09/06,1550,35.8,43.31,60.80%,公寓(5樓含以下無電梯),20,三層/三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
北宜路二段４２１巷２弄５９號三樓,美麗國,105/09/06,686,22.5,30.5,56.94%,華廈(10層含以下有電梯),3,三層/八層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,建物第一次登記後移轉,,
北宜路二段５０５號五樓,新巢代,105/09/06,620,20.9,29.69,70.28%,華廈(10層含以下有電梯),13,五層/十層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
三民路６０巷１３號４樓,,105/09/05,1106,41.4,26.7,82.71%,公寓(5樓含以下無電梯),41,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
北宜路一段７８號二樓之３,極麗,105/09/05,1900,41.2,46.13,59.86%,住宅大樓(11層含以上有電梯),1,二層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安德街８５號五樓,台北舊金山捷運年代,105/09/05,1680,32.4,51.85,64.47%,華廈(10層含以下有電梯),23,五層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,,,
北宜路一段８之６號５樓,碧潭有約,105/09/04,1480,54.2,27.33,66.14%,住宅大樓(11層含以上有電梯),7,五層/二十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
北宜路二段４３３之５號５樓,夢享國,105/09/03,868,25.8,33.68,63.30%,住宅大樓(11層含以上有電梯),9,五層/十二層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
中正路９０號四樓,,105/09/03,1100,33.9,32.46,88.07%,公寓(5樓含以下無電梯),44,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
北宜路二段４２１巷２弄８３號三樓,美麗國,105/09/03,660,22.9,28.86,55.25%,華廈(10層含以下有電梯),3,三層/八層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
北宜路二段４２１巷２弄６５號六樓,美麗國,105/09/03,564,22.5,25.06,56.87%,華廈(10層含以下有電梯),3,六層/八層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,建物第一次登記後移轉,,
永安街９３號４樓,名揚四海,105/09/03,800,30.8,26.01,69.16%,住宅大樓(11層含以上有電梯),22,四層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安忠路５７巷２６弄４２號２樓,早安華城,105/09/03,800,30.6,26.11,77.02%,華廈(10層含以下有電梯),21,二層/六層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,陽台外推含增建或未登記建物。;,,
安德街１８號４樓,K6湛,105/09/02,995,36.1,27.55,61.31%,住宅大樓(11層含以上有電梯),,四層/十三層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
太平路２５號二樓之６,上碧潭,105/09/02,860,37.2,23.1,63.05%,華廈(10層含以下有電梯),1,二層/十層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,商業用,,,
安德街９０號４樓,浪漫山林,105/09/01,1050,29.9,35.12,75.52%,華廈(10層含以下有電梯),22,四層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安民街１７號九樓,龍揚大道,105/08/31,850,33.3,25.55,65.94%,住宅大樓(11層含以上有電梯),19,九層/十二層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
三民路１４３巷２８弄１１號３樓,,105/08/31,910,32.1,28.33,90.84%,公寓(5樓含以下無電梯),32,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中興路一段２８８巷６號,,105/08/31,1180,47.4,24.91,100.00%,公寓(5樓含以下無電梯),36,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安康路一段２４巷１８之１號,,105/08/31,50,0,16.63,,透天厝,,全/一層,建物,土:0 建:1車:0,6房1廳1衛,,無,無,住家用,朋友關係間之交易。親友、員工或其他特殊關係間之交易。;,,
安康路二段１８３巷５號,,105/08/30,1266,0,32.45,,透天厝,37,全/二層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住商用,親友、員工或其他特殊關係間之交易。 含增建或未登記建物。親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,,
安祥路１０２巷４２弄２０號,,105/08/30,860,0,39.7,,透天厝,20,全/三層,房地(土地+建物),土:5 建:1車:0,3房2廳2衛,,有,無,住家用,,,
吉祥街１３巷１９號３樓及吉祥街１３巷１號地下層,馨園,105/08/30,700,15.1,46.36,77.40%,公寓(5樓含以下無電梯),28,"三層,四層,五層/五層",房地(土地+建物),土:3 建:2車:0,4房2廳3衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
北宜路二段８２－８號十樓,新店清境,105/08/30,470,30.7,15.29,83.36%,住宅大樓(11層含以上有電梯),22,十層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
新和街１１６巷２號九樓之一,鄉林別墅,105/08/29,250,31.4,7.96,68.48%,套房(1房(1廳)1衛),21,九層/十三層,房地(土地+建物),土:2 建:1車:0,,,有,無,住家用,,,
安興路１１５號十樓之７,陽光PARK,105/08/29,875,27.5,31.79,,其他,,十層/十四層,房地(土地+建物),土:8 建:1車:0,,,有,無,商業用,土地及建物分次登記案件。前案土地登記收件字號：;,,
安興路１１７號六樓之２,陽光PARK,105/08/29,733,24,30.48,,其他,,六層/十四層,房地(土地+建物),土:8 建:1車:0,,,有,無,商業用,土地及建物分次登記案件。前案土地登記收件字號：;,,
安民街６５巷１號九樓,山水畫樓B-1區,105/08/29,1006,31.6,31.86,71.86%,華廈(10層含以下有電梯),22,九層/十層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,,,
安泰路６０巷５５弄６號,,105/08/29,750,0,30.63,,透天厝,35,全/二層,房地(土地+建物),土:1 建:1車:0,4房3廳3衛,,有,無,住家用,頂樓及防火巷增建含增建或未登記建物。;,,
中正路４２４號１０樓,雄霸雙星,105/08/29,1150,47.5,24.23,75.93%,住宅大樓(11層含以上有電梯),20,十層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
中正路３２８巷４２弄１４號５樓,,105/08/29,680,23.6,28.77,100.00%,公寓(5樓含以下無電梯),36,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
北新路三段２０６巷１弄７號２樓,,105/08/28,1818,46.9,38.79,89.18%,公寓(5樓含以下無電梯),29,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
民族路３９號六樓,龍邦新苑,105/08/28,400,10.5,38.28,67.00%,住宅大樓(11層含以上有電梯),16,六層/十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
德正街２７巷２９弄２８號３樓,,105/08/28,1240,38.3,32.39,85.41%,公寓(5樓含以下無電梯),38,三層/四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
富貴街１８巷１２號４樓,,105/08/27,510,19.7,25.89,87.44%,公寓(5樓含以下無電梯),34,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
如意街５巷１５號３樓,,105/08/27,450,23.8,18.92,85.89%,公寓(5樓含以下無電梯),34,三層/五層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安祥路１４７巷３３號２樓,綠野香坡,105/08/27,545,12.8,42.51,82.82%,住宅大樓(11層含以上有電梯),22,二層/十六層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,,,
屈尺路６４號二樓,,105/08/27,550,16,34.34,100.00%,公寓(5樓含以下無電梯),35,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,,,
永平街４１號,歐堡名門,105/08/26,888,66.9,13.27,,店面（店舖),21,一層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,商業用,含增建或未登記建物。含增建或未登記建物。;,,
北宜路一段３９巷２７號九樓,碧潭新境,105/08/26,2350,47.2,49.81,61.64%,住宅大樓(11層含以上有電梯),1,九層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安康路２段１７３巷４號,,105/08/26,1500,20.8,72.05,95.78%,公寓(5樓含以下無電梯),25,"一層,地下一層/五層",房地(土地+建物),土:2 建:1車:0,3房3廳2衛,,無,無,商業用,"含增建或未登記建物。 土增稅203,055元由買方負擔含增建或未登記建物。;",,
溪園路３８９之３號七樓,湯泉美地,105/08/26,390,48.4,8.05,65.92%,住宅大樓(11層含以上有電梯),13,七層/十四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
北宜路一段１８之３號十六樓,碧潭有約,105/08/25,1500,56,26.81,66.95%,住宅大樓(11層含以上有電梯),7,十六層/二十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
松林路３０－２號三樓,,105/08/25,170,8.3,20.36,,華廈(10層含以下有電梯),35,三層/七層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
建業路１１號四樓,,105/08/25,420,13.7,30.73,85.97%,公寓(5樓含以下無電梯),33,四層/五層,房地(土地+建物),土:2 建:1車:0,3房1廳1衛,,無,無,住家用,,,
中央路１６１號二樓之２,美河市住辦區,105/08/25,1195.6,52.6,22.73,,辦公商業大樓,4,二層/二十二層,房地(土地+建物),土:3 建:1車:0,2房0廳1衛,,有,無,辦公用,建物第一次登記後移轉 向政府機關承購之案件。向政府機關承購之案件。;,,
中正路７１號４樓,吉美君品,105/08/25,5892,59.4,99.2,59.85%,住宅大樓(11層含以上有電梯),1,四層/二十八層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,,,
安興路１２５之１１號三樓,陽光PARK,105/08/25,694,25.1,27.65,,其他,,三層/十四層,房地(土地+建物),土:8 建:1車:0,,,有,無,商業用,,,
中央路１７９之１號,美河市住辦區,105/08/24,788,60.3,13.08,60.54%,住宅大樓(11層含以上有電梯),4,一層/二十八層,房地(土地+建物),土:3 建:1車:0,0房2廳1衛,,有,無,辦公用,含增建或未登記建物。含增建或未登記建物。;,,
中正路５６０巷５號３樓,,105/08/24,7130,26.9,264.88,,廠辦,36,三層/五層,房地(土地+建物),土:1 建:1車:0,,,有,無,工業用,,,
二十張路３３巷１８號２樓,,105/08/24,1188,47.3,25.11,100.00%,公寓(5樓含以下無電梯),37,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
檳榔路３６巷９號五樓,,105/08/24,184.4,20.1,9.17,100.00%,公寓(5樓含以下無電梯),38,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易，買方有兩位。親友、員工或其他特殊關係間之交易。;,,
安祥路１１０巷２１號１７樓,新鎮社區,105/08/23,580,16.2,35.77,84.23%,住宅大樓(11層含以上有電梯),20,十七層/十八層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
復興路４４號２樓之３,景美美景,105/08/23,426,45.1,9.44,57.79%,住宅大樓(11層含以上有電梯),21,二層/十四層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,,,
安德街１８號３樓,K6湛,105/08/23,1000,36.3,27.55,61.31%,住宅大樓(11層含以上有電梯),,三層/十三層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
碧潭路７７巷３號十四樓之三,海悅假期,105/08/22,1060,37.5,28.3,62.67%,住宅大樓(11層含以上有電梯),17,十四層/十八層,房地(土地+建物),土:6 建:1車:0,3房2廳1衛,,有,無,商業用,,,
環河路２６號６樓,天闊,105/08/22,1400,36.9,37.89,63.45%,住宅大樓(11層含以上有電梯),17,六層/三十六層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,住家用,,,
北宜路二段３０巷５弄５號４樓,,105/08/22,768,24.9,30.88,85.54%,公寓(5樓含以下無電梯),34,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中央四街１０３號,,105/08/22,5800,0,43.75,,透天厝,,全/二層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安忠路５７巷２６弄２９號五樓之一,早安華城,105/08/22,700,26.5,26.38,77.55%,華廈(10層含以下有電梯),21,五層/六層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,有,無,住家用,,,
華城三路４２號,,105/08/22,1500,0,29.4,,透天厝,3,全/三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
吉祥街１１巷２１號,馨園,105/08/22,1280,20.2,63.28,86.39%,公寓(5樓含以下無電梯),28,"一層,地下一層,地下二層/五層",房地(土地+建物),土:3 建:1車:0,4房3廳3衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。 更正土地使用分區，原申報書序號:A1FC10510180014。親友、員工或其他特殊關係間之交易。;,,
中華路２２號三樓之２,捷運楓華,105/08/21,1030,55.5,18.56,53.46%,住宅大樓(11層含以上有電梯),,三層/十四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,建物第一次登記後移轉 土地及建物分次登記案件。前案土地登記收件字號：;,,
北新路二段１２８號７樓之１１,環遊市西華館,105/08/21,680,57.8,11.77,66.06%,套房(1房(1廳)1衛),10,七層/十八層,房地(土地+建物),土:8 建:1車:0,1房1廳1衛,,有,無,住家用,,,
安康路二段１４９之３號１０樓,21CITY,105/08/21,1025,35.4,28.96,73.57%,住宅大樓(11層含以上有電梯),7,十層/十二層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
永業路８１巷１弄１７號３樓,,105/08/20,720,21.4,33.66,100.00%,公寓(5樓含以下無電梯),36,"三層,陽台/五層",房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
華城一路４３號,,105/08/20,2000,0,47.47,,透天厝,31,全/二層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,有增建含增建或未登記建物。;,,
安忠路５７巷７弄１２號４樓,華城綠階,105/08/20,860,26.8,32.06,76.50%,華廈(10層含以下有電梯),20,四層/六層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。共有人數2人含增建或未登記建物。;,,
民族路４８巷９弄１１號四樓,千代田,105/08/20,1295,47.5,27.26,100.00%,公寓(5樓含以下無電梯),40,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
順安街５８號十四樓之２,大坪林雙子星,105/08/20,2148,61.5,34.92,61.11%,住宅大樓(11層含以上有電梯),,十四層/二十層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,建物第一次登記後移轉,,
建國路１７號,,105/08/19,5700,144.4,39.48,,店面（店舖),40,"一層,二層,騎樓/四層",房地(土地+建物),土:6 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
花園二路一段１１-２０２號,,105/08/19,708,23.2,30.55,100.00%,公寓(5樓含以下無電梯),40,地下二層/四層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,住家用,,,
北新路二段１２２號１７樓之５,環遊市西華館,105/08/19,932,56.1,16.61,66.05%,套房(1房(1廳)1衛),10,十七層/十八層,房地(土地+建物),土:8 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
永平路４７號５樓,青年創業城,105/08/19,420,21.8,19.27,76.59%,華廈(10層含以下有電梯),23,五層/七層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
明德路６３巷４號二樓,,105/08/18,1420,38.2,37.13,87.25%,公寓(5樓含以下無電梯),40,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
碧安街１１巷５號,,105/08/18,600,36.3,16.52,100.00%,公寓(5樓含以下無電梯),,一層/二層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,無,無,住家用,,,
中興路三段２３３號２２樓,捷運新公館,105/08/18,1590,49,32.45,77.27%,住宅大樓(11層含以上有電梯),20,二十二層/二十四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
僑信路５６巷４２號,,105/08/18,45,0,1.23,,透天厝,33,全/三層,房地(土地+建物),土:3 建:1車:0,5房3廳4衛,,無,無,住家用,二親等買賣。更正土地使用分區，原申報書序號:A3FC10508260005。親友、員工或其他特殊關係間之交易。;,,
黎明路１１２號７樓,觀天下,105/08/18,350,13,26.84,57.52%,住宅大樓(11層含以上有電梯),24,七層/十六層,房地(土地+建物),土:11 建:1車:0,4房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
寶中路１３７號四樓之一,,105/08/18,550,38.1,14.44,77.73%,套房(1房(1廳)1衛),23,四層/十層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,工業用,,,
安德街１８號５樓,K6湛,105/08/18,1000,36.3,27.55,61.31%,住宅大樓(11層含以上有電梯),,五層/十三層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
安德街６號五樓,K6湛,105/08/18,1033,36.2,28.51,59.83%,住宅大樓(11層含以上有電梯),,五層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
北宜路二段４１９-１號２樓,,105/08/17,836,22.9,36.53,72.41%,住宅大樓(11層含以上有電梯),20,二層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安民街３２２巷１２號５樓,,105/08/17,960,24.5,39.24,100.00%,公寓(5樓含以下無電梯),36,"五層,陽台/五層",房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
中正路３７４號３樓,,105/08/17,1100,44.4,24.77,100.00%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:2 建:1車:0,4房0廳4衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安泰路６０巷６７號,,105/08/16,820,0,27.21,,透天厝,35,全/二層,房地(土地+建物),土:1 建:1車:0,3房3廳3衛,,有,無,住家用,頂樓、二樓及一樓空地增建。含增建或未登記建物。;,,
北宜路二段４２１巷２弄４７號二樓,美麗國,105/08/16,792,22.5,35.2,56.41%,華廈(10層含以下有電梯),3,二層/八層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,建物第一次登記後移轉,,
