"買賣案件:新北市新店區房地(土地+建物),建物,106 年 11 月 至106 年 12 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
中央路１６７之５號,美河市住辦區,106/12/25,1250,42.1,29.71,57.47%,住宅大樓(11層含以上有電梯),5,一層/二十層,房地(土地+建物),土:3 建:1車:0,,,有,無,辦公用,,,
寶高路１２０巷７弄１號４樓,,106/12/25,760,25.8,29.41,87.55%,公寓(5樓含以下無電梯),36,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
中興路２段１７７號８樓,園頂,106/12/24,1398,51.2,27.32,57.13%,住宅大樓(11層含以上有電梯),1,八層/二十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安德街１３０巷２４號３樓,,106/12/24,620,21.3,29.14,90.96%,公寓(5樓含以下無電梯),30,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
環河路３８號１０樓之２,天闊,106/12/24,1070,39.9,26.82,64.53%,住宅大樓(11層含以上有電梯),18,十層/三十六層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。權利人共2人。含增建或未登記建物。;,,
永安街８３巷１３號１２樓,君臨大地,106/12/24,363,29.7,12.22,78.99%,套房(1房(1廳)1衛),25,十二層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安康路二段１９７巷１５號,,106/12/23,830,31.9,26.02,100.00%,公寓(5樓含以下無電梯),37,"一層,平台/五層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,商業用,,,
建國路２５７號８樓之８,啟昇之星商業,106/12/23,760,58.5,12.99,62.60%,套房(1房(1廳)1衛),9,八層/九層,房地(土地+建物),土:1 建:1車:0,0房1廳1衛,,有,無,辦公用,含增建或未登記建物。含增建或未登記建物。;,,
錦秀路５２巷８號４樓,,106/12/23,400,17.9,22.38,88.11%,公寓(5樓含以下無電梯),36,四層/五層,房地(土地+建物),土:8 建:1車:0,2房2廳1衛,,無,無,住家用,權利人地址有難字無法顯示。含增建或未登記建物。含增建或未登記建物。;,,
新店路２６０之５號１４樓,碧潭有約,106/12/23,2396,54,44.38,61.72%,住宅大樓(11層含以上有電梯),9,十四層/十九層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安祥路１０２巷７５號,彩蝶,106/12/23,1375,0,64.33,,透天厝,21,全/三層,房地(土地+建物),土:8 建:1車:0,5房3廳3衛,,有,無,住家用,,,
民族路４５號９樓,龍邦新苑,106/12/23,1880,50,37.6,66.21%,住宅大樓(11層含以上有電梯),17,九層/十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
文化路３７巷３０號四樓,,106/12/22,860,40.4,21.3,100.00%,公寓(5樓含以下無電梯),44,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
青山路３９９巷１６號,晴山匯,106/12/22,5333,0,106.66,,透天厝,3,全/三層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安民街１２１巷１０號１１樓之１,美麗心殿,106/12/22,685,32.8,20.91,68.00%,住宅大樓(11層含以上有電梯),22,十一層/十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安德街８號十三樓,K6湛,106/12/22,1025,35.9,28.51,59.83%,住宅大樓(11層含以上有電梯),2,十三層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
寶橋路１３號三樓,,106/12/21,600,24.5,24.47,100.00%,公寓(5樓含以下無電梯),44,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,二等親買賣,,
安忠路１６２號,大學詩鄉,106/12/21,3200,0,103.21,,透天厝,23,全/三層,房地(土地+建物),土:2 建:3車:0,5房2廳3衛,,有,無,住家用,,,
花園六路二段５－４０３號,花園新城,106/12/21,160,22,7.28,100.00%,華廈(10層含以下有電梯),45,四層/--,房地(土地+建物),土:1 建:1車:0,,,有,無,住家用,,,
復興路１００號八樓,富裔河,106/12/20,5440,56.7,95.96,58.44%,住宅大樓(11層含以上有電梯),1,八層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳4衛,,有,無,住家用,,,
中正路７１號１４樓,吉美君品,106/12/20,5980,60.3,99.2,59.85%,住宅大樓(11層含以上有電梯),3,十四層/二十八層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,,,
民權路１１９號９樓,新店台北新廈,106/12/20,2050,49.1,41.73,76.79%,華廈(10層含以下有電梯),29,九層/十層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安康路二段１４７之５號２樓,21City花園廣場二區,106/12/19,1000,27.5,36.42,65.91%,華廈(10層含以下有電梯),9,二層/七層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
檳榔路４３巷３號三樓,,106/12/19,835,31.6,26.44,86.02%,公寓(5樓含以下無電梯),39,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
梅崗一路１０－２０３號,,106/12/19,1520,42.9,35.42,100.00%,公寓(5樓含以下無電梯),33,一層/五層,房地(土地+建物),土:4 建:1車:0,2房2廳2衛,,有,無,住家用,,,
寶橋路７８巷９０號８樓,玉上園,106/12/19,2450,50.1,48.9,59.81%,住宅大樓(11層含以上有電梯),4,八層/二十七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
福園街２３巷９號五樓,,106/12/19,530,30.4,17.43,100.00%,公寓(5樓含以下無電梯),38,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
復興路１００號十二樓,富裔河,106/12/18,5630,58.7,95.96,58.44%,住宅大樓(11層含以上有電梯),1,十二層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳4衛,,有,無,住家用,,,
復興路１０２號十五樓,富裔河,106/12/18,5900,61.5,95.97,58.74%,住宅大樓(11層含以上有電梯),1,十五層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳4衛,,有,無,住家用,,,
寶橋路７８巷１２號九樓,玉上園,106/12/18,1420,39,36.39,60.26%,住宅大樓(11層含以上有電梯),4,九層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
檳榔路４１巷２號４樓,,106/12/18,815,26.3,30.97,92.61%,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),土:1 建:1車:0,5房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
北新路一段７６號十六樓之７,創新殿,106/12/18,1844,62.6,29.47,59.13%,住宅大樓(11層含以上有電梯),,十六層/三十層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,有,住家用,建物第一次登記後移轉 預售屋雨遮不計價。含裝潢費;含傢俱設備費;預售屋、或土地及建物分件登記案件;,,
中央路１０５巷１４號８樓,國家名人巷,106/12/17,1075,50.2,21.43,70.25%,住宅大樓(11層含以上有電梯),20,八層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,共有人數2人。含增建或未登記建物。含增建或未登記建物。;,,
博愛街１９巷２號一樓,,106/12/17,1200,57.4,20.91,88.26%,公寓(5樓含以下無電梯),47,一層/四層,房地(土地+建物),土:3 建:1車:0,4房2廳2衛,,無,無,住家用,,,
中央路１３３巷２０弄７號四樓,,106/12/17,1100,37.7,29.22,100.00%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
寶慶街５８巷１弄１號３樓,,106/12/17,1038,40.3,25.79,100.00%,公寓(5樓含以下無電梯),39,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
中興路２段１８３號６樓,園頂,106/12/17,1620,46.5,34.83,58.34%,住宅大樓(11層含以上有電梯),1,六層/二十六層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安德街７１巷２２號２樓,浪漫貴族,106/12/17,750,32.5,23.08,64.28%,住宅大樓(11層含以上有電梯),26,二層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物含增建或未登記建物。;,,
三民路１６５號３樓,,106/12/16,1110,33.4,33.27,86.64%,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
新烏路一段１１巷１弄１４號,,106/12/16,850,30,28.29,85.21%,公寓(5樓含以下無電梯),35,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建一樓空地及平台含增建或未登記建物。;,,
自由街４６號２樓,,106/12/16,1150,34.8,33.09,87.10%,公寓(5樓含以下無電梯),43,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
廣興路７號六樓,山水天廈,106/12/15,580,25.5,22.71,60.42%,套房(1房(1廳)1衛),7,六層/七層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,溫泉湯屋 賣方賣清，土地增值稅由買方繳納,,
中央路１３３巷１５弄３號四樓,,106/12/15,650,33.8,19.26,100.00%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
北新路一段１２號７樓,福華天下,106/12/15,1950,52.6,37.07,65.95%,住宅大樓(11層含以上有電梯),18,七層/十八層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
中正路１８９巷１６弄１號二樓,,106/12/14,630,37.6,16.76,100.00%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,3房0廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安康路三段２６１號二樓,,106/12/14,540,18.8,28.78,89.64%,公寓(5樓含以下無電梯),35,二層/五層,房地(土地+建物),土:3 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
永安街８９號７樓之５,名揚四海,106/12/14,615,32.9,18.68,68.46%,住宅大樓(11層含以上有電梯),24,七層/十二層,房地(土地+建物),土:1 建:1車:0,1房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
福園街５巷４號四樓,,106/12/13,1240,42.1,29.45,91.22%,公寓(5樓含以下無電梯),33,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
寶橋路７８巷１０２號６樓,玉上園,106/12/13,1496,57.9,25.85,62.01%,住宅大樓(11層含以上有電梯),4,六層/二十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
中正路２４７巷２５弄１１號四樓,舞立方,106/12/12,900,54.9,16.38,52.77%,華廈(10層含以下有電梯),3,四層/六層,房地(土地+建物),土:3 建:1車:0,1房2廳1衛,,有,無,住家用,,,
松林路３０－８號二樓,楓橋大廈,106/12/12,170,10.5,16.21,61.07%,套房(1房(1廳)1衛),36,二層/七層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安祥路９７巷３２號４樓,綠灣氧生區,106/12/11,538,19.8,27.15,66.51%,華廈(10層含以下有電梯),10,四層/八層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,無,辦公用,,,
中華路５４巷２０號三樓,,106/12/11,900,43,20.95,100.00%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,無,無,住家用,,,
安民街１２１巷１０號八樓之二,美麗心殿,106/12/11,700,30.2,23.19,68.58%,住宅大樓(11層含以上有電梯),22,八層/十六層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
寶安街２０巷３號,,106/12/11,1250,53.1,23.53,90.00%,公寓(5樓含以下無電梯),37,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,,,
安民街３８０號二樓之一,祝你幸福,106/12/11,660,38.8,17.01,73.76%,住宅大樓(11層含以上有電梯),19,二層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
百忍街１１號１樓 ２樓,,106/12/11,878.6,19.1,45.95,100.00%,公寓(5樓含以下無電梯),,"一層,騎樓/四層",房地(土地+建物),土:1 建:2車:0,5房3廳4衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。 1樓價格4485620元，格局2房2廳1衛 2樓價格430萬元，格局3房1廳3衛親友、員工或其他特殊關係間之交易。;,,
百忍街１１號４樓,,106/12/11,540,23.5,22.97,100.00%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
北新路一段６４巷５１號３樓,,106/12/10,1150,34.3,33.5,100.00%,公寓(5樓含以下無電梯),,"三層,陽台/四層",房地(土地+建物),土:8 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中央路１７５號７樓之２,美河市住辦區,106/12/10,725,58.6,12.37,55.16%,套房(1房(1廳)1衛),5,七層/二十層,房地(土地+建物),土:3 建:1車:0,1房1廳1衛,,有,無,住家用,,,
寶興路６８巷３０號二樓,,106/12/10,725,27.8,26.05,83.44%,公寓(5樓含以下無電梯),39,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
中興路２段１８３號４樓,園頂,106/12/10,1558,44.7,34.83,58.34%,住宅大樓(11層含以上有電梯),1,四層/二十六層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,土地及建物分次登記案件。前案土地登記收件字號：;,,
安泰路６０巷９０弄１９號,,106/12/10,670,0,27.21,,透天厝,37,全/二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,權利人共2人 含增建或未登記建物。含增建或未登記建物。;,,
僑信路９６巷５號,,106/12/10,928,0,36.93,,透天厝,34,全/三層,房地(土地+建物),土:1 建:1車:0,5房2廳3衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
僑仁路１巷５號,,106/12/09,1090,0,29.47,,透天厝,35,全/三層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
碧安街４號,,106/12/09,910,34.2,26.58,100.00%,公寓(5樓含以下無電梯),38,一層/四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,無,住家用,,,
安興路１７－２號十四樓,三圓羅馬,106/12/08,1060,21.9,48.43,63.03%,住宅大樓(11層含以上有電梯),23,十四層/二十一層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
安祥路１１０巷７１號十三樓,綠野香坡,106/12/08,385,16.3,23.66,83.40%,住宅大樓(11層含以上有電梯),22,十三層/十七層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
寶元路二段１８巷５號四樓,,106/12/08,360,37.2,9.68,100.00%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:2 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。義務人為二人親友、員工或其他特殊關係間之交易。;,,
大新街７巷１７號二樓,,106/12/08,950,35.2,26.99,86.11%,公寓(5樓含以下無電梯),39,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
玫瑰路５１巷１８-１號３樓,賓士大廈,106/12/08,750,20,37.51,80.04%,華廈(10層含以下有電梯),30,三層/八層,房地(土地+建物),土:13 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安民街２５１巷１０弄１１號二樓,,106/12/08,640,23.3,27.44,100.00%,公寓(5樓含以下無電梯),37,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
寶興路４７號二樓,,106/12/08,296.7,7.6,38.8,87.19%,公寓(5樓含以下無電梯),35,二層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,工業用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
建國路３３巷９號四樓,,106/12/08,1125,35.2,31.94,100.00%,公寓(5樓含以下無電梯),42,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
