"買賣案件:新北市新店區房地(土地+建物),建物,108 年 10 月 至108 年 12 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
中興路二段３１巷１２號二樓,法樂,108/12/29,1105,52.4,21.1,52.81%,住宅大樓(11層含以上有電梯),1,二層/十七層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
松林路６３－１號６樓,香格里拉,108/12/29,140,5.8,24.01,54.37%,套房(1房(1廳)1衛),35,六層/九層,房地(土地+建物),土:4 建:1車:0,1房1廳1衛,,有,無,住家用,,,
中正路２４７巷１弄１號四樓,,108/12/29,1090,39.5,27.58,100.00%,公寓(5樓含以下無電梯),46,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
中興路二段３１巷１０號十四樓,法樂,108/12/29,1262,54,23.38,46.31%,住宅大樓(11層含以上有電梯),1,十四層/十七層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
自立街５２號三樓,鼎泰福村,108/12/29,965,37,26.05,84.32%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安民街２５１巷１０弄１號４樓,,108/12/29,830,27,30.73,89.29%,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。,,
寶橋路７８巷１０２號１０樓,玉上園,108/12/29,1608,62.2,25.85,62.01%,住宅大樓(11層含以上有電梯),6,十層/二十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
百忍街６６巷６號５樓,,108/12/29,1060,37.3,28.39,88.77%,公寓(5樓含以下無電梯),35,五層/五層,房地(土地+建物),土:1 建:1車:0,6房4廳3衛,,無,無,住家用,含增建或未登記建物。,,
安康路二段１００巷１號九樓之３,好康居,108/12/29,941,35.9,26.2,62.61%,住宅大樓(11層含以上有電梯),,九層/十五層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,有,住家用,建物款： 3952000元 土地款： 5458000元預售屋、或土地及建物分件登記案件;,,
寶橋路７８巷３６號７樓,玉上園,108/12/28,1888,51.9,36.39,60.26%,住宅大樓(11層含以上有電梯),6,七層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
吉祥街１５巷５２號３樓,馨園,108/12/28,660,12.3,53.87,76.40%,公寓(5樓含以下無電梯),31,"四層,五層/五層",房地(土地+建物),土:6 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
褔園街６巷９號２樓,,108/12/28,1080,42.3,25.53,100.00%,公寓(5樓含以下無電梯),40,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
建國路１３２號十二樓,大椰林,108/12/28,1346,51,26.4,79.04%,住宅大樓(11層含以上有電梯),20,十二層/十四層,房地(土地+建物),土:4 建:1車:0,2房2廳1衛,,有,無,住家用,,,
寶慶街５８巷４號四樓,,108/12/27,920,34.4,26.72,89.04%,公寓(5樓含以下無電梯),33,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
富貴街２０巷７號,,108/12/27,600,25.4,23.63,86.43%,公寓(5樓含以下無電梯),36,一層/五層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,有,無,住家用,"陽台外推,親屬間買賣",,
中正路２６３巷６號,中正國宅,108/12/27,1400,43.1,32.46,76.45%,住宅大樓(11層含以上有電梯),28,一層/十二層,房地(土地+建物),土:1 建:3車:0,3房2廳1衛,,有,無,住家用,姊妹間買賣親友、員工或其他特殊關係間之交易。;,,
安祥路１１０巷３３號十樓,祥和社區,108/12/27,360,15.9,22.7,84.78%,住宅大樓(11層含以上有電梯),24,十層/十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
福園街５巷３１號四樓,,108/12/26,575,40.4,14.22,89.94%,公寓(5樓含以下無電梯),35,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
建興街２０號２樓,,108/12/26,1160,40.1,28.96,88.70%,公寓(5樓含以下無電梯),42,二層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。,,
安民街１８９之８號３樓,美源金典,108/12/26,1420,33.6,42.24,59.49%,華廈(10層含以下有電梯),11,三層/九層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
安民街１２１巷６號八樓之一,美麗心殿,108/12/26,550,30.1,18.29,64.02%,套房(1房(1廳)1衛),24,八層/十六層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
建國路２１６之２號３樓,三輝墨寶,108/12/25,1574,60.9,25.84,55.40%,住宅大樓(11層含以上有電梯),11,三層/十五層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
安民街３６５巷１０弄１０號４樓,,108/12/25,610,22.5,27.16,84.52%,公寓(5樓含以下無電梯),29,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
永安街６３巷７號三樓,,108/12/25,780,28.5,27.34,90.28%,公寓(5樓含以下無電梯),35,三層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
永安街６１巷７號二樓,,108/12/25,520,22.9,22.69,89.15%,公寓(5樓含以下無電梯),40,二層/四層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,,,
安康路三段４１３號三樓之１,宜家我家,108/12/25,650,26.8,24.23,60.18%,華廈(10層含以下有電梯),,三層/六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
北宜路二段３４７號四樓之２,青潭湛,108/12/24,846,30.8,27.47,60.31%,住宅大樓(11層含以上有電梯),4,四層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安祥路１０４巷１弄２號,彩蝶別墅,108/12/24,1308,0,69.28,,透天厝,23,全/三層,房地(土地+建物),土:6 建:1車:0,3房2廳3衛,,有,無,住家用,含增建或未登記建物。;,,
文化路１１８號８樓,雙捷WIN,108/12/24,1595,59.5,26.82,53.40%,住宅大樓(11層含以上有電梯),1,八層/十三層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安泰路１８號四樓之３,璦丁堡,108/12/24,780,28.4,27.51,61.47%,華廈(10層含以下有電梯),4,四層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
北宜路二段４２１巷２弄９５號二樓,美麗國,108/12/24,1025,26.1,39.24,58.57%,華廈(10層含以下有電梯),6,二層/八層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
禾豐六路３６號　　　,,108/12/24,2068,43.5,47.51,71.76%,公寓(5樓含以下無電梯),24,"一層,夾層/二層",房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,無,無,住家用,含增建或未登記建物。;,,
新生街１０巷６號二樓,,108/12/24,1000,41.6,24.07,100.00%,公寓(5樓含以下無電梯),48,"二層,陽台/四層",房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
北宜路二段１７巷１４號三樓,,108/12/23,600,23.7,25.34,89.47%,公寓(5樓含以下無電梯),34,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安祥路１１０巷２２號十四樓,新鎮社區,108/12/23,625,14.3,43.66,60.36%,住宅大樓(11層含以上有電梯),24,"十四層,電梯樓梯間/十六層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安泰路６０巷３２號,,108/12/23,877,0,27.21,,透天厝,39,全/二層,房地(土地+建物),土:1 建:1車:0,3房3廳4衛,,有,無,住家用,,,
中興路二段１３５號１０樓,園上園,108/12/23,1923,42.2,45.62,62.48%,住宅大樓(11層含以上有電梯),11,十層/二十六層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
二十張路１２９巷７弄４號,,108/12/23,2070,49.3,42,100.00%,公寓(5樓含以下無電梯),42,一層/五層,房地(土地+建物),土:1 建:1車:0,4房3廳2衛,,無,無,住家用,含增建或未登記建物。;,,
安康路二段２６８號,,108/12/23,800,0,41.25,,透天厝,36,全/二層,房地(土地+建物),土:1 建:1車:0,4房2廳4衛,,無,無,工業用,親友、員工或其他特殊關係間之交易。;,,
達觀路８巷５號２樓之５,達觀鎮A1,108/12/23,375,18,20.78,75.54%,住宅大樓(11層含以上有電梯),23,二層/十八層,房地(土地+建物),土:5 建:1車:0,2房2廳1衛,,有,無,住家用,,,
雙城路２巷３號２樓,,108/12/22,563,21,26.84,83.09%,公寓(5樓含以下無電梯),38,二層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
建國路２１６之２號１３樓,三輝墨寶,108/12/22,1665,64.4,25.84,55.39%,住宅大樓(11層含以上有電梯),11,十三層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
中正路６８０巷３３弄４號五樓,,108/12/22,920,42.1,21.88,85.54%,公寓(5樓含以下無電梯),37,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
安德街８７號２樓之１,台北舊金山捷運年代,108/12/22,860,29.4,29.3,59.21%,華廈(10層含以下有電梯),26,二層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
安民街１２１巷６號１５樓之５,美麗心殿,108/12/22,700,33.6,20.84,68.21%,住宅大樓(11層含以上有電梯),24,十五層/十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
中華路２２號２樓之１０,捷運楓華,108/12/22,1020,61.2,16.67,55.69%,住宅大樓(11層含以上有電梯),1,二層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
央北一路１５６號十一樓,九昱希爾登,108/12/22,1440,58.6,24.56,61.42%,住宅大樓(11層含以上有電梯),,十一層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,有,住家用,建物第一次登記後移轉 本案於民國110年5月8日簽訂預售屋買賣換約協議契約書，房地轉讓金額1500萬元。預售屋、或土地及建物分件登記案件;,,
中央路１２９號５樓,名家一期,108/12/21,1850,37.7,49.04,65.60%,住宅大樓(11層含以上有電梯),31,五層/十二層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
中華路６０巷２８號３樓,,108/12/21,1380,32.6,42.32,85.06%,公寓(5樓含以下無電梯),41,三層/四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
十四張路７１號九樓,華潤禾禾好好,108/12/21,1510,55.3,27.28,61.85%,住宅大樓(11層含以上有電梯),,九層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,預售屋、或土地及建物分件登記案件;,,
三民路８７號三樓,,108/12/20,1311,41.4,31.69,91.42%,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
花園六路二段９-B２號,,108/12/20,1280,17.8,71.76,88.10%,華廈(10層含以下有電梯),31,地下一層/九層,房地(土地+建物),土:7 建:1車:0,3房2廳3衛,,有,無,其他,含增建或未登記建物。;,,
秀岡五街３３號,,108/12/20,3125,0,59.53,,透天厝,22,全/二層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,,,
安康路三段２０７巷３６號三樓,,108/12/20,430,17.5,24.63,87.98%,公寓(5樓含以下無電梯),36,三層/四層,房地(土地+建物),土:8 建:1車:0,3房1廳1衛,,無,無,住家用,,,
平等街４８巷２７號,,108/12/20,1200,57.7,20.81,100.00%,公寓(5樓含以下無電梯),45,"一層,騎樓/四層",房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
光華街２０巷１號六樓,皇家城堡爵座,108/12/20,1100,23.4,47.07,64.48%,華廈(10層含以下有電梯),23,六層/六層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
秀岡二街８巷５６號,,108/12/20,5910,0,112.63,,透天厝,2,全/三層,房地(土地+建物),土:12 建:1車:0,,,有,無,住家用,內有車位,,
中正路５０１-２０號四樓,吉成特區(A),108/12/20,4740,33.5,141.58,,廠辦,31,四層/五層,房地(土地+建物),土:1 建:1車:0,,,有,無,工業用,,,
中央七街１５號,,108/12/20,7900,0,43.75,,透天厝,,全/二層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
永安街８３巷１１號１３樓,君臨大地,108/12/20,430,35.2,12.22,78.99%,套房(1房(1廳)1衛),27,十三層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。權利人共2人,,
央北一路１５６號八樓,九昱希爾登,108/12/20,1425,58,24.56,61.42%,住宅大樓(11層含以上有電梯),,八層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,有,住家用,建物第一次登記後移轉 預售屋、或土地及建物分件登記案件;,,
行政街４９號１２樓,遠景21,108/12/19,1020,47.2,21.62,67.91%,住宅大樓(11層含以上有電梯),20,十二層/二十層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
安德街７３號二樓,浪漫貴族,108/12/19,510,30.1,16.95,63.98%,套房(1房(1廳)1衛),28,二層/十一層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
民權路８號四樓,,108/12/19,1600,56.2,28.46,83.04%,公寓(5樓含以下無電梯),42,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含頂樓鐵皮加蓋遮陽用,,
安德街１１６巷３６號十二樓,台北舊金山捷運年代,108/12/18,652,27.4,23.76,74.17%,住宅大樓(11層含以上有電梯),25,十二層/十二層,房地(土地+建物),土:1 建:1車:0,1房2廳1衛,,有,無,住家用,,,
安祥路７３巷１５號七樓,綠灣氧生區,108/12/18,685,25.2,27.15,66.51%,華廈(10層含以下有電梯),12,七層/八層,房地(土地+建物),土:3 建:1車:0,2房1廳1衛,,有,無,辦公用,,,
國校路３２號２樓之１,山水大地,108/12/18,740,37.3,19.81,71.66%,公寓(5樓含以下無電梯),30,二層/五層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,辦公用,含增建或未登記建物。;,,
北新路二段１２１巷１２號,,108/12/18,1830,72.6,25.22,100.00%,公寓(5樓含以下無電梯),,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
北新路一段１２巷３號５樓,,108/12/18,1050,37.9,27.69,100.00%,公寓(5樓含以下無電梯),41,五層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,,,
中央路５８號十三樓,全陽大璽,108/12/18,1370,58.1,23.58,56.83%,住宅大樓(11層含以上有電梯),,十三層/二十二層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,有,住家用,建物第一次登記後移轉 預售屋、或土地及建物分件登記案件;,,
北新路二段１２２號１０樓之８,環遊市西華館,108/12/17,1050,60.9,17.25,66.04%,套房(1房(1廳)1衛),13,十層/十八層,房地(土地+建物),土:8 建:1車:0,1房1廳1衛,,有,無,住家用,,,
大豐路６２號四樓,,108/12/17,750,28.4,26.45,100.00%,公寓(5樓含以下無電梯),46,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
安祥路１１０巷４９號三樓,祥和社區,108/12/17,340,15.2,22.37,85.83%,住宅大樓(11層含以上有電梯),24,三層/十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安康路二段１５９巷１０號二樓之三,高鮮屋,108/12/17,680,43.1,15.77,63.18%,住宅大樓(11層含以上有電梯),21,二層/十五層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
達觀路１６號十一樓之一,達觀鎮A4達觀168,108/12/17,365,20.3,18.01,68.72%,住宅大樓(11層含以上有電梯),24,十一層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
北新路一段７９號４樓之３,雙水灣,108/12/17,1438,62.4,23.06,56.45%,住宅大樓(11層含以上有電梯),,四層/三十層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
北新路一段３４５號等二戶,,108/12/17,4030,85.4,47.17,,店面（店舖),33,"一層,騎樓/七層",房地(土地+建物),土:1 建:2車:0,,,無,無,商業用,含增建或未登記建物。;,,
錦秀路１１巷１５號３樓,碧瑤二期別墅,108/12/17,425,16.4,25.95,86.95%,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安忠路５７巷２６弄５８號六樓,雅仕堡,108/12/16,795,22.3,35.63,63.18%,華廈(10層含以下有電梯),17,六層/六層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安德街７１巷６號四樓,浪漫貴族,108/12/16,858,32.1,26.73,65.98%,住宅大樓(11層含以上有電梯),28,四層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
中央三街１２７號十三樓,希望之河,108/12/16,1800,32.5,55.43,60.50%,住宅大樓(11層含以上有電梯),20,十三層/二十四層,房地(土地+建物),土:1 建:1車:0,2房1廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
中正路２６５巷６號８樓,中正國宅,108/12/16,1708,42.1,40.57,75.60%,住宅大樓(11層含以上有電梯),26,八層/十二層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,內含獨立產權公設，未包含在棟數內。含增建或未登記建物。;,,
永華街３１號二樓,,108/12/16,1195,42.7,27.96,84.75%,公寓(5樓含以下無電梯),41,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
新和街９０號十樓,鄉林別墅,108/12/16,250,33.3,7.51,73.46%,套房(1房(1廳)1衛),24,十層/十三層,房地(土地+建物),土:2 建:1車:0,,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
大豐路１６巷３弄１１號二樓,大豐晶棧,108/12/15,1610,52.7,30.56,71.01%,華廈(10層含以下有電梯),18,二層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
錦秀路５７巷３號四樓,,108/12/15,435,20,21.78,88.61%,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
環河路３４號九樓,天闊,108/12/15,1610,43.2,37.23,64.59%,住宅大樓(11層含以上有電梯),20,九層/三十六層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,有,無,住家用,,,
中央路１７５號１８樓之５,美河市住辦區,108/12/15,2520,54.8,46.02,62.89%,住宅大樓(11層含以上有電梯),7,十八層/二十層,房地(土地+建物),土:3 建:1車:0,2房2廳2衛,,有,無,住家用,含增建或未登記建物。,,
富貴街１８巷７號３樓,,108/12/14,588,20.7,28.45,87.83%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中興路二段１２９號１２樓,園上園,108/12/14,1350,58,23.26,65.25%,住宅大樓(11層含以上有電梯),11,十二層/二十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
北宜路二段１０６號三樓,親潭,108/12/14,1010,25.4,39.7,69.10%,華廈(10層含以下有電梯),21,三層/十層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
秀岡二街５１號,陽光特區,108/12/14,2500,0,65.53,,透天厝,17,全/三層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,,,
北新路三段６５巷３１號３樓,,108/12/14,1100,40.7,27,85.95%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
寶橋路７８巷３６號２樓,玉上園,108/12/14,1969,53.8,36.57,60.37%,住宅大樓(11層含以上有電梯),6,二層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。,,
中正路３０７巷２４號３樓,安華國宅,108/12/14,940,34.2,27.47,90.19%,公寓(5樓含以下無電梯),37,三層/五層,房地(土地+建物),土:6 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。,,
央北二路１６０號二樓,遠雄青青,108/12/14,1812,54.9,32.99,58.72%,華廈(10層含以下有電梯),,二層/十層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,本戶於民國110年9月22日簽訂預售屋買賣契約書，房地轉讓總金額1850萬元。預售屋、或土地及建物分件登記案件;,,
北宜路二段４２１巷２弄１５號,幸福特區,108/12/13,545,31.5,17.28,62.80%,華廈(10層含以下有電梯),9,一層/十層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
安祥路１１０巷５３號,綠野香坡,108/12/13,610,29.5,20.65,82.55%,住宅大樓(11層含以上有電梯),24,一層/十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
文化路２１巷５弄３號２樓,,108/12/13,1038,31.2,33.27,87.53%,公寓(5樓含以下無電梯),46,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。,,
三民路１１７巷４弄４號４樓,,108/12/13,1015,33.8,29.99,86.33%,公寓(5樓含以下無電梯),45,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。,,
新和街９８號八樓,鄉林別墅,108/12/12,715,33.4,21.39,77.53%,住宅大樓(11層含以上有電梯),24,八層/十三層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
中興路二段９９巷２２號２樓,中興北新天下,108/12/12,1243,34.7,35.78,80.91%,公寓(5樓含以下無電梯),31,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
吉祥街１５巷１５號三樓,馨園,108/12/12,655,13,50.42,81.34%,公寓(5樓含以下無電梯),31,"三層,四層,五層/五層",房地(土地+建物),土:6 建:1車:0,4房2廳3衛,,有,無,住家用,含增建或未登記建物。;,,
安康路二段３９７巷１２號五樓,,108/12/12,550,22.4,24.56,86.30%,公寓(5樓含以下無電梯),37,五層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
建國路９７巷２２號４樓,,108/12/12,1545,39.1,39.47,87.36%,公寓(5樓含以下無電梯),46,四層/四層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。,,
安民街６５巷７號三樓,山水畫樓B-1區,108/12/11,1200,23.8,50.4,64.42%,華廈(10層含以下有電梯),25,三層/十層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
新和街７８號,,108/12/11,590,45.1,13.1,100.00%,公寓(5樓含以下無電梯),40,"一層,騎樓/五層",房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,無,無,住商用,含增建或未登記建物。;,,
松林路６號九樓之九,生活家大廈,108/12/11,305,14.2,21.5,66.79%,華廈(10層含以下有電梯),32,"九層,通道/九層",房地(土地+建物),土:5 建:1車:0,1房1廳1衛,,有,無,住家用,,,
永平街６９巷６號３樓,,108/12/11,650,26.7,24.35,92.17%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。,,
