"買賣案件:新北市新店區房地(土地+建物),建物,107 年 11 月 至107 年 12 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
中興路一段１８６號三樓,,107/12/26,910,34.7,26.19,89.05%,公寓(5樓含以下無電梯),40,三層/五層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,,,
五?路６３巷８弄９８號,,107/12/26,620,18,34.39,87.92%,公寓(5樓含以下無電梯),35,一層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
安和路二段２１７巷９號九樓,別墅天廈,107/12/26,390,24.6,15.83,71.13%,住宅大樓(11層含以上有電梯),27,九層/十六層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,二親等間買賣親友、員工或其他特殊關係間之交易。;,,
中央路１０５巷７號４樓,國家名人巷A座,107/12/26,936,36.3,25.78,85.06%,公寓(5樓含以下無電梯),34,四層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。,,
北宜路一段１２１之５號９樓,TR大道,107/12/26,750,38.2,19.63,73.47%,住宅大樓(11層含以上有電梯),16,九層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。 共有人共兩人,,
三民路６３號五樓,友座紳鄰,107/12/26,1936,54.8,35.35,62.69%,住宅大樓(11層含以上有電梯),,五層/十五層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,有,住家用,預售屋、或土地及建物分件登記案件;,,
中央路３２號十樓,全陽大璽,107/12/26,1676,55.8,30.03,56.88%,住宅大樓(11層含以上有電梯),,十層/二十一層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,有,住家用,建物第一次登記後移轉 預售屋、或土地及建物分件登記案件;,,
復興路１０２號十六樓,富裔河,107/12/25,5400,53.4,101.04,59.06%,住宅大樓(11層含以上有電梯),2,十六層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳4衛,,有,無,住家用,,,
安光路６９號五樓,合陽天擎,107/12/25,1138,34.8,32.73,59.73%,住宅大樓(11層含以上有電梯),,五層/二十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
花園新城花園二路一段９８甲號,階梯屋九號,107/12/25,1050,0,28.97,,透天厝,47,全/--,房地(土地+建物),土:9 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
永安街９９號四樓之一,鄉林別墅,107/12/25,233.5,29.3,7.96,68.48%,套房(1房(1廳)1衛),23,四層/十三層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,,,
三民路７２-１號十樓,智慧園林,107/12/25,1858,41.8,44.46,82.75%,住宅大樓(11層含以上有電梯),29,"十層,電梯樓梯間/十六層",房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
德正街３０號四樓,,107/12/25,1500,50.9,29.49,100.00%,公寓(5樓含以下無電梯),47,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
復興路１００號二十樓,富裔河,107/12/24,5600,58.3,95.98,58.75%,住宅大樓(11層含以上有電梯),2,二十層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳4衛,,有,無,住家用,,,
秀岡二街８巷３０號,,107/12/24,6898,0,126.48,,透天厝,1,全/三層,房地(土地+建物),土:12 建:4車:0,3房3廳4衛,,有,無,住家用,內有車位,,
安祥路６９巷５４弄１８號四樓,綠中海,107/12/24,620,22.1,28.03,68.08%,華廈(10層含以下有電梯),13,四層/九層,房地(土地+建物),土:7 建:2車:0,3房2廳2衛,,有,無,住家用,,,
長春路１３巷１９號,,107/12/24,1760,0,61.82,,透天厝,30,全/三層,房地(土地+建物),土:2 建:1車:0,3房2廳3衛,,有,無,住家用,含增建或未登記建物。;,,
檳榔路２９巷１６號一樓,,107/12/24,875,35.4,24.72,100.00%,公寓(5樓含以下無電梯),41,一層/四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
中正路４００巷１８號,,107/12/24,720,27,26.65,100.00%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
二十張路３６號五樓,,107/12/24,927.2,22.3,41.54,100.00%,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),土:1 建:1車:0,4房1廳2衛,,無,無,住家用,直親交易親友、員工或其他特殊關係間之交易。;,,
新店路２６０之３號５樓,碧潭有約,107/12/23,1555,55.7,27.91,63.23%,住宅大樓(11層含以上有電梯),10,五層/十九層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
華中街４７巷８號,,107/12/23,1855,66,28.1,100.00%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
中正路６６３巷３弄８號二樓,,107/12/23,1280,32.7,39.2,77.25%,公寓(5樓含以下無電梯),30,二層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安祥路１０２巷４６弄１號二樓,,107/12/23,520,17.6,29.49,81.70%,公寓(5樓含以下無電梯),22,二層/四層,房地(土地+建物),土:6 建:1車:0,2房2廳1衛,,有,無,住家用,,,
建國路２５７號７樓之２,啟昇之星商業,107/12/23,788,61.3,12.86,62.53%,套房(1房(1廳)1衛),10,七層/九層,房地(土地+建物),土:1 建:1車:0,0房1廳1衛,,有,無,辦公用,含增建或未登記建物。;,,
光明街２８６巷２１號五樓,,107/12/23,1288,34.4,37.44,86.58%,公寓(5樓含以下無電梯),40,五層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
博愛街２５巷１號三樓,,107/12/23,720,39,18.46,100.00%,公寓(5樓含以下無電梯),48,三層/四層,房地(土地+建物),土:3 建:1車:0,3房1廳1衛,,無,無,住家用,,,
安民街３５巷５號,,107/12/23,680,43.3,15.72,100.00%,公寓(5樓含以下無電梯),40,一層/四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,,,
安康路三段４１７號四樓之２,宜家我家,107/12/23,558,27.4,20.39,56.74%,華廈(10層含以下有電梯),,四層/六層,房地(土地+建物),土:1 建:1車:0,1房2廳1衛,,有,有,住家用,,,
安興路１２７之１０號８樓,陽光PARK,107/12/22,1148,29.2,39.36,,其他,3,八層/十四層,房地(土地+建物),土:8 建:1車:0,,,有,無,商業用,,,
達觀路２２巷１號十二樓之四,達觀鎮達觀22巷,107/12/22,700,14.8,47.28,52.10%,住宅大樓(11層含以上有電梯),22,十二層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
北新路二段９７巷４號４樓,,107/12/22,1100,39.4,27.95,84.83%,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
安康路二段５７號三樓,,107/12/22,1060,24.8,42.76,89.66%,公寓(5樓含以下無電梯),29,三層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
達觀路２２巷１號十樓之三,達觀鎮達觀22巷,107/12/22,390,17.7,22.01,71.30%,住宅大樓(11層含以上有電梯),22,十層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,,,
德正街２７巷２９弄９６號五樓,國園新城,107/12/22,1170,35.2,33.2,81.61%,公寓(5樓含以下無電梯),35,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含頂樓增建,,
民權路１５１號,,107/12/22,5100,129.7,39.32,,店面（店舖),33,"一層,騎樓/五層",房地(土地+建物),土:2 建:1車:0,0房1廳1衛,,無,無,工業用,含增建或未登記建物。;,,
民權路１０８號四樓之１,江陵國際企業,107/12/22,4390,37,118.65,73.49%,華廈(10層含以下有電梯),29,四層/十層,房地(土地+建物),土:1 建:1車:0,,,有,無,工商用,,,
吉祥街９巷２４號２樓,馨園,107/12/22,550,14.1,38.99,75.00%,公寓(5樓含以下無電梯),30,"二層,三層/五層",房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。,,
中央路２２號九樓,全陽大璽,107/12/22,1343,56.8,23.63,56.70%,住宅大樓(11層含以上有電梯),,九層/二十一層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,有,住家用,建物第一次登記後移轉 預售屋、或土地及建物分件登記案件;,,
安光路１５巷２２號八樓,勝旺有境,107/12/22,1168,36.2,32.29,55.68%,住宅大樓(11層含以上有電梯),1,八層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安興路１１號１３樓,三圓羅馬,107/12/21,673,24,28.08,76.42%,住宅大樓(11層含以上有電梯),24,十三層/二十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
安康路二段１５９巷３１號八樓之一,鮮境,107/12/21,916,34.2,26.8,72.41%,住宅大樓(11層含以上有電梯),19,八層/十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
禾豐二路１６號二樓,大台北華城歐洲印象,107/12/21,1000,22.3,44.92,72.02%,公寓(5樓含以下無電梯),23,"二層,夾層/二層",房地(土地+建物),土:2 建:1車:0,4房3廳3衛,,有,無,住家用,,,
中央三街５８號二樓,,107/12/21,1670,36.7,45.53,62.81%,華廈(10層含以下有電梯),23,二層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
博愛街２巷７號,,107/12/21,1720,67,25.66,100.00%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。,,
安康路三段４１７號二樓,宜家我家,107/12/21,685,26.5,25.82,61.14%,華廈(10層含以下有電梯),,二層/六層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,有,住家用,,,
和成街１６巷３２號,,107/12/20,870,0,33.79,,透天厝,36,全/二層,房地(土地+建物),土:3 建:1車:0,5房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
竹林路２巷２７弄７號五樓,,107/12/20,500,17.5,28.61,100.00%,公寓(5樓含以下無電梯),38,"五層,陽台/五層",房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,住家用,,,
寶元路一段８５巷６弄１號４樓,,107/12/20,1176,41.3,28.51,87.43%,公寓(5樓含以下無電梯),39,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
永業路８１巷３弄１９號四樓,,107/12/20,500,21.4,23.42,100.00%,公寓(5樓含以下無電梯),38,"四層,陽台/五層",房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
涵碧路１號六樓之一,十方山水,107/12/19,350,36.4,9.63,72.69%,套房(1房(1廳)1衛),23,六層/十二層,房地(土地+建物),土:7 建:1車:0,1房1廳1衛,,有,無,商業用,,,
北新路二段９７巷８號五樓,,107/12/19,980,38.5,25.48,100.00%,公寓(5樓含以下無電梯),40,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中正路６６３巷３弄４號,,107/12/19,980,31,31.61,82.53%,公寓(5樓含以下無電梯),30,一層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住商用,,,
安民街３１３巷６號五樓,,107/12/19,116.4,14.8,7.86,100.00%,公寓(5樓含以下無電梯),38,"五層,陽台/五層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
永安街８９號９樓之３,名揚四海,107/12/19,1130,31.6,35.7,71.27%,住宅大樓(11層含以上有電梯),25,九層/十二層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。,,
安和路三段４７巷７號二樓之一,三元吉第,107/12/18,677,33,20.53,80.32%,住宅大樓(11層含以上有電梯),24,二層/十六層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,,,
中興路一段５０號,山河苑,107/12/18,1110,45.7,24.31,69.86%,住宅大樓(11層含以上有電梯),6,一層/十一層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
民權路９０巷２５號二樓,,107/12/18,900,28.7,31.34,77.19%,公寓(5樓含以下無電梯),32,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,工業用,,,
中華路２２號二樓之２,捷運楓華,107/12/18,1108,60.1,18.44,53.80%,住宅大樓(11層含以上有電梯),,二層/十四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,建物第一次登記後移轉 土地及建物分次登記案件。前案土地登記收件字號：;,,
長春路２０之２號２樓,名人鄉村,107/12/17,770,22,35.06,81.25%,華廈(10層含以下有電梯),22,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
達觀路８巷１號二樓之五,達觀鎮A1,107/12/17,420,20,20.96,75.48%,住宅大樓(11層含以上有電梯),22,二層/十九層,房地(土地+建物),土:5 建:1車:0,2房2廳1衛,,有,無,住家用,,,
環河路２２號２８樓之１,天闊,107/12/17,1730,40.5,42.71,62.19%,住宅大樓(11層含以上有電梯),19,二十八層/三十二層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。,,
中華路６０巷５２號２樓,,107/12/16,1490,39.8,37.4,84.81%,公寓(5樓含以下無電梯),40,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
寶元路二段３０巷６號一樓,,107/12/16,935,47.8,19.57,90.20%,公寓(5樓含以下無電梯),41,一層/四層,房地(土地+建物),土:4 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
中正路２８０巷１號六樓,中正國宅,107/12/16,1250,42.6,29.38,74.17%,住宅大樓(11層含以上有電梯),33,六層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,,,
寶宏路４０巷６號四樓,,107/12/15,888,26.6,33.41,85.35%,公寓(5樓含以下無電梯),43,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
寶安街６巷７號二樓,,107/12/15,1080,39.6,27.25,83.59%,公寓(5樓含以下無電梯),46,二層/四層,房地(土地+建物),土:4 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
中華路４８巷３５號二樓,,107/12/15,600,44.3,13.56,100.00%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
安光路９號三樓,,107/12/15,500,14.7,33.96,90.64%,公寓(5樓含以下無電梯),33,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
寶慶街１２號２６樓,上河圖,107/12/15,1402,51.3,27.33,66.38%,住宅大樓(11層含以上有電梯),19,二十六層/二十九層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
安民街３６５巷２號２樓,,107/12/15,660,23,28.75,90.67%,公寓(5樓含以下無電梯),28,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
長春路１８巷８號,,107/12/14,1330,0,48.92,,透天厝,29,全/三層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,含增建或未登記建物。;,,
合作路３２號四樓,,107/12/14,650,23.5,27.61,88.51%,公寓(5樓含以下無電梯),34,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
永平街８３巷２號六樓,哈佛花園,107/12/14,1100,31.9,34.45,69.95%,華廈(10層含以下有電梯),18,六層/九層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
中正路３９９巷２６號五樓,,107/12/14,900,28.8,31.29,82.89%,公寓(5樓含以下無電梯),32,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
秀岡二街８巷２２號,,107/12/14,4190,0,88.19,,透天厝,1,全/三層,房地(土地+建物),土:12 建:4車:0,,,有,無,住家用,內有車位,,
富貴街１２巷１１號二樓,,107/12/14,680,23.9,28.46,87.57%,公寓(5樓含以下無電梯),36,二層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,,,
永業路８１巷９弄１０號三樓,,107/12/13,560,19.6,28.62,83.54%,公寓(5樓含以下無電梯),37,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
安民街１２１巷１８號十四樓之３,美麗心殿,107/12/13,558,31.8,17.55,66.57%,住宅大樓(11層含以上有電梯),23,十四層/十六層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
三民路２９巷２弄８號四樓,,107/12/13,1068,38.5,27.75,88.26%,公寓(5樓含以下無電梯),36,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
中正路２６５巷１２號９樓,中正國宅,107/12/13,360,22.3,16.17,91.36%,住宅大樓(11層含以上有電梯),25,九層/十二層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。親友、員工或其他特殊關係間之交易。;,,
寶元路一段１５巷６號４樓,上河圖,107/12/13,750,30.1,24.92,100.00%,公寓(5樓含以下無電梯),41,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
北新路三段６５巷３４弄２７號５樓,,107/12/12,1580,63.8,24.78,65.24%,華廈(10層含以下有電梯),19,五層/六層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,含增建或未登記建物。;,,
安祥路１０２巷４２弄３５號,,107/12/12,910,0,49.98,,透天厝,22,全/三層,房地(土地+建物),土:6 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
福園街１７巷４號四樓,,107/12/12,672,19.2,35.03,100.00%,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
長春路３號,,107/12/12,1560,0,52.08,,透天厝,30,全/三層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,含增建或未登記建物。;,,
玫瑰路６６巷３號４樓,,107/12/12,570,19.1,29.82,90.58%,公寓(5樓含以下無電梯),33,四層/五層,房地(土地+建物),土:9 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安光路３５號十五樓,合陽天擎,107/12/11,1190,36.4,32.73,59.73%,住宅大樓(11層含以上有電梯),,十五層/二十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
安忠路５６巷１２號４樓,安居公教住宅(乙基地),107/12/11,1060,25.6,41.46,75.38%,住宅大樓(11層含以上有電梯),17,四層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
僑信路１０８巷２號,,107/12/11,970,0,37.54,,透天厝,35,全/三層,房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,有,無,住家用,有增建,,
央北一路１５６號六樓,九昱希爾登,107/12/11,1375,56,24.56,61.42%,住宅大樓(11層含以上有電梯),,六層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,有,住家用,建物第一次登記後移轉 本案於民國111年6月5日簽訂預售屋權利買賣契約書，房地轉讓金額1695萬元（含車位總價）。預售屋、或土地及建物分件登記案件;,,
寶橋路８５巷３３弄１４號二樓,,107/12/10,150,31.9,4.7,,公寓(5樓含以下無電梯),38,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,受債權債務影響或債務抵償之交易。;,,
溪園路４９７號十三樓,湯泉,107/12/10,1750,48.6,36.02,63.71%,住宅大樓(11層含以上有電梯),16,十三層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
北新路一段２９３號十二樓之十二,都會通大廈,107/12/10,900,61.4,14.67,57.83%,套房(1房(1廳)1衛),14,十二層/十九層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
中正路２４７巷７弄１號五樓,,107/12/10,590,20.9,28.2,100.00%,公寓(5樓含以下無電梯),41,五層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
環河路４０號２６樓之２,天闊,107/12/09,1148,42.2,27.21,68.80%,住宅大樓(11層含以上有電梯),19,二十六層/三十四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
大豐路４１巷８弄２號２樓,,107/12/09,1250,39.3,31.82,83.11%,公寓(5樓含以下無電梯),38,二層/四層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住家用,,,
