"買賣案件:臺北市文山區房地(土地+建物),建物,104 年 1 月 至104 年 12 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
,,,,(萬元/坪),(坪),,,,,,,,(萬元),,,,,,
秀明路一段１９巷１６號３樓,幸福新城,104/10/25,1418,35.8,39.62,87.08%,公寓(5樓含以下無電梯),35,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
福興路９５巷１７之２號３樓,太平洋LOHAS,104/10/25,1350,45,30.03,65.44%,華廈(10層含以下有電梯),8,三層/十層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
景明街２７之１號４樓,香榭新廈,104/10/25,1910,51.2,37.33,78.02%,華廈(10層含以下有電梯),25,四層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
保儀路１０９巷２１弄２０號３樓,,104/10/24,1025,36.4,28.17,100.00%,公寓(5樓含以下無電梯),43,"三層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
羅斯福路五段９７巷８號五樓,,104/10/23,1300,58.2,22.35,85.88%,公寓(5樓含以下無電梯),,五層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
興隆路二段２０３巷９０號８樓,敦南如意,104/10/23,1200,51.3,23.38,66.83%,住宅大樓(11層含以上有電梯),18,八層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
保儀路３１號,,104/10/22,550,50.6,10.87,,公寓(5樓含以下無電梯),,"一層,騎樓,停車場,通道,門廳/四層",房地(土地+建物),土:1 建:1車:0,,,無,無,商業用,本案係屬持分產權買賣案件,,
試院路５４號４樓之１,,104/10/22,820,37.9,21.66,69.42%,公寓(5樓含以下無電梯),34,四層/五層,房地(土地+建物),土:1 建:1車:0,4房1廳4衛,,無,無,住家用,,,
景興路９１巷２４號三樓,,104/10/21,250,21.9,11.4,,公寓(5樓含以下無電梯),,"陽台,三層/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
興隆路二段９６巷４６號,,104/10/21,4450,0,74.98,,透天厝,,全/二層,房地(土地+建物),土:2 建:1車:0,7房3廳3衛,,有,無,住家用,含增建或未登記建物。共有人共2人含增建或未登記建物。;,,
興隆路三段１８５巷３弄３號３樓,,104/10/21,830,31.6,26.24,74.71%,公寓(5樓含以下無電梯),32,三層/五層,房地(土地+建物),土:7 建:1車:0,3房2廳2衛,,有,無,住家用,,,
福興路６３巷４弄３號三樓,,104/10/20,550,18.9,29.13,100.00%,公寓(5樓含以下無電梯),,"三層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,父女他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
秀明路一段１９巷５弄１２號二樓,,104/10/20,1100,36.1,30.45,75.34%,公寓(5樓含以下無電梯),32,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
政大一街２４８號,臻園,104/10/20,2000,0,38.63,,透天厝,10,全/三層,房地(土地+建物),土:1 建:1車:0,3房1廳3衛,,有,無,住家用,,,
和平東路四段６５巷２７弄１０之６號,,104/10/20,2600,0,49.92,,透天厝,28,全/三層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。權利人2人親友、員工或其他特殊關係間之交易。;,,
忠順街二段１１號三樓,,104/10/20,1220,34.9,34.91,77.40%,公寓(5樓含以下無電梯),31,三層/五層,房地(土地+建物),土:1 建:1車:0,4房1廳2衛,,無,無,住家用,,,
萬壽路７５之１號,葉綠素,104/10/19,1190,60.8,19.57,63.83%,華廈(10層含以下有電梯),7,一層/五層,房地(土地+建物),土:1 建:1車:0,1房2廳1衛,,有,無,住家用,,,
興德路６２巷２號五樓,,104/10/19,1010,42.2,23.93,86.53%,公寓(5樓含以下無電梯),,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,頂樓增建2房2廳1衛含增建或未登記建物。;,,
萬隆街６之２號三樓,,104/10/19,630,23,27.35,92.76%,公寓(5樓含以下無電梯),,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。 權利人共2人親友、員工或其他特殊關係間之交易。;,,
辛亥路四段７７巷９２弄１１號１３樓之１,愛眉山莊,104/10/18,580,44,13.19,59.56%,套房(1房(1廳)1衛),12,十三層/十四層,房地(土地+建物),土:3 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
和興路８之１號５樓,,104/10/18,1330,39.7,33.48,82.26%,公寓(5樓含以下無電梯),26,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木新路二段１１號十一樓,綠隄,104/10/18,730,13,56.19,38.03%,住宅大樓(11層含以上有電梯),20,/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,1.本案為二親等間買賣。 2.此資料由權利人提供。親友、員工或其他特殊關係間之交易。;,,
萬芳路１０７巷１６號３樓,九昱十美,104/10/18,2330,54,43.13,59.32%,住宅大樓(11層含以上有電梯),3,三層/十五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
試院路２４號四樓,,104/10/17,1266,39.1,32.39,82.16%,公寓(5樓含以下無電梯),,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
興隆路二段２２０巷５５弄４號,,104/10/17,1783,56.7,31.47,100.00%,公寓(5樓含以下無電梯),,"一層,平台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,共有人數2人 含增建或未登記建物。含增建或未登記建物。;,,
萬安街１號５樓之２,萬芳,104/10/17,1018,35.6,28.6,68.21%,住宅大樓(11層含以上有電梯),32,五層/十二層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景華街３巷６號四樓之２,,104/10/16,660,16.7,39.52,71.56%,華廈(10層含以下有電梯),32,四層/七層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
試院路１４４巷４弄１４號２樓,世說新語,104/10/16,380,36.9,10.29,57.47%,套房(1房(1廳)1衛),21,二層/七層,房地(土地+建物),土:7 建:1車:0,1房0廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路二段１５３巷３弄８號四樓,,104/10/16,800,27.9,28.65,84.00%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
試院路４巷３號,,104/10/16,6200,0,71.1,,透天厝,7,全/二層,房地(土地+建物),土:3 建:1車:0,,,無,無,其他,親友、員工或其他特殊關係間之交易。 (包含)公共設施保留地之交易。親友、員工或其他特殊關係間之交易。;,,
興隆路３段１８１巷９弄１號３樓,,104/10/16,1200,41.9,28.66,86.05%,公寓(5樓含以下無電梯),,三層/三層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路二段２７５巷１弄８號九樓,鳳璽花園,104/10/16,1180,54.7,21.57,62.60%,住宅大樓(11層含以上有電梯),21,九層/十四層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,有,無,住家用,,,
興隆路三段２０７巷５弄２號三樓,,104/10/15,1120,30,37.27,71.60%,公寓(5樓含以下無電梯),34,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
萬盛街７４號,,104/10/15,775,24.3,31.93,100.00%,公寓(5樓含以下無電梯),44,"一層,露台/四層",房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,本案為親屬間買賣，不動產登記人數為２人,,
羅斯福路六段４６９巷２７號十五樓,第凡內,104/10/15,1650,67.3,24.52,61.37%,住宅大樓(11層含以上有電梯),3,十五層/十八層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
辛亥路四段２１巷２８號,,104/10/14,1300,38.4,33.82,90.05%,公寓(5樓含以下無電梯),29,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
木柵路２段１０９巷１３７號３樓,南方桃花源,104/10/14,925,30.9,29.9,81.37%,公寓(5樓含以下無電梯),28,三層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
羅斯福路五段２３４之１號四樓,,104/10/14,1690,54.5,31.04,86.48%,公寓(5樓含以下無電梯),29,四層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
萬安街６８之３號,萬芳,104/10/13,1080,59.8,18.07,70.52%,華廈(10層含以下有電梯),32,一層/七層,房地(土地+建物),土:3 建:1車:0,2房1廳1衛,,有,無,住家用,,,
木柵路四段１５９巷１７０弄９號,,104/10/13,230.5,6.7,34.45,80.97%,公寓(5樓含以下無電梯),33,一層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,商業用,本不動產交易係屬近親間之買賣行為。,,
興隆路一段７０巷１１弄２３之４號４樓,,104/10/13,1500,40.1,37.4,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:1 建:1車:0,6房3廳3衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
福興路６３巷４弄１１號６樓之１,興隆及第,104/10/12,955,44,21.68,76.17%,華廈(10層含以下有電梯),18,"六層,電梯樓梯間/八層",房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,無,住家用,,,
木新路二段１３號５樓,綠隄,104/10/11,800,52.3,15.3,61.21%,套房(1房(1廳)1衛),20,五層/十層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
羅斯福路六段１４２巷２０弄２３號５樓,力霸南京二期,104/10/10,1500,67.8,22.13,68.91%,華廈(10層含以下有電梯),20,"五層,電梯樓梯間/十層",房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
辛亥路七段８４巷３２弄４號４樓,,104/10/10,1300,55.6,23.4,90.07%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
忠順街一段９巷１１號,,104/10/09,680,15.7,43.43,72.12%,公寓(5樓含以下無電梯),34,一層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
仙岩路２２巷２７號１４樓,,104/10/09,1100,47.3,23.24,63.77%,住宅大樓(11層含以上有電梯),20,十四層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
羅斯福路五段１１８號,,104/10/08,2588,68.9,37.56,,店面（店舖),,一層/五層,房地(土地+建物),土:1 建:1車:0,4房1廳1衛,,無,無,住商用,,,
羅斯福路四段２２８號三樓,,104/10/08,2000,62.5,31.99,100.00%,公寓(5樓含以下無電梯),39,三層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
景美街１０２號,,104/10/07,3584.5,149.2,24.02,,店面（店舖),,"一層,騎樓/一層",房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,無,住家用,,,
辛亥路四段２５８號２樓,,104/10/07,1058,55.2,19.17,61.83%,套房(1房(1廳)1衛),20,"二層,電梯樓梯間/五層",房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。 撤件重報(原申報書序號A2AA10412020023)含增建或未登記建物。;,,
福興路７８巷２０弄２３號四樓,,104/10/07,690,24.5,28.12,85.36%,公寓(5樓含以下無電梯),,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
興隆路三段８４號,,104/10/07,440,26.9,16.38,87.92%,公寓(5樓含以下無電梯),36,"一層,騎樓,停車場/五層",房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,無,其他,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
木柵路一段２５９號二樓,,104/10/07,1400,37.4,37.4,100.00%,公寓(5樓含以下無電梯),,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
景中街３０巷１２之１６號,景美民生大樓,104/10/07,531.7,54.1,9.82,,店面（店舖),28,一層/七層,房地(土地+建物),土:1 建:1車:0,,,有,無,商業用,關係人交易,,
景中街３０巷１２號,,104/10/07,148.3,49.6,2.99,,店面（店舖),28,一層/七層,房地(土地+建物),土:1 建:1車:0,,,有,無,商業用,關係人交易,,
羅斯福路四段２０８號四樓,,104/10/07,900,29,31.08,92.25%,公寓(5樓含以下無電梯),,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
興隆路三段１１２巷２弄９號三樓,,104/10/06,1300,42.8,30.4,87.36%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
木新路三段３１０巷１４弄１８號四樓,,104/10/06,841.5,38.9,21.61,89.74%,公寓(5樓含以下無電梯),38,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
萬芳路１０５巷４９號３樓,棕櫚泉綠茵山莊,104/10/05,1858,54.5,34.11,73.63%,住宅大樓(11層含以上有電梯),20,三層/十二層,房地(土地+建物),土:5 建:1車:0,3房2廳2衛,,有,無,住家用,,,
木新路三段３１０巷１４弄８號四樓,,104/10/05,630,19.5,32.31,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:3 建:1車:0,5房2廳3衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。 含增建或未登記建物。親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,,
興隆路三段１３７號７樓之１０,麗池PARTY,104/10/05,660,71.8,9.19,55.64%,套房(1房(1廳)1衛),7,七層/十層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景華街１０４巷３號二樓,,104/10/05,500,36.9,13.56,89.78%,公寓(5樓含以下無電梯),36,二層/五層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,無,無,住家用,權利人共兩人; 親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
景興路２５８號１１樓之４,康橋原味,104/10/05,1075,58,18.52,60.87%,套房(1房(1廳)1衛),13,十一層/十二層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
福興路５９號五樓,,104/10/05,2280,46.2,49.36,58.13%,華廈(10層含以下有電梯),20,五層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
福興路６２號七樓之２,潤泰敦南美景,104/10/05,1400,46.1,30.37,77.86%,住宅大樓(11層含以上有電梯),20,"七層,電梯樓梯間/十六層",房地(土地+建物),土:3 建:1車:0,2房1廳1衛,,有,無,住家用,,,
指南路二段４５巷１０弄７號二樓,,104/10/05,1180,36.3,32.49,74.89%,公寓(5樓含以下無電梯),34,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
景興路１８８號２３樓之２,巨星廣場大廈住商,104/10/04,565,39.6,14.25,43.09%,套房(1房(1廳)1衛),20,二十三層/二十四層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,無,住家用,共有人數3人，內含獨立產權公設，未包含在棟數內。,,
景興路１５３巷１９號六樓,,104/10/03,1280,61.1,20.96,64.47%,套房(1房(1廳)1衛),22,六層/十二層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
指南路二段４５巷１４弄５號５樓之９,政大華府NO.2,104/10/03,638,65,9.81,55.01%,套房(1房(1廳)1衛),6,五層/七層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
光輝路７２號３樓,,104/10/03,1326,33.9,39.1,79.79%,公寓(5樓含以下無電梯),33,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
新光路１段６５巷１８號７樓,化南新廈丁區,104/10/02,2300,43.5,52.92,64.74%,華廈(10層含以下有電梯),22,七層/七層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
永安街２７號二樓,,104/10/01,153.5,25.8,5.95,,公寓(5樓含以下無電梯),43,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
景興路１９５號三樓之１１,,104/09/30,955,47.6,20.05,53.55%,套房(1房(1廳)1衛),21,三層/十八層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,商業用,,,
福興路９８號２樓之４,敦南包廂,104/09/30,533.5,40.9,13.06,58.62%,套房(1房(1廳)1衛),19,二層/六層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
興隆路二段２０３巷８８號５樓,敦南如意,104/09/28,1100,46.9,23.46,66.69%,住宅大樓(11層含以上有電梯),18,五層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
政大二街１７１巷５８號２樓,政大庭園,104/09/27,1175,29.8,39.39,57.73%,華廈(10層含以下有電梯),13,二層/八層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,本標的有車位使用權。單獨車位交易。;,,
永安街７號四樓,富麗,104/09/27,720,20.3,35.54,78.56%,公寓(5樓含以下無電梯),35,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
光輝路３０巷１５號２樓,,104/09/26,1025,36,28.45,100.00%,公寓(5樓含以下無電梯),,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木新路三段２３２巷１２號四樓,,104/09/25,649.5,22.1,29.4,86.96%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,本案屬一親等間母女買賣案件 交易資訊為土地公告現值 房屋評定現值 承買人2人親友、員工或其他特殊關係間之交易。;,,
興隆路二段２０３巷５０號３樓,,104/09/25,1560,50.6,30.8,70.65%,住宅大樓(11層含以上有電梯),16,三層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
萬利街３０巷２６號三樓,,104/09/25,1710,38.7,44.24,82.36%,公寓(5樓含以下無電梯),28,三層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
萬壽路６２之６號５樓,政大資優生,104/09/24,468,36.9,12.69,52.86%,套房(1房(1廳)1衛),8,五層/五層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
辛亥路四段１６６巷２６弄４之２號四樓,,104/09/24,383.1,17.8,21.5,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。 頂樓增建部份一併移轉親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,,
興隆路３段２２９巷６弄１２號３樓,,104/09/24,750,28.9,25.92,78.15%,公寓(5樓含以下無電梯),,三層/五層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
和興路４４巷３弄３號５樓,,104/09/23,1136,39,29.11,81.92%,公寓(5樓含以下無電梯),32,五層/五層,房地(土地+建物),土:1 建:1車:0,3房4廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景興路２３巷６弄５號三樓,,104/09/22,1250,50.4,24.81,100.00%,公寓(5樓含以下無電梯),,"三層,陽台/四層",房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
木新路二段４３巷１５號地下之３,綠色傳奇NO.2,104/09/22,400,22.7,17.64,50.77%,套房(1房(1廳)1衛),21,地下一層/十一層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,商業用,,,
羅斯福路六段２８５號６樓之６,,104/09/22,950,75.2,12.64,57.18%,套房(1房(1廳)1衛),5,六層/十四層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
忠順街二段４３號７樓,,104/09/21,1550,39.6,39.09,65.83%,華廈(10層含以下有電梯),31,七層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路二段２７５巷１弄４號１０樓,鳳璽花園,104/09/21,950,52,18.26,67.56%,住宅大樓(11層含以上有電梯),21,十層/十三層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
萬慶街６２號三樓,,104/09/21,650,28.6,22.75,100.00%,公寓(5樓含以下無電梯),47,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
辛亥路四段１０１巷２６號四樓,,104/09/20,670,40.7,16.46,65.06%,套房(1房(1廳)1衛),17,四層/五層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
秀明路一段１８５巷３４弄８號７樓,金石別莊,104/09/19,3150,35.9,87.62,71.53%,華廈(10層含以下有電梯),24,"七層,八層/八層",房地(土地+建物),土:2 建:1車:0,5房2廳3衛,,有,無,住家用,,,
景興路２８２巷９號１０樓之２,,104/09/19,660,59,11.19,57.68%,套房(1房(1廳)1衛),8,十層/十三層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
辛亥路五段５６號,靜心集,104/09/19,1600,113.3,14.12,64.34%,華廈(10層含以下有電梯),,一層/九層,房地(土地+建物),土:1 建:1車:0,,,有,無,商業用,建物第一次登記後移轉 土地及建物分次登記案件。前案土地登記收件字號：;,,
福興路４６巷２弄１號二樓,,104/09/18,250,24.3,10.29,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
秀明路二段１１２巷１弄６號４樓,,104/09/17,1350,50,27,56.47%,公寓(5樓含以下無電梯),24,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
辛亥路五段５５巷３號五樓,,104/09/17,1200,37.7,31.85,86.28%,公寓(5樓含以下無電梯),,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
仙岩路１６巷４６號五樓之４,靜心雅舍,104/09/17,473,50,9.46,52.81%,套房(1房(1廳)1衛),22,五層/八層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,其他,,,
忠順街一段２６巷１９號２樓,,104/09/17,610,21.2,28.82,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
興隆路一段５５巷２７弄３號,,104/09/16,1600,60.6,26.42,81.37%,公寓(5樓含以下無電梯),41,一層/四層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
指南路三段７９號十一樓,富春四季,104/09/15,816.6,12.1,67.65,44.66%,住宅大樓(11層含以上有電梯),1,十一層/十一層,建物,土:0 建:1車:2,2房2廳2衛,,有,無,住家用,建商與地主合建案。建商與地主合建案。;,,
指南路三段８５號十一樓,富春四季,104/09/15,816.6,12.1,67.65,44.66%,住宅大樓(11層含以上有電梯),1,十一層/十一層,建物,土:0 建:1車:2,2房2廳2衛,,有,無,住家用,建商與地主合建案。建商與地主合建案。;,,
指南路三段７９號九樓,富春四季,104/09/15,677.1,12.6,53.67,49.60%,住宅大樓(11層含以上有電梯),1,九層/十一層,建物,土:0 建:1車:1,2房2廳2衛,,有,無,住家用,建商與地主合建案。建商與地主合建案。;,,
指南路三段８５號九樓,富春四季,104/09/15,682.5,12.7,53.67,49.60%,住宅大樓(11層含以上有電梯),1,九層/十一層,建物,土:0 建:1車:1,2房2廳2衛,,有,無,住家用,建商與地主合建案。建商與地主合建案。;,,
指南路三段８７號九樓,富春四季,104/09/15,499.2,12.1,41.22,45.19%,住宅大樓(11層含以上有電梯),1,九層/十一層,建物,土:0 建:1車:1,2房2廳1衛,,有,無,住家用,建商與地主合建案。建商與地主合建案。;,,
指南路三段９１號九樓,富春四季,104/09/15,539.4,12.4,43.42,44.74%,住宅大樓(11層含以上有電梯),1,九層/十一層,建物,土:0 建:1車:1,2房2廳1衛,,有,無,住家用,建商與地主合建案。建商與地主合建案。;,,
指南路三段８１號十一樓,富春四季,104/09/15,1593.6,13.4,118.95,53.15%,住宅大樓(11層含以上有電梯),1,十一層/十一層,建物,土:0 建:1車:2,2房2廳2衛,,有,無,住家用,建商與地主合建案。建商與地主合建案。;,,
指南路三段８９號十樓,富春四季,104/09/15,341.1,11.4,29.89,37.64%,套房(1房(1廳)1衛),1,十層/十一層,建物,土:0 建:1車:1,1房1廳1衛,,有,無,住家用,建商與地主合建案。建商與地主合建案。;,,
仙岩路２２巷２號２樓之５,夏卡爾,104/09/14,730,48.5,15.06,70.37%,套房(1房(1廳)1衛),20,二層/六層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
辛亥路五段７９之１號七樓,台企大樓,104/09/14,400,12.5,31.88,74.82%,華廈(10層含以下有電梯),32,七層/八層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,住家用,二等親買賣,,
和興路５２巷１７號３樓,,104/09/14,2588,44.2,58.56,79.93%,華廈(10層含以下有電梯),26,"三層,四層/七層",房地(土地+建物),土:1 建:1車:0,4房3廳3衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
秀明路二段９６號３樓,田園,104/09/13,1838,40.5,45.33,76.80%,華廈(10層含以下有電梯),34,三層/七層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
