"買賣案件:臺北市文山區房地(土地+建物),建物,106 年 1 月 至106 年 12 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
木新路二段５９之２號３樓,翠堤清境,106/10/08,1830,52.7,34.75,77.25%,華廈(10層含以下有電梯),23,三層/八層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
和興路５０之１號２樓,,106/10/08,1540,39.5,38.95,85.96%,公寓(5樓含以下無電梯),34,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物-陽台加裝鐵窗。含增建或未登記建物。;,,
興隆路三段３０２之３號,虹邦報喜,106/10/06,1880,75.4,24.93,,店面（店舖),24,一層/十層,房地(土地+建物),土:2 建:1車:0,0房1廳1衛,,有,無,商業用,共有人數2人。含增建或未登記建物。含增建或未登記建物。;,,
秀明路二段１１２巷２號,,106/10/06,580,49.5,11.72,81.96%,公寓(5樓含以下無電梯),36,一層/五層,房地(土地+建物),土:2 建:1車:0,3房1廳1衛,,無,無,住商用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
秀明路一段１０３巷２弄１２號,,106/10/05,320,0,6.95,,透天厝,,全/二層,房地(土地+建物),土:14 建:1車:0,5房2廳3衛,,無,無,住家用,,,
萬盛街１３０巷１２號２樓,,106/10/03,515.5,43.5,11.85,83.94%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
興隆路二段２２０巷２３號二樓、２３號,,106/10/03,4300,91.1,47.2,100.00%,公寓(5樓含以下無電梯),43,"一層,二層,陽台,平台,騎樓/四層",房地(土地+建物),土:2 建:1車:0,3房1廳4衛,,無,無,住商用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
木柵路一段５９巷２４號四樓,早安綠莊,106/10/03,800,36.4,21.96,79.62%,公寓(5樓含以下無電梯),,四層/五層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,,,
萬壽路２５巷９號二樓之１,崇偉政大,106/10/03,1860,71.1,26.17,66.00%,華廈(10層含以下有電梯),,二層/十層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
興隆路一段２５１巷２弄１０號二樓,,106/10/02,980,46.2,21.22,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
興隆路一段２５１巷２弄８號４樓,,106/10/01,780,36.8,21.22,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
萬隆街５０之２號五樓,萬隆京典,106/10/01,980,54.4,18,61.00%,華廈(10層含以下有電梯),13,五層/九層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
興德路２０巷７號,,106/09/30,1370,52.2,26.27,82.39%,公寓(5樓含以下無電梯),32,一層/四層,房地(土地+建物),土:1 建:1車:0,5房1廳2衛,,無,無,住家用,含增建或未登記建物-平台外移、空地加蓋。含增建或未登記建物。;,,
萬盛街１５６巷２弄１２號,,106/09/30,1210,56.1,21.56,83.81%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,,,
萬芳路６０之１８號６樓,萬芳環遊市,106/09/29,1420,48.5,29.29,67.64%,華廈(10層含以下有電梯),10,六層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景興路３００號１８樓之５,天際,106/09/29,1835,62.3,29.44,53.40%,住宅大樓(11層含以上有電梯),,十八層/二十七層,房地(土地+建物),土:3 建:1車:0,,,無,無,住家用,,,
興德路２２號３樓之１,萬芳蘊,106/09/29,790.9,57.1,13.85,52.64%,套房(1房(1廳)1衛),,三層/六層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
興隆路三段８０號４樓,,106/09/29,1400,42.7,32.77,87.90%,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,共有人數2人。含增建或未登記建物。含增建或未登記建物。;,,
興隆路三段２０７巷９弄５號三樓,,106/09/28,850,29.3,29.04,74.61%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
福興路９５巷１７之２號４樓,太平洋LOHAS,106/09/28,1375,45.8,30.03,65.44%,華廈(10層含以下有電梯),10,四層/十層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,共有人數2人。含增建或未登記建物。內含獨立產權公設，未包含在棟數內。含增建或未登記建物。;,,
景興路２８２巷９號１１樓之２,,106/09/28,725,64.2,11.3,57.14%,套房(1房(1廳)1衛),10,十一層/十三層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景興路３００號１７樓之１,天際,106/09/27,1322,61.8,21.38,54.09%,住宅大樓(11層含以上有電梯),,十七層/二十七層,房地(土地+建物),土:3 建:1車:0,,,無,無,住家用,找補金額894元正,,
福興路８２巷５弄１２號４樓,,106/09/26,900,37.2,24.18,87.84%,華廈(10層含以下有電梯),34,四層/五層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,5樓有電梯,,
景興路２０２巷５號７樓之１,御華庭,106/09/26,1280,54.7,23.39,70.72%,住宅大樓(11層含以上有電梯),25,七層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,商業用,含增建或未登記建物。含增建或未登記建物。;,,
木新路三段９５巷７弄６號,,106/09/26,120,24.4,4.92,,住宅大樓(11層含以上有電梯),3,一層/十四層,建物,土:0 建:1車:0,,,有,無,辦公用,為取得共有車位之產權移轉單獨車位交易。;,,
景華街３８號二樓,,106/09/26,800,27.8,28.77,100.00%,公寓(5樓含以下無電梯),50,二層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
景興路２０２巷１１號十一樓,,106/09/26,1020,50.1,20.36,57.68%,住宅大樓(11層含以上有電梯),25,十一層/十六層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,商業用,,,
景興路１１６號,,106/09/25,2700,65.9,40.97,100.00%,公寓(5樓含以下無電梯),49,"一層,騎樓/四層",房地(土地+建物),土:1 建:1車:0,9房0廳9衛,,無,無,住家用,,,
萬芳路１０５巷２５號九樓,棕櫚泉綠茵山莊,106/09/25,2100,53.6,39.17,72.48%,住宅大樓(11層含以上有電梯),22,九層/十二層,房地(土地+建物),土:5 建:1車:0,3房2廳2衛,,有,無,住家用,,,
羅斯福路五段１７０巷４１號四樓之２,,106/09/25,750,18.5,40.55,85.56%,華廈(10層含以下有電梯),28,四層/十層,房地(土地+建物),土:8 建:1車:0,3房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
木柵路四段１４９巷２１號４樓之１,文山101.7,106/09/24,1420,49.4,28.75,62.85%,華廈(10層含以下有電梯),8,四層/八層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木柵路一段５９巷１１弄１８號５樓,早安綠莊Ｆ區,106/09/24,1150,27.5,41.79,68.70%,公寓(5樓含以下無電梯),36,五層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
辛亥路四段７７巷１０２號６樓,力霸帝景,106/09/24,1540,37,41.59,72.99%,住宅大樓(11層含以上有電梯),22,六層/十二層,房地(土地+建物),土:2 建:1車:0,4房1廳2衛,,有,無,住家用,,,
景興路１１４巷５號４樓,,106/09/23,1420,44.3,32.05,100.00%,公寓(5樓含以下無電梯),49,四層/四層,房地(土地+建物),土:1 建:1車:0,4房3廳2衛,,無,無,住家用,含增建或未登記建物含增建或未登記建物。;,,
興隆路二段２５５號七樓,敦南樂高,106/09/23,1200,64.5,18.62,43.41%,華廈(10層含以下有電梯),,七層/九層,房地(土地+建物),土:1 建:1車:0,,,有,無,住家用,本案為106年9月所簽訂之預售屋,,
羅斯福路六段９１號５樓,羅斯福商業廣場,106/09/23,2038,52.2,39.07,74.19%,華廈(10層含以下有電梯),27,五層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木新路三段１７２巷２弄４號４樓,書香世家,106/09/22,1880,47.1,39.94,81.04%,華廈(10層含以下有電梯),28,四層/六層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
保儀路２６巷１號８樓之５,鳳來儀,106/09/22,1100,43.3,25.39,70.82%,住宅大樓(11層含以上有電梯),23,八層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
景興路３００號１１樓之９,天際,106/09/21,1720,60.5,28.45,53.97%,住宅大樓(11層含以上有電梯),,十一層/二十七層,房地(土地+建物),土:3 建:1車:0,,,無,無,住家用,找補金額59908元正,,
景興路３００號１９樓之５,天際,106/09/21,1860,62.6,29.71,55.12%,住宅大樓(11層含以上有電梯),,十九層/二十七層,房地(土地+建物),土:3 建:1車:0,,,無,無,住家用,找補金額32084元正 權利人2人,,
興隆路三段１３７號三樓,麗池PARTY,106/09/20,582,70,8.32,51.42%,套房(1房(1廳)1衛),9,三層/十層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
木柵路二段１３５號三樓,,106/09/20,1000,43,23.23,100.00%,公寓(5樓含以下無電梯),47,三層/三層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路三段２５５巷６弄１號５樓,,106/09/20,1050,25.1,41.8,79.01%,公寓(5樓含以下無電梯),29,五層/五層,房地(土地+建物),土:4 建:2車:0,3房2廳2衛,,有,無,住家用,,,
和興路５號四樓,,106/09/20,750,32.1,23.37,100.00%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
萬壽路６２之２號二樓,政大資優生,106/09/19,367,36.1,10.18,50.64%,套房(1房(1廳)1衛),10,二層/五層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
景興路２５８號２樓之５,康橋原味,106/09/19,950,52.5,18.09,60.85%,住宅大樓(11層含以上有電梯),15,二層/十二層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。原建物型態為套房，因加蓋1房，改登住宅大樓。含增建或未登記建物。;,,
景明街３之９號２樓,,106/09/18,1143,41,27.88,67.27%,公寓(5樓含以下無電梯),34,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物含增建或未登記建物。;,,
辛亥路六段８４號五樓,,106/09/18,1050,29.3,35.85,92.37%,公寓(5樓含以下無電梯),35,五層/五層,房地(土地+建物),土:1 建:1車:0,3房3廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
興隆路四段１６５巷２號,,106/09/18,1480,55,26.89,77.13%,套房(1房(1廳)1衛),,一層/五層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,無,無,住家用,,,
秀明路二段１０８號,田園,106/09/18,2500,70.3,35.58,75.19%,華廈(10層含以下有電梯),36,一層/七層,房地(土地+建物),土:2 建:1車:0,0房0廳2衛,,有,無,住家用,"一樓與地下室相通,由一樓內梯進出",,
溪口街９５之２號,,106/09/18,750,30,25,86.35%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。 權利人係兩位親友、員工或其他特殊關係間之交易。;,,
萬盛街１４６巷１５號５樓,,106/09/17,1500,60.9,24.62,31.19%,華廈(10層含以下有電梯),5,五層/五層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
政大一街２０２號,仰沐別墅,106/09/17,4350,0,92.8,,透天厝,6,全/四層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路４段１７號４樓,,106/09/16,875,37.6,23.28,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
指南路三段３２巷５號７樓之８,水事紀,106/09/16,820,49.3,16.65,54.50%,華廈(10層含以下有電梯),7,七層/十層,房地(土地+建物),土:1 建:1車:0,2房0廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景興路１８８號十五樓之１０,巨星廣場大廈住商,106/09/15,540,40.1,13.47,44.97%,套房(1房(1廳)1衛),22,十五層/二十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
木新路三段１７２巷７號四樓,,106/09/14,897,35,25.62,85.65%,公寓(5樓含以下無電梯),,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
木柵路四段２５號２樓,,106/09/14,955,32.6,29.3,75.32%,公寓(5樓含以下無電梯),33,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路三段２０７巷１２弄１０號四樓,寶來,106/09/14,900,25.5,35.35,73.92%,公寓(5樓含以下無電梯),33,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路二段３０１巷９弄８號,,106/09/14,1090,55,19.8,100.00%,公寓(5樓含以下無電梯),,一層/二層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路三段１５２巷２號十一樓,,106/09/13,2158,60,35.99,55.12%,住宅大樓(11層含以上有電梯),,十一層/十四層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,有,無,住家用,,,
興隆路二段１５３巷６弄１號二樓,,106/09/13,1020,31.6,32.26,81.53%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
木柵路一段３號五樓之１,世界百林名廈,106/09/12,2330,58.2,40.01,74.68%,華廈(10層含以下有電梯),35,一層/十層,房地(土地+建物),土:1 建:1車:0,8房8廳8衛,,有,無,住家用,權利人共2人。8套房。,,
指南路二段４５巷１４弄５號２樓之８,政大華府NO.2,106/09/12,650,66.6,9.76,55.19%,套房(1房(1廳)1衛),8,二層/七層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,無,住家用,,,
久康街１３１號,,106/09/12,1550,42.6,36.4,87.66%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,地政士僅受託買賣案件申請登記，並無代理撰擬不動產買賣契約書，係由不動產經紀業或權利人自行提供成交案件實際資訊，供地政士申報登錄(親友、員工或其他特殊關係間之交易)。親友、員工或其他特殊關係間之交易。;,,
木柵路二段５７號七樓之５,再興摩登天廈,106/09/12,558,46.4,12.04,72.73%,套房(1房(1廳)1衛),20,七層/十三層,房地(土地+建物),土:4 建:1車:0,1房1廳1衛,,有,無,住家用,,,
木柵路二段１０９巷１００弄４０之１號１４樓,觀星台北,106/09/11,300,34,8.82,60.45%,套房(1房(1廳)1衛),21,十四層/十七層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
恆光街３０巷１５號,,106/09/11,500,25.8,19.4,45.95%,公寓(5樓含以下無電梯),27,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
辛亥路四段２１０號,,106/09/11,1300,52.7,24.68,,店面（店舖),35,"一層,二層/五層",房地(土地+建物),土:2 建:1車:0,0房1廳1衛,,無,無,住商用,含增建或未登記建物。含增建或未登記建物。;,,
三福街４巷３０號二樓,,106/09/11,900,29.6,30.45,90.03%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,0房0廳2衛,,無,無,住家用,親友特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
辛亥路四段２１巷１４號１０樓之１,南方藝術宮殿,106/09/10,690,47,14.69,73.75%,套房(1房(1廳)1衛),22,十層/十八層,房地(土地+建物),土:4 建:1車:0,1房1廳1衛,,有,無,住家用,,,
羅斯福路六段３９巷５２號３樓,城市花園,106/09/10,1388,59.2,23.46,64.81%,住宅大樓(11層含以上有電梯),10,三層/十三層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木柵路二段１０９巷１００弄２０號５樓,觀星台北,106/09/10,958,41.8,22.89,65.38%,住宅大樓(11層含以上有電梯),21,五層/十七層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木新路二段３９號十一樓,綠隄,106/09/10,430,42.1,10.21,63.08%,套房(1房(1廳)1衛),22,十一層/十四層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,無,住家用,,,
興隆路三段１３７號４樓,麗池PARTY,106/09/10,595,71.5,8.32,51.42%,套房(1房(1廳)1衛),9,四層/十層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
興隆路三段１８５巷９弄１４號,,106/09/09,1135,43.9,25.87,75.91%,公寓(5樓含以下無電梯),34,一層/五層,房地(土地+建物),土:7 建:1車:0,3房2廳1衛,,有,無,住家用,,,
福興路７８巷２０弄６１號五樓,,106/09/07,1250,33.9,36.82,73.19%,公寓(5樓含以下無電梯),28,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
木柵路四段３３巷７號七樓,湯泉行館,106/09/07,1375,52.9,25.99,60.98%,華廈(10層含以下有電梯),9,七層/十層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
興隆路四段１７５號三樓,,106/09/06,1050,35.6,29.47,100.00%,公寓(5樓含以下無電梯),,"三層,陽台/四層",房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,,,
秀明路一段１０３巷３弄２０號,,106/09/06,1425,0,28.38,,透天厝,,全/二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,"原契約金額為1545萬,因屋況老舊雙方協議折讓120萬,總價更改為1425萬",,
忠順街一段２６巷４２號二樓,,106/09/05,1050,35.3,29.76,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
興隆路４段７２號２樓之１,愛群華廈,106/09/05,361.2,14.9,24.27,77.26%,華廈(10層含以下有電梯),,二層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
溪洲街１０之１８號５樓,,106/09/05,888,43.2,20.57,88.68%,公寓(5樓含以下無電梯),,五層/五層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,無,無,住家用,,,
秀明路一段１９巷５弄１４號四樓,,106/09/05,200,13,15.41,75.54%,公寓(5樓含以下無電梯),34,四層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
景興路１９５號十一樓之７,,106/09/05,750,49,15.29,52.51%,套房(1房(1廳)1衛),23,十一層/十八層,房地(土地+建物),土:1 建:2車:0,1房1廳1衛,,有,無,住家用,,,
景興路３００號１９樓之８,天際,106/09/03,1408,62.5,22.54,52.52%,住宅大樓(11層含以上有電梯),,十九層/二十七層,房地(土地+建物),土:3 建:1車:0,,,無,無,住家用,找補金額70927元正,,
興隆路二段３０１巷２１弄１號５樓,,106/09/03,1138,39.7,28.64,87.47%,公寓(5樓含以下無電梯),,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
辛亥路六段８６巷６弄３號３樓,,106/09/03,900,26.2,34.32,82.48%,公寓(5樓含以下無電梯),,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
秀明路一段１９巷５弄４號５樓,南方桃花源,106/09/03,1278,35.1,36.45,82.07%,公寓(5樓含以下無電梯),30,五層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木柵路二段１６１巷１３號２樓,,106/09/03,808,32.3,24.98,100.00%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
景興路２７４號４樓之１,景美綠地,106/09/02,880,42.5,20.68,50.75%,住宅大樓(11層含以上有電梯),22,四層/十一層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,有,無,商業用,,,
木新路三段２３２巷７弄３號二樓,,106/09/02,1200,40,29.96,100.00%,公寓(5樓含以下無電梯),43,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
木柵路二段１０９巷１００弄４０之１號４樓,觀星台北,106/09/02,342,38.8,8.82,60.45%,套房(1房(1廳)1衛),21,四層/十七層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
木柵路二段７巷６號,,106/09/01,1880,59.6,31.52,100.00%,公寓(5樓含以下無電梯),49,一層/三層,房地(土地+建物),土:2 建:1車:0,6房0廳6衛,,無,無,住家用,,,
興德路２０巷３８號９樓,欣聯芳朵,106/08/31,718,70,10.26,55.97%,住宅大樓(11層含以上有電梯),2,九層/十二層,房地(土地+建物),土:2 建:1車:0,0房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
景豐街２１號四樓,,106/08/30,1300,54,24.09,82.01%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,,,
秀明路二段８４號,,106/08/30,2300,50.2,45.77,81.89%,公寓(5樓含以下無電梯),36,一層/五層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,無,住家用,,,
興隆路１段１２５巷１之３號４樓,,106/08/30,650,22.8,28.47,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
辛亥路四段７７巷９２弄９號二樓之１２,愛眉山莊,106/08/30,730,44.4,16.45,65.14%,套房(1房(1廳)1衛),14,二層/十四層,房地(土地+建物),土:3 建:1車:0,1房1廳1衛,,有,無,住家用,,,
秀明路二段７巷８弄１號三樓,,106/08/29,1250,42.3,29.54,67.57%,公寓(5樓含以下無電梯),34,三層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,,,
汀州路四段８５巷６弄３號２樓,,106/08/29,1100,55.5,19.81,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
指南路三段２６號６樓之７,政大威秀,106/08/28,670,48.4,13.85,54.73%,套房(1房(1廳)1衛),9,六層/十層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
興隆路三段２２１巷６弄４號二樓,家家,106/08/27,925,34.2,27.09,84.67%,公寓(5樓含以下無電梯),37,二層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,住家用,,,
仙岩路１６巷４６號五樓之７,靜心雅舍,106/08/27,460,51.3,8.97,55.72%,套房(1房(1廳)1衛),24,五層/八層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,其他,,,
和興路４４巷３弄７號,,106/08/27,1750,60.1,29.11,81.92%,公寓(5樓含以下無電梯),34,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
秀明路一段１０３巷６弄１１號,,106/08/27,1900,0,27.78,,透天厝,40,全/二層,房地(土地+建物),土:2 建:1車:0,2房2廳2衛,,無,無,住家用,頂樓三、四樓後面外推,,
萬慶街４７號五樓及４５號等房屋地下層,,106/08/26,1480,45.7,32.38,82.25%,公寓(5樓含以下無電梯),28,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
秀明路一段７９巷７弄８號,,106/08/26,1299,0,17.86,,透天厝,39,全/二層,房地(土地+建物),土:7 建:1車:0,5房2廳3衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
和平東路四段６６巷１２號,世界山莊,106/08/26,8020,0,175.4,,透天厝,20,全/十六層,房地(土地+建物),土:2 建:1車:0,8房5廳5衛,,有,無,住家用,,,
萬壽路４３之７號,,106/08/25,1900,0,34.51,,透天厝,,全/二層,房地(土地+建物),土:6 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
景興路３００號１７樓之５,天際,106/08/25,1830,61.9,29.59,53.37%,住宅大樓(11層含以上有電梯),,十七層/二十七層,房地(土地+建物),土:3 建:1車:0,,,無,無,住家用,找補金額7081元正,,
萬盛街１３８號,,106/08/25,1870,56.9,32.88,100.00%,公寓(5樓含以下無電梯),,"一層,平台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
光輝路１４６號三樓,三宅藝昇,106/08/23,1015,26.8,37.87,80.07%,公寓(5樓含以下無電梯),46,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
秀明路１段１０３巷３弄１號,,106/08/23,1725,0,28.38,,透天厝,,全/二層,房地(土地+建物),土:1 建:1車:0,3房0廳2衛,,無,無,住家用,,,
光輝路３０巷１１號四樓,,106/08/22,1020,28.4,35.93,100.00%,公寓(5樓含以下無電梯),,"四層,五層/五層",房地(土地+建物),土:1 建:1車:0,3房3廳2衛,,無,無,住家用,,,
景華街１５０巷９號,,106/08/22,1600,54.8,29.17,88.01%,公寓(5樓含以下無電梯),40,一層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
景興路１８８號１８樓之６,巨星廣場大廈住商,106/08/22,647,36.8,17.56,45.26%,套房(1房(1廳)1衛),22,十八層/二十一層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
