"買賣案件:臺北市文山區房地(土地+建物),建物,109 年 1 月 至109 年 12 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
羅斯福路五段３５號二樓,,109/12/24,200,21.3,9.39,100.00%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,"含土地增值稅或其他稅費6,000元;親友、員工、共有人或其他特殊關係間之交易;陽台外推;其他增建;急買急賣;瑕疵物件;",,
景華街１０２號三樓,,109/12/23,2000,47.8,41.81,81.09%,公寓(5樓含以下無電梯),31,三層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
景興路１０８巷１０號三樓,,109/12/23,1450,45.2,32.05,100.00%,公寓(5樓含以下無電梯),52,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含土地增值稅或其他稅費;,,
羅斯福路五段２１８巷１８弄１號五樓,,109/12/23,1358,43.9,30.93,88.71%,公寓(5樓含以下無電梯),,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,陽台外推;其他增建;,,
景福街２４０號,,109/12/23,385,33.4,11.51,100.00%,公寓(5樓含以下無電梯),46,"一層,平台/四層",房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
興隆路二段１５３巷３弄１號三樓,,109/12/22,1300,42.6,30.51,86.71%,公寓(5樓含以下無電梯),52,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,陽台外推;其他增建;,,
景美街１之２號,景美福廈,109/12/22,3200,72.1,44.36,60.05%,華廈(10層含以下有電梯),30,一層/七層,房地(土地+建物),土:1 建:1車:0,0房1廳1衛,,有,有,商業用,夾層;其他增建;,,
景興路１８８號九樓之２,巨星廣場大廈住商,109/12/21,625,45.5,13.73,44.72%,住宅大樓(11層含以上有電梯),25,九層/二十四層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,有,商業用,,,
興隆路一段７０巷１１弄２４號二樓,,109/12/21,1200,38.9,30.84,85.89%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;陽台外推;,,
景福街１９６號,,109/12/21,1650,65.5,25.18,100.00%,公寓(5樓含以下無電梯),52,"一層,騎樓/四層",房地(土地+建物),土:1 建:1車:0,1房2廳1衛,,無,無,住商用,其他增建;,,
木柵路二段１０９巷２５弄２４號四樓,,109/12/21,1050,37.7,27.88,88.29%,公寓(5樓含以下無電梯),38,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
試院路１５４巷２弄９號四樓之１,,109/12/20,820,30.4,27.01,79.49%,公寓(5樓含以下無電梯),38,地下二層/三層,房地(土地+建物),土:2 建:1車:0,4房2廳1衛,,無,無,住家用,陽台外推;其他增建;,,
木新路二段１６０號二樓,,109/12/20,900,38,23.7,91.55%,公寓(5樓含以下無電梯),,二層/五層,房地(土地+建物),土:2 建:1車:0,3房1廳3衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
溪口街８５巷１０弄２號三樓,,109/12/20,1560,59.3,26.31,87.08%,公寓(5樓含以下無電梯),40,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,陽台外推;其他增建;,,
辛亥路五段４７巷６號,,109/12/20,1700,72.1,23.59,87.20%,公寓(5樓含以下無電梯),,一層/五層,房地(土地+建物),土:1 建:1車:0,4房4廳5衛,,無,無,住家用,夾層;其他增建;,,
羅斯福路五段２４５號三樓之１,,109/12/20,1215,68.4,17.75,68.35%,住宅大樓(11層含以上有電梯),13,三層/十七層,房地(土地+建物),土:4 建:1車:0,1房1廳1衛,,有,有,住家用,,,
景興路１７巷２號二樓,,109/12/19,960,54.2,17.71,100.00%,公寓(5樓含以下無電梯),,"二層,陽臺/四層",房地(土地+建物),土:3 建:1車:0,2房1廳1衛,,無,無,其他,陽台外推;其他增建;,,
興隆路四段１２號,,109/12/19,2150,0,17.59,,透天厝,,全/二層,房地(土地+建物),土:1 建:1車:0,1房2廳1衛,,無,無,住家用,頂樓加蓋;其他增建;,,
景興路１８８號十七樓之１６,巨星廣場大廈住商,109/12/19,624,45.5,13.71,47.35%,住宅大樓(11層含以上有電梯),25,十七層/二十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,"含裝潢費;含傢俱設備費;其他 :1,872元;",,
保儀路１０４號,,109/12/18,3520,0,53.57,,透天厝,,全/二層,房地(土地+建物),土:1 建:1車:0,7房6廳4衛,,無,無,住商用,頂樓加蓋;未登記建物;,,
木新路二段２７１號,,109/12/18,2698,94.3,28.61,100.00%,公寓(5樓含以下無電梯),,"一層,騎樓,露台/四層",房地(土地+建物),土:16 建:1車:0,0房1廳1衛,,無,無,其他,其他增建;含租約;,,
興隆路三段２６９巷１弄２號四樓,,109/12/18,920,41,22.44,81.29%,公寓(5樓含以下無電梯),,四層/五層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
興隆路二段２２０巷１６號四樓,,109/12/18,1400,42.4,33.02,100.00%,公寓(5樓含以下無電梯),,"四層,陽臺/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
景美街１０２號,,109/12/18,1600,0,8.01,,透天厝,,全/一層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,,,
興隆路二段２２０巷６５弄２３號,,109/12/17,1695,66.5,25.5,88.53%,公寓(5樓含以下無電梯),41,"一層,停車場/四層",房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,其他,陽台外推;其他增建;,,
仙岩路１６巷４６號二樓之１,靜心雅舍,109/12/17,1225,42.7,28.68,58.77%,華廈(10層含以下有電梯),27,二層/八層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,有,住家用,陽台外推;,,
景興路１５３巷１４弄２２號四樓,,109/12/17,1360,48.8,27.88,89.40%,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,有,無,住家用,陽台外推;其他增建;,,
景後街１４９巷３號五樓,,109/12/17,1330,48.8,27.26,85.97%,公寓(5樓含以下無電梯),33,五層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,頂樓加蓋;,,
木柵路四段１３９號六樓之５,信義18號,109/12/16,1700,68,25.01,64.24%,住宅大樓(11層含以上有電梯),10,六層/十九層,房地(土地+建物),土:2 建:1車:0,1房2廳1衛,,有,有,住家用,其他增建;,,
木新路二段２７５號,,109/12/15,3710,91,40.75,100.00%,公寓(5樓含以下無電梯),,"一層,騎樓,露台/四層",房地(土地+建物),土:16 建:1車:0,,,無,無,住家用,其他增建;,,
景興路３１號三樓,,109/12/15,1550,51.2,30.29,88.08%,公寓(5樓含以下無電梯),37,三層/五層,房地(土地+建物),土:5 建:1車:0,3房2廳2衛,,無,無,住家用,其他增建;,,
景興路１５３巷１９號七樓之４,,109/12/15,600,53.3,11.25,63.02%,住宅大樓(11層含以上有電梯),27,七層/十二層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,,,
辛亥路四段７７巷９２弄１１號四樓之１０,愛眉山莊,109/12/15,638,47.9,13.32,58.81%,住宅大樓(11層含以上有電梯),17,四層/十四層,房地(土地+建物),土:3 建:1車:0,0房1廳1衛,,有,有,住家用,,,
羅斯福路五段７９巷５號五樓,,109/12/15,2770,55.9,49.55,57.20%,華廈(10層含以下有電梯),6,"五層,見其他登記事項/五層",房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,有,住家用,交易總價27700000元，拆分土地價格為26849610元，建物價格為850390元,,
秀明路二段８０號二樓,,109/12/14,1550,40.3,38.47,80.61%,公寓(5樓含以下無電梯),39,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,陽台外推;其他增建;,,
木新路二段５９之２號二樓,翠堤清境,109/12/14,1900,51.2,37.13,72.30%,華廈(10層含以下有電梯),26,二層/八層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,其他增建;,,
興隆路四段６６巷１４號,,109/12/14,1720,65.3,26.35,100.00%,公寓(5樓含以下無電梯),44,"一層,平台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,其他增建;,,
福興路６９號二樓,,109/12/14,900,31.8,28.26,100.00%,公寓(5樓含以下無電梯),,"二層,陽臺/四層",房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
木新路二段１１之１號四樓,綠隄,109/12/13,485,53.3,9.11,59.67%,住宅大樓(11層含以上有電梯),25,四層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,其他增建;,,
興隆路二段２２０巷５號二樓、５號,,109/12/13,2970,63.2,47.02,100.00%,公寓(5樓含以下無電梯),46,"一層,二層,陽臺,平台,騎樓/四層",房地(土地+建物),土:2 建:1車:0,3房0廳4衛,,無,無,住商用,其他增建;,,
辛亥路四段１０１巷１４０弄１２號,,109/12/13,3000,0,64.18,,透天厝,,全/二層,房地(土地+建物),土:1 建:1車:0,4房2廳4衛,,有,無,住家用,陽台外推;頂樓加蓋;其他增建;,,
木柵路一段８９巷１５弄５號三樓,,109/12/13,900,32.8,27.45,100.00%,公寓(5樓含以下無電梯),,"三層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,其他,,,
興德路２０巷２２號三樓,欣聯芳朵,109/12/13,780,77.4,10.07,56.04%,住宅大樓(11層含以上有電梯),6,三層/十二層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,有,住家用,陽台外推;夾層;,,
光輝路７１巷５弄７號五樓,,109/12/13,1415,30.3,46.73,68.86%,公寓(5樓含以下無電梯),38,五層/五層,房地(土地+建物),土:1 建:1車:0,4房3廳2衛,,無,無,住家用,陽台外推;頂樓加蓋;其他增建;,,
羅斯福路四段２００號地下一層之４３,台大金站,109/12/11,200,33,6.07,36.14%,華廈(10層含以下有電梯),23,地下一層/十層,房地(土地+建物),土:3 建:1車:0,,,有,有,其他,市場攤位交易,,
永安街６巷４號二樓,,109/12/11,1386,44,31.47,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,5房0廳3衛,,無,無,住家用,,,
木新路三段２１４號四樓,,109/12/09,1150,37.1,31.02,100.00%,公寓(5樓含以下無電梯),,"四層,陽臺/四層",房地(土地+建物),土:1 建:1車:0,0房1廳1衛,,無,無,住家用,陽台外推;頂樓加蓋;其他增建;,,
景興路２８２巷１號八樓之１,,109/12/09,2350,59.2,39.72,84.83%,住宅大樓(11層含以上有電梯),29,八層/十五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
樟新街６４號,綠茵清境,109/12/07,1980,36.2,54.64,28.77%,華廈(10層含以下有電梯),28,"一層,二層/八層",房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,有,住家用,其他增建;,,
秀明路二段９２巷６號,,109/12/07,828,23.6,35.05,79.39%,公寓(5樓含以下無電梯),39,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
秀明路二段６號二樓,,109/12/07,1000,34.1,29.32,77.23%,華廈(10層含以下有電梯),37,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,有,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
福興路２２號,,109/12/07,345,24.6,14.01,100.00%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,其他,親友、員工、共有人或其他特殊關係間之交易;,,
汀州路四段２０９號二樓,隆德天下B區,109/12/07,775,24,32.23,54.82%,住宅大樓(11層含以上有電梯),10,二層/十四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,有,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
萬美街二段２巷５號二樓之３,,109/12/06,750,41.2,18.2,69.99%,住宅大樓(11層含以上有電梯),37,二層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,陽台外推;其他增建;,,
仙岩路２２巷２號二樓之５,夏卡爾,109/12/06,838,55.6,15.06,70.37%,華廈(10層含以下有電梯),25,二層/六層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,有,住家用,其他增建;,,
永安街２２巷４０號二樓,,109/12/06,1150,48,23.96,100.00%,公寓(5樓含以下無電梯),,"二層,陽臺/四層",房地(土地+建物),土:5 建:1車:0,5房0廳5衛,,無,無,住家用,陽台外推;其他增建;,,
興隆路二段１３９號四樓,,109/12/06,1000,54.5,18.36,100.00%,公寓(5樓含以下無電梯),50,四層/四層,房地(土地+建物),土:1 建:1車:0,3房0廳3衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;陽台外推;頂樓加蓋;,,
興隆路四段１４５巷６１弄４號,三普清境,109/12/06,1610,41.4,38.87,84.28%,公寓(5樓含以下無電梯),32,"一層,二層,夾層/五層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,商業用,,,
辛亥路五段１０２號六樓,迎曦華廈,109/12/06,1840,41.7,44.09,75.49%,華廈(10層含以下有電梯),39,六層/七層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,有,住家用,,,
興隆路一段２３０號四樓,,109/12/06,1306,38.3,34.12,100.00%,公寓(5樓含以下無電梯),47,"四層,陽臺/四層",房地(土地+建物),土:1 建:1車:0,4房0廳4衛,,無,無,住家用,陽台外推;其他增建;,,
久康街１６９巷８號三樓,,109/12/05,1180,35.8,32.95,100.00%,公寓(5樓含以下無電梯),,"三層,露台/四層",房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,其他,其他增建;,,
萬安街１６巷８號四樓之２,台北市萬安,109/12/05,738,49.2,14.99,63.67%,華廈(10層含以下有電梯),37,四層/七層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,,,
景興路１８８號十三樓之２,巨星廣場大廈住商,109/12/05,635,45.1,14.08,43.62%,住宅大樓(11層含以上有電梯),25,十三層/二十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,,,
木柵路三段８５巷１４弄１４之１號六樓,仁美華廈,109/12/04,1550,46.3,33.48,85.60%,華廈(10層含以下有電梯),,六層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,陽台外推;,,
仙岩路２２巷２１號十一樓之２,,109/12/04,1496,63.4,23.59,74.62%,住宅大樓(11層含以上有電梯),26,十一層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,陽台外推;其他增建;,,
木柵路一段１１７巷２弄６號三樓之１,文心雕龍,109/12/04,800,38,21.04,76.91%,華廈(10層含以下有電梯),25,三層/七層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,有,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
羅斯福路五段９７巷１９號四樓,,109/12/04,1310,62.4,20.98,100.00%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,4房0廳4衛,,無,無,住家用,陽台外推;頂樓加蓋;,,
辛亥路四段７７巷９２弄９號十二樓之１６,愛眉山莊,109/12/04,918,51,17.98,62.49%,住宅大樓(11層含以上有電梯),17,十二層/十四層,房地(土地+建物),土:3 建:1車:0,1房1廳1衛,,有,有,住家用,與大安區辛亥段四小段615-1、615-2、762-1地號，併同移轉，價格不拆算。陽台外推;,,
木新路二段２８７號,,109/12/03,2350,99.7,23.56,100.00%,公寓(5樓含以下無電梯),,"一層,騎樓,露台/四層",房地(土地+建物),土:16 建:1車:0,1房1廳1衛,,無,無,其他,其他增建;,,
景興路４２巷４弄１２號三樓,,109/12/03,1523,41,37.16,,公寓(5樓含以下無電梯),,三層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住家用,,,
久康街１２７號四樓,,109/12/02,1545,42.4,36.4,87.66%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,無,無,住家用,陽台外推;其他增建;,,
木新路三段７４巷８弄２號,,109/12/01,765,22.8,33.52,90.05%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
木柵路二段１０９巷２５弄６３號,,109/12/01,1520,28.4,53.51,44.65%,公寓(5樓含以下無電梯),38,一層/四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,未登記建物;,,
辛亥路四段１０１巷１４０弄５５號,,109/12/01,3900,0,66.67,,透天厝,,全/三層,房地(土地+建物),土:1 建:1車:0,4房3廳4衛,,有,無,住家用,,,
新光路一段１６４號,,109/12/01,1380,57.1,24.18,91.74%,公寓(5樓含以下無電梯),,"一層,停車場/四層",房地(土地+建物),土:2 建:1車:0,0房1廳1衛,,無,無,商業用,其他增建;,,
興隆路一段２３６號,,109/12/01,2550,78.7,32.4,100.00%,公寓(5樓含以下無電梯),47,"一層,騎樓,露台/四層",房地(土地+建物),土:1 建:1車:0,2房1廳0衛,,無,無,住家用,其他增建;,,
萬盛街７６號三樓,,109/12/01,1550,45,34.41,100.00%,公寓(5樓含以下無電梯),49,"三層,騎樓/四層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,急買急賣;,,
新光路一段１６６號四樓,,109/12/01,190,26.9,7.06,91.73%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:4 建:1車:0,3房1廳1衛,,無,無,住家用,土地:1800000元正 建物:100000元正親友、員工、共有人或其他特殊關係間之交易;,,
景福街６２號三樓,,109/12/01,2600,58.5,44.44,55.32%,住宅大樓(11層含以上有電梯),22,三層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
萬壽路７３巷６號,政大御花園,109/11/30,2680,0,39.63,,透天厝,46,全/二層,房地(土地+建物),土:1 建:1車:0,3房3廳2衛,,無,無,住家用,,,
景豐街３７巷４號二樓,,109/11/30,1316,42.8,30.72,100.00%,公寓(5樓含以下無電梯),,"二層,陽臺/四層",房地(土地+建物),土:1 建:1車:0,4房2廳1衛,,無,無,住家用,陽台外推;其他增建;,,
景興路２５８號五樓之３,康橋原味,109/11/30,1180,57.8,20.4,60.83%,住宅大樓(11層含以上有電梯),19,五層/十二層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,含裝潢費;含傢俱設備費;含土地增值稅或其他稅費;親友、員工、共有人或其他特殊關係間之交易;,,
景福街５４巷２弄３號二樓,萬隆,109/11/30,1500,49.6,30.25,83.47%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
